-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,truncate,img_2,text-xs_2,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/sg-11134201-821g9-mh8n76vrmkgff9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI MODERN 13 I5 1334 8/512GB 14"" Fhd 100SRGB IPS Windows 11 Home OHS+M365B - Notebook MSI MODERN 13 F13MOG-073ID I5-1334/8GB/512GB (9S7-13S131-073)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.899.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=46901704272&shopid=186184847,"MSI MODERN 13 I5 1334 8/512GB 14"" Fhd 100SRGB IPS Windows 11 Home OHS+M365B - Notebook MSI MODERN 13 F13MOG-073ID I5-1334/8GB/512GB (9S7-13S131-073)
Rp
9.899.000
Besok 12:00
Surabaya",https://shopee.co.id/MSI-MODERN-13-I5-1334-8-512GB-14-Fhd-100SRGB-IPS-Windows-11-Home-OHS-M365B-Notebook-MSI-MODERN-13-F13MOG-073ID-I5-1334-8GB-512GB-(9S7-13S131-073)-i.186184847.46901704272?extraParams=%7B%22display_model_id%22%3A310156540433%2C%22model_selection_logic%22%3A3%7D&sp_atk=c546f114-6086-4de2-a484-da2dc6fb6135&xptdk=c546f114-6086-4de2-a484-da2dc6fb6135
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmzno72789aa60,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 -F13MG.818 I3 1315U RAM 8GB 512GB SSD WINDOWS 11 + OFFICE PERMANENT 14.0FHD BLIT IPS 2Y GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.551.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-57%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,4-7 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41780010367&shopid=1273188903,"MSI MODERN 14 -F13MG.818 I3 1315U RAM 8GB 512GB SSD WINDOWS 11 + OFFICE PERMANENT 14.0FHD BLIT IPS 2Y GRY
Rp
8.551.000
-57%
4-7 Hari
Jakarta Utara",https://shopee.co.id/MSI-MODERN-14-F13MG.818-I3-1315U-RAM-8GB-512GB-SSD-WINDOWS-11-OFFICE-PERMANENT-14.0FHD-BLIT-IPS-2Y-GRY-i.1273188903.41780010367?extraParams=%7B%22display_model_id%22%3A375773655835%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8fc8021-b9e2-4005-b714-8fdbeaea5975&xptdk=c8fc8021-b9e2-4005-b714-8fdbeaea5975
https://down-id.img.susercontent.com/file/sg-11134201-82280-mhd7lvtg31u7ef,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI MODERN 14 CORE i5 1334 - RAM 16GB 512GB W11+OHS 14.0FHD IPS -F13MG.678,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.179.230,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,3-5 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=50551939835&shopid=1640101372,"MSI MODERN 14 CORE i5 1334 - RAM 16GB 512GB W11+OHS 14.0FHD IPS -F13MG.678
Rp
9.179.230
-1%
3-5 Hari
Jakarta Utara",https://shopee.co.id/MSI-MODERN-14-CORE-i5-1334-RAM-16GB-512GB-W11-OHS-14.0FHD-IPS-F13MG.678-i.1640101372.50551939835?extraParams=%7B%22display_model_id%22%3A350792464297%2C%22model_selection_logic%22%3A3%7D&sp_atk=82f8fc68-c68f-4fe9-96ca-649016aa0d11&xptdk=82f8fc68-c68f-4fe9-96ca-649016aa0d11
https://down-id.img.susercontent.com/file/id-11134207-82250-mir2pho3203o11,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI MODERN 14 I3 1315U 8GB 512GB W11 14"" FHD BLIT IPS 2Y GREY",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.571.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-57%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,116 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=13652611211&shopid=383392952,"MSI MODERN 14 I3 1315U 8GB 512GB W11 14"" FHD BLIT IPS 2Y GREY
Rp
8.571.000
-57%
4.9
116 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/MSI-MODERN-14-I3-1315U-8GB-512GB-W11-14-FHD-BLIT-IPS-2Y-GREY-i.383392952.13652611211?extraParams=%7B%22display_model_id%22%3A330745628054%2C%22model_selection_logic%22%3A3%7D&sp_atk=4943c86f-7a98-4452-bf42-5ee2601d98fb&xptdk=4943c86f-7a98-4452-bf42-5ee2601d98fb
https://down-id.img.susercontent.com/file/id-11134207-8224q-mkdjnm0jcjcz4e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MSI MODERN 14 F13MG I3 1315U 8GB 512GB 14"" FHD BLIT IPS WIN11 OHS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.981.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=15101535678&shopid=120549837,"MSI MODERN 14 F13MG I3 1315U 8GB 512GB 14"" FHD BLIT IPS WIN11 OHS
Rp
8.981.000
Besok 12:00
Surabaya",https://shopee.co.id/MSI-MODERN-14-F13MG-I3-1315U-8GB-512GB-14-FHD-BLIT-IPS-WIN11-OHS-i.120549837.15101535678?extraParams=%7B%22display_model_id%22%3A103979394892%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e2a3470-7abd-493d-a9a8-09d19c46c6ed&xptdk=0e2a3470-7abd-493d-a9a8-09d19c46c6ed
https://down-id.img.susercontent.com/file/id-11134207-8224t-mjxtskfice0yf5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop MSI Modern 14 I3 1315 8GB 512GB Win 11 14.0 Full HD BLIT IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.576.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-10%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,7 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26767070269&shopid=1274014683,"Laptop MSI Modern 14 I3 1315 8GB 512GB Win 11 14.0 Full HD BLIT IPS
Rp
8.576.000
-10%
4.8
7 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-MSI-Modern-14-I3-1315-8GB-512GB-Win-11-14.0-Full-HD-BLIT-IPS-i.1274014683.26767070269?extraParams=%7B%22display_model_id%22%3A315486841847%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ec5380e-d80f-4a73-811a-923bfd59fa07&xptdk=9ec5380e-d80f-4a73-811a-923bfd59fa07
https://down-id.img.susercontent.com/file/id-11134207-82251-mjl01tn1lx4w16,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"MSI Modern 14 C13M 1468 - Intel i3-1315U - 8GB - 512GB - 14"" FHD - W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.999.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,11 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26841775793&shopid=43209604,"MSI Modern 14 C13M 1468 - Intel i3-1315U - 8GB - 512GB - 14"" FHD - W11
Rp
7.999.000
5.0
11 Terjual
< 2 Hari
Makassar",https://shopee.co.id/MSI-Modern-14-C13M-1468-Intel-i3-1315U-8GB-512GB-14-FHD-W11-i.43209604.26841775793?extraParams=%7B%22display_model_id%22%3A315446580489%2C%22model_selection_logic%22%3A3%7D&sp_atk=644e6e5d-5231-4fa6-ae69-5c4792c43f00&xptdk=644e6e5d-5231-4fa6-ae69-5c4792c43f00
https://down-id.img.susercontent.com/file/id-11134207-8224t-mk8zbfmcov7n41,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI Modern 14 F13MG Intel i5-1334U 512GB SSD 8GB 14"" FHD W11 Home+OHS24",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.599.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-4%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,12 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=54306077584&shopid=41303795,"MSI Modern 14 F13MG Intel i5-1334U 512GB SSD 8GB 14"" FHD W11 Home+OHS24
Rp
9.599.000
-4%
5.0
12 Terjual
3-4 Hari
Jakarta Barat",https://shopee.co.id/MSI-Modern-14-F13MG-Intel-i5-1334U-512GB-SSD-8GB-14-FHD-W11-Home-OHS24-i.41303795.54306077584?extraParams=%7B%22display_model_id%22%3A282403864876%2C%22model_selection_logic%22%3A3%7D&sp_atk=09d21560-59e4-4a1b-8451-502bfd828d05&xptdk=09d21560-59e4-4a1b-8451-502bfd828d05
https://down-id.img.susercontent.com/file/id-11134207-8224v-mi5qd82cen0g56,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN A14 - AMD AI RYZEN 5 220 RAM 8GB 512GB W11+OHS 14.0FHD BLIT IPS - F2HMG.005,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.148.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-44%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,23 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=21879466204&shopid=78730497,"MSI MODERN A14 - AMD AI RYZEN 5 220 RAM 8GB 512GB W11+OHS 14.0FHD BLIT IPS - F2HMG.005
Rp
10.148.000
-44%
5.0
23 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/MSI-MODERN-A14-AMD-AI-RYZEN-5-220-RAM-8GB-512GB-W11-OHS-14.0FHD-BLIT-IPS-F2HMG.005-i.78730497.21879466204?extraParams=%7B%22display_model_id%22%3A310289060994%2C%22model_selection_logic%22%3A3%7D&sp_atk=52dab1a7-3e7c-4750-8c2f-79f18f13f326&xptdk=52dab1a7-3e7c-4750-8c2f-79f18f13f326
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mcx6s6ahkgfw82,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI Modern 14 F13MG - Platinum Gray (9S7-14S121-296) - Laptop Core i5-1334U RAM 8GB SSD 512GB Intel Iris Xe Graphics 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.510.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-1%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41711256741&shopid=43570421,"MSI Modern 14 F13MG - Platinum Gray (9S7-14S121-296) - Laptop Core i5-1334U RAM 8GB SSD 512GB Intel Iris Xe Graphics 14"" FHD
Rp
9.510.000
-1%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/MSI-Modern-14-F13MG-Platinum-Gray-(9S7-14S121-296)-Laptop-Core-i5-1334U-RAM-8GB-SSD-512GB-Intel-Iris-Xe-Graphics-14-FHD-i.43570421.41711256741?extraParams=%7B%22display_model_id%22%3A305944262634%2C%22model_selection_logic%22%3A3%7D&sp_atk=a1db3268-a203-48d2-a793-ead52a9424db&xptdk=a1db3268-a203-48d2-a793-ead52a9424db
https://down-id.img.susercontent.com/file/id-11134207-8224u-ml35rvk2y3gk5d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI MODERN 13 I5 1334 8/512GB 14"" Fhd 100SRGB IPS Windows 11 Home OHS+M365B - Notebook MSI MODERN 13 F13MOG-073ID I5-1334/8GB/512GB (9S7-13S131-073)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.899.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=51051698731&shopid=437285338,"MSI MODERN 13 I5 1334 8/512GB 14"" Fhd 100SRGB IPS Windows 11 Home OHS+M365B - Notebook MSI MODERN 13 F13MOG-073ID I5-1334/8GB/512GB (9S7-13S131-073)
Rp
9.899.000
Besok 12:00
Surabaya",https://shopee.co.id/MSI-MODERN-13-I5-1334-8-512GB-14-Fhd-100SRGB-IPS-Windows-11-Home-OHS-M365B-Notebook-MSI-MODERN-13-F13MOG-073ID-I5-1334-8GB-512GB-(9S7-13S131-073)-i.437285338.51051698731?extraParams=%7B%22display_model_id%22%3A315156846432%2C%22model_selection_logic%22%3A3%7D&sp_atk=f704a685-3087-4bc1-8c3b-83791dbf799b&xptdk=f704a685-3087-4bc1-8c3b-83791dbf799b
