-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,text-white_2,pointer-events-none_3,truncate,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-8224y-mhtzut9irkslca,INFINIX SMART 10 4/128GB - Processor T7250 - SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.325.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"INFINIX SMART 10 4/128GB - Processor T7250 - SECOND FULLSET
Rp
1.325.000
5.0
5 Terjual
2-4 Hari
Jakarta Selatan",https://shopee.co.id/INFINIX-SMART-10-4-128GB-Processor-T7250-SECOND-FULLSET-i.1684904014.48502581215?extraParams=%7B%22display_model_id%22%3A320247949598%2C%22model_selection_logic%22%3A3%7D&sp_atk=465e07ba-ff1f-4c75-870d-07b7d1dc6573&xptdk=465e07ba-ff1f-4c75-870d-07b7d1dc6573,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual
https://down-id.img.susercontent.com/file/id-11134207-82250-mjqhdgfcor9fa9,infinix note 50 pro 8/256 second garansi resmi fullset,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.800.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"infinix note 50 pro 8/256 second garansi resmi fullset
Rp
2.800.000
5.0
2 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/infinix-note-50-pro-8-256-second-garansi-resmi-fullset-i.1531127438.53754983346?extraParams=%7B%22display_model_id%22%3A287400912845%2C%22model_selection_logic%22%3A3%7D&sp_atk=8f59c376-d0c0-473c-9ea9-6fae6e2d72a6&xptdk=8f59c376-d0c0-473c-9ea9-6fae6e2d72a6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjo02ae5ccn673,INFINIX SMART 5 2/32 Original 4G LTE Handphone Androit second murah,,Rp,550.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"INFINIX SMART 5 2/32 Original 4G LTE Handphone Androit second murah
Rp
550.000
< 2 Hari
Kab. Kudus",https://shopee.co.id/INFINIX-SMART-5-2-32-Original-4G-LTE-Handphone-Androit-second-murah-i.824723195.44028143080?extraParams=%7B%22display_model_id%22%3A277345683000%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa1e2846-0468-4ee6-8643-f562861ea51a&xptdk=fa1e2846-0468-4ee6-8643-f562861ea51a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-81ztf-memrshxzdqtd05,2nd Infinix Note 50 Pro 8/256 Fullset Garansi Resmi panjang 25 04 2026 Second bekas like new 100% Normal Segel Ori komplit free case tambahan Baru cuma lecet kotor pemakaian,,Rp,2.824.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"2nd Infinix Note 50 Pro 8/256 Fullset Garansi Resmi panjang 25 04 2026 Second bekas like new 100% Normal Segel Ori komplit free case tambahan Baru cuma lecet kotor pemakaian
Rp
2.824.000
1-3 Hari
Semarang",https://shopee.co.id/2nd-Infinix-Note-50-Pro-8-256-Fullset-Garansi-Resmi-panjang-25-04-2026-Second-bekas-like-new-100-Normal-Segel-Ori-komplit-free-case-tambahan-Baru-cuma-lecet-kotor-pemakaian-i.1944913.40618918413?extraParams=%7B%22display_model_id%22%3A301552084150%2C%22model_selection_logic%22%3A3%7D&sp_atk=7ba5192e-68d2-4926-9bb8-8238eff7e660&xptdk=7ba5192e-68d2-4926-9bb8-8238eff7e660,,1-3 Hari
https://down-id.img.susercontent.com/file/309f49c06aaf4594cc8ec3e6ce851df1,Infinix Note 10 Pro 8/128 GB NFC Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.690.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Infinix Note 10 Pro 8/128 GB NFC Resmi Indonesia Second Bekas Original
Rp
1.690.000
5.0
16 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Note-10-Pro-8-128-GB-NFC-Resmi-Indonesia-Second-Bekas-Original-i.304735900.21134174546?extraParams=%7B%22display_model_id%22%3A211755914222%2C%22model_selection_logic%22%3A3%7D&sp_atk=1dc94b78-1378-42c0-8573-945fd34afc92&xptdk=1dc94b78-1378-42c0-8573-945fd34afc92,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,16 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m6qojcfinaf098,Infinix Smart 9 Ram 3/64GB | Ram 4/128GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.330.199,,,4.6,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-11%,Besok 12:00,,,"Infinix Smart 9 Ram 3/64GB | Ram 4/128GB ( Second )
Rp
1.330.199
-11%
4.6
50 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Infinix-Smart-9-Ram-3-64GB-Ram-4-128GB-(-Second-)-i.194632330.29377755886?extraParams=%7B%22display_model_id%22%3A227434022623%2C%22model_selection_logic%22%3A3%7D&sp_atk=8203fef6-247a-401d-bb4d-d1f20816971e&xptdk=8203fef6-247a-401d-bb4d-d1f20816971e,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,50 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224p-ml397htq4kqs44,Infinix GT 10 Pro second,,Rp,2.100.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bengkulu,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,< 2 Hari,,,"Infinix GT 10 Pro second
Rp
2.100.000
< 2 Hari
Bengkulu",https://shopee.co.id/Infinix-GT-10-Pro-second-i.27710814.24097986591?extraParams=%7B%22display_model_id%22%3A375575302328%2C%22model_selection_logic%22%3A3%7D&sp_atk=27ef9e37-4f8e-48a3-b68b-a0071655df20&xptdk=27ef9e37-4f8e-48a3-b68b-a0071655df20,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/sg-11134201-23030-nnbpkc372wovbb,Infinix Hot 20S Ram 8GB + 5GB(Extended Ram) Rom 128GB (Second),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.430.999,,,4.8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-38%,Cashback 99%,,,"Infinix Hot 20S Ram 8GB + 5GB(Extended Ram) Rom 128GB (Second)
Rp
1.430.999
-38%
Cashback 99%
4.8
36 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Infinix-Hot-20S-Ram-8GB-5GB(Extended-Ram)-Rom-128GB-(Second)-i.288677122.22933679401?extraParams=%7B%22display_model_id%22%3A157046767068%2C%22model_selection_logic%22%3A3%7D&sp_atk=79c65417-445a-41ea-bcf3-6d9cb1739eb4&xptdk=79c65417-445a-41ea-bcf3-6d9cb1739eb4,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,36 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mdzythivyolj87,INFINIX NOTE 50 PRO 8/256GB SECOND FULLSET GARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.795.000,,,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"INFINIX NOTE 50 PRO 8/256GB SECOND FULLSET GARANSI
Rp
2.795.000
4.9
39 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/INFINIX-NOTE-50-PRO-8-256GB-SECOND-FULLSET-GARANSI-i.451756410.4192601095?extraParams=%7B%22display_model_id%22%3A228088076340%2C%22model_selection_logic%22%3A3%7D&sp_atk=711e8c35-c673-4d5c-bf1c-30c401d5e853&xptdk=711e8c35-c673-4d5c-bf1c-30c401d5e853,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,39 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224y-mk2smjfv4i6b66,INFINIX NOTE 50S 5G+ 8/256GB SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.099.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"INFINIX NOTE 50S 5G+ 8/256GB SECOND MULUS TERAWAT
Rp
3.099.000
5.0
7 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/INFINIX-NOTE-50S-5G-8-256GB-SECOND-MULUS-TERAWAT-i.309409025.46055612465?extraParams=%7B%22display_model_id%22%3A405506298163%2C%22model_selection_logic%22%3A3%7D&sp_atk=3f155da1-9536-4c07-a4f3-59248599ee92&xptdk=3f155da1-9536-4c07-a4f3-59248599ee92,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,7 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wu-mn2jd89x3u2u4a,lnfinix smart HD 2/32/hp second minus,,Rp,190.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jepara,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"lnfinix smart HD 2/32/hp second minus
Rp
190.000
< 2 Hari
Kab. Jepara",https://shopee.co.id/lnfinix-smart-HD-2-32-hp-second-minus-i.705720026.56858852789?extraParams=%7B%22display_model_id%22%3A420786017840%2C%22model_selection_logic%22%3A3%7D&sp_atk=486c5202-a553-41de-9fb1-2c7e8e16c61b&xptdk=486c5202-a553-41de-9fb1-2c7e8e16c61b,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lvpwus3o59iv83,Infinix Note 30 Ram 8 Rom 256GB Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.800.888,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-22%,Hari Ini 12:00,,,"Infinix Note 30 Ram 8 Rom 256GB Second Original
Rp
1.800.888
-22%
5.0
12 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Infinix-Note-30-Ram-8-Rom-256GB-Second-Original-i.358338280.25804306611?extraParams=%7B%22display_model_id%22%3A240111985988%2C%22model_selection_logic%22%3A3%7D&sp_atk=93cc729a-18ab-4586-890b-43fbe5c9b0be&xptdk=93cc729a-18ab-4586-890b-43fbe5c9b0be,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,12 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjo02ae5ccn673,INFINIX SMART 5 2/32 Original 4G LTE Handphone Androit second murah,,Rp,550.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"INFINIX SMART 5 2/32 Original 4G LTE Handphone Androit second murah
Rp
550.000
< 2 Hari
Kab. Kudus",https://shopee.co.id/INFINIX-SMART-5-2-32-Original-4G-LTE-Handphone-Androit-second-murah-i.824723195.44028143080?extraParams=%7B%22display_model_id%22%3A277345683000%2C%22model_selection_logic%22%3A3%7D&sp_atk=e5962dc8-698f-461e-8923-ae1250904f91&xptdk=e5962dc8-698f-461e-8923-ae1250904f91,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-8224x-micy51di01z726,Infinix Smart 10 Plus Ram 8 Rom 128GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.599.999,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-30%,Cashback 99%,,Produk Baru,"Infinix Smart 10 Plus Ram 8 Rom 128GB ( Second )
Rp
1.599.999
-30%
Produk Baru
Cashback 99%
5.0
8 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Infinix-Smart-10-Plus-Ram-8-Rom-128GB-(-Second-)-i.288677122.51453235523?extraParams=%7B%22display_model_id%22%3A440310654853%2C%22model_selection_logic%22%3A3%7D&sp_atk=1df38617-3adc-43d6-8eb1-6a6bf8051ff5&xptdk=1df38617-3adc-43d6-8eb1-6a6bf8051ff5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8 Terjual
https://down-id.img.susercontent.com/file/sg-11134201-821gh-mha8yrmhgxsaf5,Infinix Smart 10 Ram 3/64GB| 4/64GB | Ram 4/128GB Second Resmi Gadget Style Store,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.275.899,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-20%,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Infinix Smart 10 Ram 3/64GB| 4/64GB | Ram 4/128GB Second Resmi Gadget Style Store
Rp
1.275.899
-20%
5.0
4 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Infinix-Smart-10-Ram-3-64GB-4-64GB-Ram-4-128GB-Second-Resmi-Gadget-Style-Store-i.1544060692.56301781152?extraParams=%7B%22display_model_id%22%3A340622447542%2C%22model_selection_logic%22%3A3%7D&sp_atk=281e933a-aac7-476d-a3a7-621b634eb2c6&xptdk=281e933a-aac7-476d-a3a7-621b634eb2c6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmvqg3vw3z0m7c,[ Like New ] Infinix Note Edge 5G 8/128 | 8/256 GB Garansi Resmi Indonesia Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.725.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,< 2 Hari,,,"[ Like New ] Infinix Note Edge 5G 8/128 | 8/256 GB Garansi Resmi Indonesia Second Original
Rp
2.725.000
5.0
6 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/-Like-New-Infinix-Note-Edge-5G-8-128-8-256-GB-Garansi-Resmi-Indonesia-Second-Original-i.1032487382.49456569786?extraParams=%7B%22display_model_id%22%3A234672711454%2C%22model_selection_logic%22%3A3%7D&sp_atk=2888e0d5-a516-433f-a552-4011be35e580&xptdk=2888e0d5-a516-433f-a552-4011be35e580,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,6 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wq-mlb2jdg1zwg4ed,INFINIX NOTE EDGE 5G 8/256 SECOND SUPER MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.199.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok 12:00,,,"INFINIX NOTE EDGE 5G 8/256 SECOND SUPER MULUS
Rp
3.199.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/INFINIX-NOTE-EDGE-5G-8-256-SECOND-SUPER-MULUS-i.309409025.56856614034?extraParams=%7B%22display_model_id%22%3A307428024282%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e6038b2-dd69-4aa8-88a7-5e412ebf5442&xptdk=0e6038b2-dd69-4aa8-88a7-5e412ebf5442,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m2gqq76l1fqx11,Infinix Hot 40Pro 8/256Gb Second Garansi On,,Rp,1.699.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix Hot 40Pro 8/256Gb Second Garansi On
Rp
1.699.000
1 Terjual
3-4 Hari
Kab. Lamongan",https://shopee.co.id/Infinix-Hot-40Pro-8-256Gb-Second-Garansi-On-i.580633456.27467282083?extraParams=%7B%22display_model_id%22%3A147549019628%2C%22model_selection_logic%22%3A3%7D&sp_atk=940f5081-0406-45f5-8e33-beecae634ea2&xptdk=940f5081-0406-45f5-8e33-beecae634ea2,,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81ztk-me8jtkhfcw0155,infinix note 50 pro 8/256 fullset second,,Rp,2.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok,,,"infinix note 50 pro 8/256 fullset second
Rp
2.750.000
5.0
4 Terjual
Besok
Surabaya",https://shopee.co.id/infinix-note-50-pro-8-256-fullset-second-i.230315394.16483894472?extraParams=%7B%22display_model_id%22%3A126644998338%2C%22model_selection_logic%22%3A3%7D&sp_atk=23bdc5f9-b110-4a30-865f-3187dbcb2fd5&xptdk=23bdc5f9-b110-4a30-865f-3187dbcb2fd5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual
