-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,img,text-xs/sp14_3,text-shopee-green,truncate,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/cdde9e0a3ca59f7d5d2a9496d23d6d1a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"MacBook Pro Retina 13"" 2017 Touchbar 8GB SSD",Rp,6.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,75 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=15021447234&shopid=523392019,"MacBook Pro Retina 13"" 2017 Touchbar 8GB SSD
Rp
6.100.000
4.8
75 Terjual
< 2 Hari
Bandung",https://shopee.co.id/MacBook-Pro-Retina-13-2017-Touchbar-8GB-SSD-i.523392019.15021447234?extraParams=%7B%22display_model_id%22%3A265915327622%2C%22model_selection_logic%22%3A3%7D&sp_atk=3e0ad765-140a-445b-a70f-898a06dd5f83&xptdk=3e0ad765-140a-445b-a70f-898a06dd5f83
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m6cn507k9eqwe2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Macbook Air M1 8/256gb Second Like New / Mulus,Rp,9.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27626468297&shopid=473081429,"Macbook Air M1 8/256gb Second Like New / Mulus
Rp
9.700.000
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Macbook-Air-M1-8-256gb-Second-Like-New-Mulus-i.473081429.27626468297?extraParams=%7B%22display_model_id%22%3A139242871185%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9a8b515-f577-48dc-a96b-140b371fc6cb&xptdk=e9a8b515-f577-48dc-a96b-140b371fc6cb
https://down-id.img.susercontent.com/file/id-11134207-7r98q-luzw30gzjnh9ad,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Pro 2012 13"" i5 4/8GB 128GB/500GB SSD/HDD",Rp,2.995.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,80 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25913283264&shopid=1021187906,"Macbook Pro 2012 13"" i5 4/8GB 128GB/500GB SSD/HDD
Rp
2.995.000
-1%
5.0
80 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Pro-2012-13-i5-4-8GB-128GB-500GB-SSD-HDD-i.1021187906.25913283264?extraParams=%7B%22display_model_id%22%3A205228645537%2C%22model_selection_logic%22%3A3%7D&sp_atk=8f709f8a-d8ff-4598-8db8-9718a650dfc5&xptdk=8f709f8a-d8ff-4598-8db8-9718a650dfc5
https://down-id.img.susercontent.com/file/id-11134207-7r991-lv09pzy1tpotbc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MacBook Pro Retina 2015 13"" Core i5 8GB SSD",Rp,3.995.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24328967342&shopid=1021187906,"MacBook Pro Retina 2015 13"" Core i5 8GB SSD
Rp
3.995.000
-1%
5.0
3 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/MacBook-Pro-Retina-2015-13-Core-i5-8GB-SSD-i.1021187906.24328967342?extraParams=%7B%22display_model_id%22%3A186122534288%2C%22model_selection_logic%22%3A3%7D&sp_atk=369c2326-1f8c-4a51-bd2c-4f4b3ae6974e&xptdk=369c2326-1f8c-4a51-bd2c-4f4b3ae6974e
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m6m7rze2f8f50f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Jual Murah Macbook Pro 2017 2019 Retina  i5 i7 RAM 8GB 16GB - 13 Inch Second Berkualitas,Rp,7.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=20186589604&shopid=68731002,"Jual Murah Macbook Pro 2017 2019 Retina i5 i7 RAM 8GB 16GB - 13 Inch Second Berkualitas
Rp
7.000.000
5.0
5 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Jual-Murah-Macbook-Pro-2017-2019-Retina-i5-i7-RAM-8GB-16GB-13-Inch-Second-Berkualitas-i.68731002.20186589604?extraParams=%7B%22display_model_id%22%3A445479874491%2C%22model_selection_logic%22%3A3%7D&sp_atk=138aa21a-5046-4ccf-b3fd-900e78581d2a&xptdk=138aa21a-5046-4ccf-b3fd-900e78581d2a
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m1y1icl1geew14,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MacbookPro 13"" 2020 i5 16GB 512GB Retina Promo",Rp,6.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,-27%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28265884328&shopid=937571831,"MacbookPro 13"" 2020 i5 16GB 512GB Retina Promo
Rp
6.950.000
-27%
5.0
1 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/MacbookPro-13-2020-i5-16GB-512GB-Retina-Promo-i.937571831.28265884328?extraParams=%7B%22display_model_id%22%3A305437923426%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0bd4fcd-fffc-43a2-afd7-7e9c4556fcb4&xptdk=c0bd4fcd-fffc-43a2-afd7-7e9c4556fcb4
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mey9sz0109ad59,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MacBook Pro M1 | 13inch | Ram 16GB | 8GB | Ssd 256GB | 512GB | Second Original,Rp,7.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40070613513&shopid=31050902,"MacBook Pro M1 | 13inch | Ram 16GB | 8GB | Ssd 256GB | 512GB | Second Original
Rp
7.799.000
< 2 Hari
Kab. Sleman",https://shopee.co.id/MacBook-Pro-M1-13inch-Ram-16GB-8GB-Ssd-256GB-512GB-Second-Original-i.31050902.40070613513?extraParams=%7B%22display_model_id%22%3A261682299610%2C%22model_selection_logic%22%3A3%7D&sp_atk=ed0ec0c1-6e07-45a1-a570-afaf62fd27b6&xptdk=ed0ec0c1-6e07-45a1-a570-afaf62fd27b6
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmuc5nej3eo2ec,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"MacBook Pro 2014 13"" Retina 8GB SSD Original",Rp,4.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=46957257153&shopid=976133661,"MacBook Pro 2014 13"" Retina 8GB SSD Original
Rp
4.000.000
5.0
3 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/MacBook-Pro-2014-13-Retina-8GB-SSD-Original-i.976133661.46957257153?extraParams=%7B%22display_model_id%22%3A310644610417%2C%22model_selection_logic%22%3A3%7D&sp_atk=1e65b962-0a25-4afd-809a-35ad88440756&xptdk=1e65b962-0a25-4afd-809a-35ad88440756
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m6b0ksse3kr70d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MacBook Pro 2015 13"" 8/16GB RAM 128/256/512GB",Rp,3.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29866412957&shopid=642863238,"MacBook Pro 2015 13"" 8/16GB RAM 128/256/512GB
Rp
3.700.000
5.0
8 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/MacBook-Pro-2015-13-8-16GB-RAM-128-256-512GB-i.642863238.29866412957?extraParams=%7B%22display_model_id%22%3A247576203553%2C%22model_selection_logic%22%3A3%7D&sp_atk=461ce950-9056-4084-83f4-c15fc2235145&xptdk=461ce950-9056-4084-83f4-c15fc2235145
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mf9as7syy1vy15,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MacBook Air 13 inch M1 2020 Ram 8GB 16GB SSD 128GB 256GB 512GB Second Original,Rp,7.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,40 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=20554933317&shopid=135197970,"MacBook Air 13 inch M1 2020 Ram 8GB 16GB SSD 128GB 256GB 512GB Second Original
Rp
7.500.000
4.8
40 Terjual
< 2 Hari
Bandung",https://shopee.co.id/MacBook-Air-13-inch-M1-2020-Ram-8GB-16GB-SSD-128GB-256GB-512GB-Second-Original-i.135197970.20554933317?extraParams=%7B%22display_model_id%22%3A340020572270%2C%22model_selection_logic%22%3A3%7D&sp_atk=f771e1d3-2d90-4b2d-ae6e-ca7087f89ddc&xptdk=f771e1d3-2d90-4b2d-ae6e-ca7087f89ddc
https://down-id.img.susercontent.com/file/id-11134207-7r98o-ll8ylwj0x4ff38,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MACBOOK PRO RETINA 2019 16 INCH SECOND LIKE NEW ORIGINAL,Rp,10.296.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok 12:00,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=20083646526&shopid=32229628,"MACBOOK PRO RETINA 2019 16 INCH SECOND LIKE NEW ORIGINAL
Rp
10.296.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/MACBOOK-PRO-RETINA-2019-16-INCH-SECOND-LIKE-NEW-ORIGINAL-i.32229628.20083646526?extraParams=%7B%22display_model_id%22%3A207000361976%2C%22model_selection_logic%22%3A3%7D&sp_atk=057c2956-24f2-4de2-a6c6-24ec62738d07&xptdk=057c2956-24f2-4de2-a6c6-24ec62738d07
https://down-id.img.susercontent.com/file/id-11134207-8224z-mgq75lene3go61,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MacBook Pro M1 Pro | Ram 8GB | Ssd 512GB | Retina 14Inch | Second Original,Rp,10.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,,,,4-7 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=52100922362&shopid=9374542,"MacBook Pro M1 Pro | Ram 8GB | Ssd 512GB | Retina 14Inch | Second Original
Rp
10.199.000
4-7 Hari
Surakarta (Solo)",https://shopee.co.id/MacBook-Pro-M1-Pro-Ram-8GB-Ssd-512GB-Retina-14Inch-Second-Original-i.9374542.52100922362?extraParams=%7B%22display_model_id%22%3A370082890250%2C%22model_selection_logic%22%3A3%7D&sp_atk=63a7f434-ce3c-4436-80c1-bd37c1ee4684&xptdk=63a7f434-ce3c-4436-80c1-bd37c1ee4684
https://down-id.img.susercontent.com/file/id-11134201-7quky-les5o3qsu9q6cd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Macbook Air 2015 13.3"" i5 i7 4/8GB 128/256GB SSD",Rp,3.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,15 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=21177026721&shopid=792737460,"Macbook Air 2015 13.3"" i5 i7 4/8GB 128/256GB SSD
Rp
3.700.000
5.0
15 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Macbook-Air-2015-13.3-i5-i7-4-8GB-128-256GB-SSD-i.792737460.21177026721?extraParams=%7B%22display_model_id%22%3A184110658002%2C%22model_selection_logic%22%3A3%7D&sp_atk=6eb154c5-09a6-43f9-b957-9f1a363ad6a5&xptdk=6eb154c5-09a6-43f9-b957-9f1a363ad6a5
https://down-id.img.susercontent.com/file/id-11134207-7qul6-lihgby5w9k316e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"[Laptop second] Macbook pro 13inc 2011 ram 4gb, hdd 320 Gb",Rp,2.295.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,3-5 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22546491477&shopid=1021187906,"[Laptop second] Macbook pro 13inc 2011 ram 4gb, hdd 320 Gb
Rp
2.295.000
-1%
3-5 Hari
Jakarta Pusat",https://shopee.co.id/-Laptop-second-Macbook-pro-13inc-2011-ram-4gb-hdd-320-Gb-i.1021187906.22546491477?extraParams=%7B%22display_model_id%22%3A231743181227%2C%22model_selection_logic%22%3A3%7D&sp_atk=7848be02-424e-4b25-86a6-22d306fcce83&xptdk=7848be02-424e-4b25-86a6-22d306fcce83
https://down-id.img.susercontent.com/file/id-11134207-7rask-m47kzpp0ovi01e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MACBOOK PRO M2 APPLE M2 RAM 8GB SSD 256GB SECOND/BEKAS,Rp,18.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24289840232&shopid=1412940329,"MACBOOK PRO M2 APPLE M2 RAM 8GB SSD 256GB SECOND/BEKAS
Rp
18.500.000
< 2 Hari
Bekasi",https://shopee.co.id/MACBOOK-PRO-M2-APPLE-M2-RAM-8GB-SSD-256GB-SECOND-BEKAS-i.1412940329.24289840232?extraParams=%7B%22display_model_id%22%3A99076141732%2C%22model_selection_logic%22%3A3%7D&sp_atk=2246fb03-2a3d-4341-9b19-811ff0fb209b&xptdk=2246fb03-2a3d-4341-9b19-811ff0fb209b
