-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,w-auto,text-white,text-shopee-primary,pointer-events-none_3,truncate,_container,_container_link,text-shopee-green,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7rask-m2ozbtvlwu7zd8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A60 8/256  SECOND FULLSET,,Rp,1.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"OPPO A60 8/256 SECOND FULLSET
Rp
1.950.000
< 2 Hari
Surabaya",https://shopee.co.id/OPPO-A60-8-256-SECOND-FULLSET-i.230315394.28517844059?extraParams=%7B%22display_model_id%22%3A252046451042%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a69de36-33e5-432a-aa0b-cef6167c0998&xptdk=0a69de36-33e5-432a-aa0b-cef6167c0998,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-822wi-mn8hl8pdtkw47b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A6X 4/64 4/128 6/128 8/128 SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,Produk Baru,"OPPO A6X 4/64 4/128 6/128 8/128 SECOND FULLSET
Rp
1.699.000
Produk Baru
5.0
4 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/OPPO-A6X-4-64-4-128-6-128-8-128-SECOND-FULLSET-i.365327344.43377356754?extraParams=%7B%22display_model_id%22%3A405333143309%2C%22model_selection_logic%22%3A3%7D&sp_atk=99db6eb6-27aa-4103-ac4c-21fd72f6e59e&xptdk=99db6eb6-27aa-4103-ac4c-21fd72f6e59e,3 Hari,4 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn1kuh4qzuo567,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A11K 2/32 Second Minus (BACA DESKRIPSI),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,415.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,,,,,,"OPPO A11K 2/32 Second Minus (BACA DESKRIPSI)
Rp
415.000
3-5 Hari
Kab. Bekasi",https://shopee.co.id/OPPO-A11K-2-32-Second-Minus-(BACA-DESKRIPSI)-i.126106337.45258838581?extraParams=%7B%22display_model_id%22%3A380783627671%2C%22model_selection_logic%22%3A3%7D&sp_atk=1d55d6d9-b1dc-413c-b96b-d4df84496646&xptdk=1d55d6d9-b1dc-413c-b96b-d4df84496646,3-5 Hari,3-5 Hari
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmr3z1ojxipxa3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,OPPO A17k 3/64GB Bekas Second Baca Deskripsi Iklan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,925.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,,,"OPPO A17k 3/64GB Bekas Second Baca Deskripsi Iklan
Rp
925.000
5.0
1 Terjual
2-5 Hari
Kab. Sleman",https://shopee.co.id/OPPO-A17k-3-64GB-Bekas-Second-Baca-Deskripsi-Iklan-i.20962929.55907560024?extraParams=%7B%22display_model_id%22%3A405672921112%2C%22model_selection_logic%22%3A3%7D&sp_atk=e762953b-610c-4d3d-9d27-4fdfd96aadbc&xptdk=e762953b-610c-4d3d-9d27-4fdfd96aadbc,2-5 Hari,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-82250-mjgnq7s1vlkwa5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,RENO 5  8/128GB SECOND ORIGINAL 100% MURAH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.049.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,,,,,,"RENO 5 8/128GB SECOND ORIGINAL 100% MURAH
Rp
2.049.000
5.0
83 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/RENO-5-8-128GB-SECOND-ORIGINAL-100-MURAH-i.354260932.25463102916?extraParams=%7B%22display_model_id%22%3A301679243131%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0f8be02-91f8-40ae-bdd7-bf136ef6d7a8&xptdk=d0f8be02-91f8-40ae-bdd7-bf136ef6d7a8,3 Hari,83 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224p-mjjhdy7dfg1uc5,,Oppo A5x 4/128 GB | 6/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.549.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A5x 4/128 GB | 6/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.549.000
5.0
5 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A5x-4-128-GB-6-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.43323097199?extraParams=%7B%22display_model_id%22%3A360723380445%2C%22model_selection_logic%22%3A3%7D&sp_atk=4954d6a3-fa9f-41a0-acd6-7104bd694c51&xptdk=4954d6a3-fa9f-41a0-acd6-7104bd694c51,3 Hari,5 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mdspqd82y5ced7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A5 8/128 8/256 SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.075.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,"OPPO A5 8/128 8/256 SECOND FULLSET
Rp
2.075.000
5.0
42 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/OPPO-A5-8-128-8-256-SECOND-FULLSET-i.203572497.29440253345?extraParams=%7B%22display_model_id%22%3A258789430968%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c76011e-2579-4d69-aba1-9036ace52620&xptdk=7c76011e-2579-4d69-aba1-9036ace52620,3 Hari,42 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wt-mmiv3cvuayo8c3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo Reno 15 5G 12/256 Second Garansi Resmi 12GB 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,,,"Oppo Reno 15 5G 12/256 Second Garansi Resmi 12GB 256GB
Rp
7.200.000
5.0
2 Terjual
3 Hari
Jakarta Timur",https://shopee.co.id/Oppo-Reno-15-5G-12-256-Second-Garansi-Resmi-12GB-256GB-i.1385068681.41979683088?extraParams=%7B%22display_model_id%22%3A325811217754%2C%22model_selection_logic%22%3A3%7D&sp_atk=797f34a6-0bf0-4b25-8268-30307799f59a&xptdk=797f34a6-0bf0-4b25-8268-30307799f59a,3 Hari,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wk-mm6aaikktipw7d,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnayfzzccrupa3,Handphone Opp0 A1 /A83 ram 4gb internal 64gb Second Original Murah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,715.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,,"Handphone Opp0 A1 /A83 ram 4gb internal 64gb Second Original Murah
Rp
715.000
4.8
88 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Handphone-Opp0-A1-A83-ram-4gb-internal-64gb-Second-Original-Murah-i.461345307.24807065431?extraParams=%7B%22display_model_id%22%3A257616897855%2C%22model_selection_logic%22%3A3%7D&sp_atk=32f3a1c4-34a4-4e29-9bfb-9eaf8f1a0314&xptdk=32f3a1c4-34a4-4e29-9bfb-9eaf8f1a0314,3 Hari,88 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmlpjua728sm08,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo Reno 14F 5G 8/256 Garansi Resmi Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.199.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,,,"Oppo Reno 14F 5G 8/256 Garansi Resmi Second
Rp
4.199.000
2 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/Oppo-Reno-14F-5G-8-256-Garansi-Resmi-Second-i.1344102188.41276290427?extraParams=%7B%22display_model_id%22%3A350101756228%2C%22model_selection_logic%22%3A3%7D&sp_atk=4c17f32d-f07a-4329-b1cd-48cef8b5a9dc&xptdk=4c17f32d-f07a-4329-b1cd-48cef8b5a9dc,3 Hari,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmvgnsfdkpoi5b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,OPPO A83 4/64 Original 4G LTE Handphone Androit second murah,,Rp,600.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,,,,,,"OPPO A83 4/64 Original 4G LTE Handphone Androit second murah
Rp
600.000
3 Hari
Kab. Kudus",https://shopee.co.id/OPPO-A83-4-64-Original-4G-LTE-Handphone-Androit-second-murah-i.824723195.47158558181?extraParams=%7B%22display_model_id%22%3A420757701159%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4fbaffa-8c76-4b06-a993-fc407c54e901&xptdk=c4fbaffa-8c76-4b06-a993-fc407c54e901,3 Hari,3 Hari
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m8an4amf9mpkaa,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,reno 8z 5g 8/256 resmi second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.400.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"reno 8z 5g 8/256 resmi second
Rp
2.400.000
< 2 Hari
Surabaya",https://shopee.co.id/reno-8z-5g-8-256-resmi-second-i.228770710.25413931257?extraParams=%7B%22display_model_id%22%3A187320649068%2C%22model_selection_logic%22%3A3%7D&sp_atk=6945f786-e1d9-47aa-a4a7-669c7ce6c26c&xptdk=6945f786-e1d9-47aa-a4a7-669c7ce6c26c,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-8224q-mgfet7kt0etk52,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,OPPO A38 6/128GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA,,Rp,1.409.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,,,"OPPO A38 6/128GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA
Rp
1.409.000
5.0
3 Terjual
2-4 Hari
Kab. Sidoarjo",https://shopee.co.id/OPPO-A38-6-128GB-SECOND-LENGKAP-MULUS-NOMINUS-RESMI-INDONESIA-i.152600416.43310783236?extraParams=%7B%22display_model_id%22%3A277104272788%2C%22model_selection_logic%22%3A3%7D&sp_atk=99198ae1-fb09-42ae-81ec-07270a69bc51&xptdk=99198ae1-fb09-42ae-81ec-07270a69bc51,2-4 Hari,3 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7qul7-lj8914a2kuij2c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,oppo a16 3/32 gb second handphone bekas 100% murah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.450.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"oppo a16 3/32 gb second handphone bekas 100% murah
Rp
1.450.000
< 2 Hari
Surabaya",https://shopee.co.id/oppo-a16-3-32-gb-second-handphone-bekas-100-murah-i.8919060.20581843833?extraParams=%7B%22display_model_id%22%3A69677537990%2C%22model_selection_logic%22%3A3%7D&sp_atk=36a971aa-b0fb-4bd6-814a-0d86ddf02c1c&xptdk=36a971aa-b0fb-4bd6-814a-0d86ddf02c1c,,< 2 Hari
https://down-id.img.susercontent.com/file/sg-11134201-22120-jon878e6u0kv3c,,Oppo Reno 7z 5G 8/128 GB Ex Oppo Resmi Indonesia Second Bekas Seken OK,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.890.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo Reno 7z 5G 8/128 GB Ex Oppo Resmi Indonesia Second Bekas Seken OK
Rp
1.890.000
5.0
31 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-Reno-7z-5G-8-128-GB-Ex-Oppo-Resmi-Indonesia-Second-Bekas-Seken-OK-i.304735900.21018596508?extraParams=%7B%22display_model_id%22%3A182801126202%2C%22model_selection_logic%22%3A3%7D&sp_atk=148e0239-7630-41a2-b922-b77e0edaeaec&xptdk=148e0239-7630-41a2-b922-b77e0edaeaec,3 Hari,31 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224u-mkmiiynbt3wldd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Preloved - Handphone HP Bekas Second Oppo A78,,Rp,1.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,,,"Preloved - Handphone HP Bekas Second Oppo A78
Rp
1.800.000
3 Hari
Medan",https://shopee.co.id/Preloved-Handphone-HP-Bekas-Second-Oppo-A78-i.196658938.57256333824?extraParams=%7B%22display_model_id%22%3A405573253586%2C%22model_selection_logic%22%3A3%7D&sp_atk=bbe4d609-eca0-40f7-884f-fa37b0a3d6fa&xptdk=bbe4d609-eca0-40f7-884f-fa37b0a3d6fa,3 Hari,3 Hari
https://down-id.img.susercontent.com/file/id-11134207-82250-mkxaafkl27lw06,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnayfzzccrupa3,Opp0 A31 - Ram 6Gb Internal 128Gb - Jaringan 4G LTE - Hp second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,,"Opp0 A31 - Ram 6Gb Internal 128Gb - Jaringan 4G LTE - Hp second Original
Rp
1.100.000
3 Hari
Jakarta Pusat",https://shopee.co.id/Opp0-A31-Ram-6Gb-Internal-128Gb-Jaringan-4G-LTE-Hp-second-Original-i.461345307.51006295877?extraParams=%7B%22display_model_id%22%3A249169359357%2C%22model_selection_logic%22%3A3%7D&sp_atk=47681bd8-c09a-4344-b97f-40e1826498ae&xptdk=47681bd8-c09a-4344-b97f-40e1826498ae,3 Hari,3 Hari
https://down-id.img.susercontent.com/file/id-11134207-82252-mg7qt5ptmrykdd,,Oppo A5X 4/128 GB Garansi Resmi Indonesia Original Second Bekas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.475.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Oppo A5X 4/128 GB Garansi Resmi Indonesia Original Second Bekas
Rp
1.475.000
3 Hari
Jakarta Utara",https://shopee.co.id/Oppo-A5X-4-128-GB-Garansi-Resmi-Indonesia-Original-Second-Bekas-i.1032487382.27542801092?extraParams=%7B%22display_model_id%22%3A306922491036%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1f19b55-abb1-4f27-89bd-2ecf8f705e4f&xptdk=c1f19b55-abb1-4f27-89bd-2ecf8f705e4f,3 Hari,3 Hari
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-md1goevp6fq0d0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo Reno 5 8/128 hp & cas second nominus sidik jari aktif dilayar super amoled,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,,,,,,"Oppo Reno 5 8/128 hp & cas second nominus sidik jari aktif dilayar super amoled
Rp
1.900.000
5.0
12 Terjual
3 Hari
Kab. Karawang",https://shopee.co.id/Oppo-Reno-5-8-128-hp-cas-second-nominus-sidik-jari-aktif-dilayar-super-amoled-i.958183516.26418745683?extraParams=%7B%22display_model_id%22%3A248333014184%2C%22model_selection_logic%22%3A3%7D&sp_atk=8720d9b2-03ab-4095-b627-da2aa1d81321&xptdk=8720d9b2-03ab-4095-b627-da2aa1d81321,3 Hari,12 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m58wayia277q23,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Oppo reno 11 5G 8/256 SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.419.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"Oppo reno 11 5G 8/256 SECOND MULUS TERAWAT
Rp
3.419.000
5.0
11 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/Oppo-reno-11-5G-8-256-SECOND-MULUS-TERAWAT-i.309409025.29824073649?extraParams=%7B%22display_model_id%22%3A218164589576%2C%22model_selection_logic%22%3A3%7D&sp_atk=185df078-e415-436b-99fb-0cb69b404d1b&xptdk=185df078-e415-436b-99fb-0cb69b404d1b,,11 Terjual
