-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,w-auto,text-white,truncate,text-xs_2,text-shopee-primary,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m6m4wzsvy9a4d0,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,14MSI Modern 14 C12MO,,Rp,6.099.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,,5-8 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27327237511&shopid=1451223756,"14MSI Modern 14 C12MO
Rp
6.099.000
5-8 Hari
Bekasi",https://shopee.co.id/14MSI-Modern-14-C12MO-i.1451223756.27327237511?extraParams=%7B%22display_model_id%22%3A149031920440%2C%22model_selection_logic%22%3A3%7D&sp_atk=9592a161-f73f-4469-a41f-be630f400785&xptdk=9592a161-f73f-4469-a41f-be630f400785
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mezfnt4jte6k45,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI Thin 15 RTX 3050 i7 13620H 16GB Garansi 2027 Fullset,,Rp,10.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43220717096&shopid=966060303,"MSI Thin 15 RTX 3050 i7 13620H 16GB Garansi 2027 Fullset
Rp
10.600.000
< 2 Hari
Kab. Sleman",https://shopee.co.id/MSI-Thin-15-RTX-3050-i7-13620H-16GB-Garansi-2027-Fullset-i.966060303.43220717096?extraParams=%7B%22display_model_id%22%3A248938231943%2C%22model_selection_logic%22%3A3%7D&sp_atk=14f096d2-f139-4f06-a9e7-a020b5e906d1&xptdk=14f096d2-f139-4f06-a9e7-a020b5e906d1
https://down-id.img.susercontent.com/file/id-11134207-8224v-mgynwijfk3624b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MSI GL63 8RC Gaming Laptop i7 GTX 1050 15"" FHD",,Rp,5.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sukoharjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=53251215342&shopid=1060916264,"MSI GL63 8RC Gaming Laptop i7 GTX 1050 15"" FHD
Rp
5.200.000
< 2 Hari
Kab. Sukoharjo",https://shopee.co.id/MSI-GL63-8RC-Gaming-Laptop-i7-GTX-1050-15-FHD-i.1060916264.53251215342?extraParams=%7B%22display_model_id%22%3A385109518886%2C%22model_selection_logic%22%3A3%7D&sp_atk=1488e0d6-1a7f-4902-8a76-943617ad5e79&xptdk=1488e0d6-1a7f-4902-8a76-943617ad5e79
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mcnq1xo96jvr2c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI THIN 15 B12UCK 16/512GB RTX 2050 i7/12650H laptop gaming mulus,,Rp,9.900.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,3-5 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28989215848&shopid=15801414,"MSI THIN 15 B12UCK 16/512GB RTX 2050 i7/12650H laptop gaming mulus
Rp
9.900.000
3-5 Hari
Tangerang",https://shopee.co.id/MSI-THIN-15-B12UCK-16-512GB-RTX-2050-i7-12650H-laptop-gaming-mulus-i.15801414.28989215848?extraParams=%7B%22display_model_id%22%3A218618662508%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4ae733b-e50f-4ccb-b268-bd686ad08da6&xptdk=a4ae733b-e50f-4ccb-b268-bd686ad08da6
https://down-id.img.susercontent.com/file/id-11134207-7r991-lnjk77wt9y0s37,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Gaming Desain MSI GF63,,Rp,7.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bengkulu,,,,1 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=19794836400&shopid=44088893,"Laptop Gaming Desain MSI GF63
Rp
7.500.000
5.0
1 Terjual
4-8 Hari
Bengkulu",https://shopee.co.id/Laptop-Gaming-Desain-MSI-GF63-i.44088893.19794836400?extraParams=%7B%22display_model_id%22%3A147087333344%2C%22model_selection_logic%22%3A3%7D&sp_atk=7276cdd6-f3ed-4a7e-bbdf-1f4191d55865&xptdk=7276cdd6-f3ed-4a7e-bbdf-1f4191d55865
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lvx52f2s3rwd7e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Gaming MSI GF63 Thin 10UC Intel Core I7-10750H 16/512GB RTX 3050 2nd,,Rp,8.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26151386726&shopid=407815554,"Laptop Gaming MSI GF63 Thin 10UC Intel Core I7-10750H 16/512GB RTX 3050 2nd
Rp
8.350.000
< 2 Hari
Bandung",https://shopee.co.id/Laptop-Gaming-MSI-GF63-Thin-10UC-Intel-Core-I7-10750H-16-512GB-RTX-3050-2nd-i.407815554.26151386726?extraParams=%7B%22display_model_id%22%3A166499096190%2C%22model_selection_logic%22%3A3%7D&sp_atk=b1ed0431-56e5-4777-9c4d-4a547398d8e2&xptdk=b1ed0431-56e5-4777-9c4d-4a547398d8e2
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m5mj0mhps4iw82,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Cyborg 15 Gen 13 RTX 4050 6 GB 512 GB SSD Like New,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,12.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,4 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=21387407336&shopid=25348905,"MSI Cyborg 15 Gen 13 RTX 4050 6 GB 512 GB SSD Like New
Rp
12.999.000
5.0
4 Terjual
4-6 Hari
Bandung",https://shopee.co.id/MSI-Cyborg-15-Gen-13-RTX-4050-6-GB-512-GB-SSD-Like-New-i.25348905.21387407336?extraParams=%7B%22display_model_id%22%3A250413846901%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0327c04-6114-4c01-8a1c-b9c981e6265d&xptdk=d0327c04-6114-4c01-8a1c-b9c981e6265d
https://down-id.img.susercontent.com/file/id-11134207-822wl-ml7w7ju251c17b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Brand Super Gaming no .1 di dunia. MSI Thin 15 B12UCX MULUS LIKE NEW  FULLSET,,Rp,10.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=50556546850&shopid=407083712,"Laptop Brand Super Gaming no .1 di dunia. MSI Thin 15 B12UCX MULUS LIKE NEW FULLSET
Rp
10.000.000
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Laptop-Brand-Super-Gaming-no-.1-di-dunia.-MSI-Thin-15-B12UCX-MULUS-LIKE-NEW-FULLSET-i.407083712.50556546850?extraParams=%7B%22display_model_id%22%3A385588053728%2C%22model_selection_logic%22%3A3%7D&sp_atk=978e38e1-3d15-478a-8a9a-9b1c4a4ba51d&xptdk=978e38e1-3d15-478a-8a9a-9b1c4a4ba51d
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lpg4t8wegstzda,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Gaming MSI GF63 10SCSR Intel Core I5-10200H 8/512GB GTX 1650 Ti 2nd,,Rp,6.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25053951153&shopid=407815554,"Laptop Gaming MSI GF63 10SCSR Intel Core I5-10200H 8/512GB GTX 1650 Ti 2nd
Rp
6.999.000
< 2 Hari
Bandung",https://shopee.co.id/Laptop-Gaming-MSI-GF63-10SCSR-Intel-Core-I5-10200H-8-512GB-GTX-1650-Ti-2nd-i.407815554.25053951153?extraParams=%7B%22display_model_id%22%3A255105214427%2C%22model_selection_logic%22%3A3%7D&sp_atk=7dc7e85a-7e0b-46c7-9402-622306a64f0e&xptdk=7dc7e85a-7e0b-46c7-9402-622306a64f0e
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lx7zagvyo8rfc7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI GF63 i7 Gen 10 Gaming Laptop 16GB 512GB GTX 1650Ti,,Rp,7.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29904306966&shopid=20511655,"MSI GF63 i7 Gen 10 Gaming Laptop 16GB 512GB GTX 1650Ti
Rp
7.000.000
< 2 Hari
Semarang",https://shopee.co.id/MSI-GF63-i7-Gen-10-Gaming-Laptop-16GB-512GB-GTX-1650Ti-i.20511655.29904306966?extraParams=%7B%22display_model_id%22%3A197623706240%2C%22model_selection_logic%22%3A3%7D&sp_atk=85e3d1be-adfb-4af5-bdd4-1fc468470748&xptdk=85e3d1be-adfb-4af5-bdd4-1fc468470748
