-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,pointer-events-none_3,w-auto,text-white,truncate,_container,_container_link,text-shopee-green,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-822wl-mld9nlyfaw3pef,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Infinix Smart 20 4/64 4/128 GB 64GB 128GB HP Gaming Smartphone Android,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.817.000,-21%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,974 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Infinix Smart 20 4/64 4/128 GB 64GB 128GB HP Gaming Smartphone Android
Rp
1.817.000
-21%
5.0
974 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Infinix-Smart-20-4-64-4-128-GB-64GB-128GB-HP-Gaming-Smartphone-Android-i.30846303.41204783066?extraParams=%7B%22display_model_id%22%3A272431270988%2C%22model_selection_logic%22%3A3%7D&sp_atk=6921bed2-55e0-4967-9ef7-e550224d3f20&xptdk=6921bed2-55e0-4967-9ef7-e550224d3f20,,,
https://down-id.img.susercontent.com/file/id-11134207-8224v-mg4pkezcfo5o2b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Infinix Hot 60 Pro Ram 8/128GB | Ram 8/256GB Segel Original & Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.159.100,-10%,,,,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,"Infinix Hot 60 Pro Ram 8/128GB | Ram 8/256GB Segel Original & Bergaransi Resmi
Rp
2.159.100
-10%
1-3 Hari
Surabaya",https://shopee.co.id/Infinix-Hot-60-Pro-Ram-8-128GB-Ram-8-256GB-Segel-Original-Bergaransi-Resmi-i.1570248701.40475490187?extraParams=%7B%22display_model_id%22%3A315554387019%2C%22model_selection_logic%22%3A3%7D&sp_atk=36c82295-68c4-44ca-af48-3fcc52ab263c&xptdk=36c82295-68c4-44ca-af48-3fcc52ab263c,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztm-me84wgrdescl45,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Hot 60i 6/128GB & 8/256 GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.150.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,94 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,,,,,"Infinix Hot 60i 6/128GB & 8/256 GB Garansi Resmi
Rp
2.150.000
5.0
94 Terjual
2-4 Hari
Pekanbaru",https://shopee.co.id/Infinix-Hot-60i-6-128GB-8-256-GB-Garansi-Resmi-i.36074564.41357027692?extraParams=%7B%22display_model_id%22%3A307526461927%2C%22model_selection_logic%22%3A3%7D&sp_atk=74a83883-4fea-4edc-afdd-9ba73c2e0736&xptdk=74a83883-4fea-4edc-afdd-9ba73c2e0736,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlbtiusqacjk5f,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Infinix Smart 20 Smart 4/64 4/128 64GB 128GB Smartphone Android,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.817.000,-21%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,203 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,"Infinix Smart 20 Smart 4/64 4/128 64GB 128GB Smartphone Android
Rp
1.817.000
-21%
4.9
203 Terjual
2-4 Hari
Jakarta Pusat",https://shopee.co.id/Infinix-Smart-20-Smart-4-64-4-128-64GB-128GB-Smartphone-Android-i.30846303.56506411192?extraParams=%7B%22display_model_id%22%3A297418189677%2C%22model_selection_logic%22%3A3%7D&sp_atk=35fe296e-609c-440b-a775-49faba5af04b&xptdk=35fe296e-609c-440b-a775-49faba5af04b,,,
https://down-id.img.susercontent.com/file/id-11134207-822wr-mlg30mo2nwub8a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,INFINIX SMART 20 4GB+64GB/128GB | 120Hz Smooth Display | 5200mAh | IP64 | Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.859.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,193 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"INFINIX SMART 20 4GB+64GB/128GB | 120Hz Smooth Display | 5200mAh | IP64 | Garansi Resmi
Rp
1.859.000
5.0
193 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/INFINIX-SMART-20-4GB-64GB-128GB-120Hz-Smooth-Display-5200mAh-IP64-Garansi-Resmi-i.1368474464.40556504977?extraParams=%7B%22display_model_id%22%3A430608501264%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb6a78ba-fd5e-4a1c-b496-c4e1db45b640&xptdk=eb6a78ba-fd5e-4a1c-b496-c4e1db45b640,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m9zjtyce08orbd,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Infinix Smart 8 4/64GB - Up to 8GB RAM - 6.6"" Magic Ring - 5000 mAh",,Rp,1.050.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"Infinix Smart 8 4/64GB - Up to 8GB RAM - 6.6"" Magic Ring - 5000 mAh
Rp
1.050.000
4.5
3 Terjual
2-5 Hari
Jakarta Barat",https://shopee.co.id/Infinix-Smart-8-4-64GB-Up-to-8GB-RAM-6.6-Magic-Ring-5000-mAh-i.1418432927.27276421689?extraParams=%7B%22display_model_id%22%3A147684686168%2C%22model_selection_logic%22%3A3%7D&sp_atk=95bbf841-df0c-431d-9fca-14efc21766e5&xptdk=95bbf841-df0c-431d-9fca-14efc21766e5,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mdpud8kw4phub7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Hot 60 Pro Plus 8/128 Dan 8/256 GB Helio G200 Amoled Curved 5260 Mah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.999.900,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,92 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,,"Infinix Hot 60 Pro Plus 8/128 Dan 8/256 GB Helio G200 Amoled Curved 5260 Mah
Rp
2.999.900
5.0
92 Terjual
1-4 Hari
Bandung",https://shopee.co.id/Infinix-Hot-60-Pro-Plus-8-128-Dan-8-256-GB-Helio-G200-Amoled-Curved-5260-Mah-i.48968204.43464496033?extraParams=%7B%22display_model_id%22%3A350358599945%2C%22model_selection_logic%22%3A3%7D&sp_atk=5338c3b0-0931-4457-a899-57f396ed3385&xptdk=5338c3b0-0931-4457-a899-57f396ed3385,,,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mm9uqvzmy51he6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,INFINIX GT 20 PRO RAM 12 INTERNAL 256 GARANSI RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.495.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,"INFINIX GT 20 PRO RAM 12 INTERNAL 256 GARANSI RESMI INDONESIA
Rp
3.495.000
5.0
8 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/INFINIX-GT-20-PRO-RAM-12-INTERNAL-256-GARANSI-RESMI-INDONESIA-i.1217763119.28758960769?extraParams=%7B%22display_model_id%22%3A307481345224%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2b474b5-6cf6-4dfd-a36a-3d69c7bac4d4&xptdk=e2b474b5-6cf6-4dfd-a36a-3d69c7bac4d4,,,
https://down-id.img.susercontent.com/file/id-11134201-7rbk2-m7t3t0ivoyfk60,,Infinix Hot 50i 6/128GB  Up to 12GB Extended RAM  Helio G81  6.78 inch 120Hz Amoled  48MP  5000 mAh,,Rp,1.485.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Infinix Hot 50i 6/128GB Up to 12GB Extended RAM Helio G81 6.78 inch 120Hz Amoled 48MP 5000 mAh
Rp
1.485.000
< 2 Hari
Tangerang",https://shopee.co.id/Infinix-Hot-50i-6-128GB-Up-to-12GB-Extended-RAM-Helio-G81-6.78-inch-120Hz-Amoled-48MP-5000-mAh-i.1502470200.28530895102?extraParams=%7B%22display_model_id%22%3A242992855183%2C%22model_selection_logic%22%3A3%7D&sp_atk=b742af29-de3b-46d0-ad40-bfdf031ae352&xptdk=b742af29-de3b-46d0-ad40-bfdf031ae352,,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmcn20wl9l39aa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Hot 60 Pro 8/256GB | MediaTek Helio G200,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.635.000,-25%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,16 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Padang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Infinix Hot 60 Pro 8/256GB | MediaTek Helio G200
Rp
2.635.000
-25%
5.0
16 Terjual
< 2 Hari
Padang",https://shopee.co.id/Infinix-Hot-60-Pro-8-256GB-MediaTek-Helio-G200-i.448289408.40958786731?extraParams=%7B%22display_model_id%22%3A300738670754%2C%22model_selection_logic%22%3A3%7D&sp_atk=e176325b-b789-4eeb-bc46-41e61b5be4af&xptdk=e176325b-b789-4eeb-bc46-41e61b5be4af,,,
https://down-id.img.susercontent.com/file/id-11134207-8224u-mgt19bxr2rrh82,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,infinix hot 60i ram 8/256 gb garansi resmi original,,Rp,2.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 11:00,,"infinix hot 60i ram 8/256 gb garansi resmi original
Rp
2.399.000
5.0
1 Terjual
Hari Ini 11:00
Surabaya",https://shopee.co.id/infinix-hot-60i-ram-8-256-gb-garansi-resmi-original-i.1647192697.46601043998?extraParams=%7B%22display_model_id%22%3A345092752354%2C%22model_selection_logic%22%3A3%7D&sp_atk=46a020b4-b514-4ce9-a75a-f75240c00ffb&xptdk=46a020b4-b514-4ce9-a75a-f75240c00ffb,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mdk3l3mnqras1e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,INFINIX HOT 60 PRO PLUS RAM 8/128GB 8/256GB GARANSI RESMI 12 BULAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.144.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,47 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pontianak,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"INFINIX HOT 60 PRO PLUS RAM 8/128GB 8/256GB GARANSI RESMI 12 BULAN
Rp
3.144.000
-1%
5.0
47 Terjual
< 2 Hari
Pontianak",https://shopee.co.id/INFINIX-HOT-60-PRO-PLUS-RAM-8-128GB-8-256GB-GARANSI-RESMI-12-BULAN-i.283479061.25796458012?extraParams=%7B%22display_model_id%22%3A253761969216%2C%22model_selection_logic%22%3A3%7D&sp_atk=f6a1c8f8-3101-4258-ba55-a6bbea88f050&xptdk=f6a1c8f8-3101-4258-ba55-a6bbea88f050,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mcgb9rzpz21k4a,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,INFINIX HOT 60i RAM 8/256 GB | HOT 60i 6/128 GB | HOT 60 i GARANSI RESMI INFINIX,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.198.000,-15%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,279 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,"INFINIX HOT 60i RAM 8/256 GB | HOT 60i 6/128 GB | HOT 60 i GARANSI RESMI INFINIX
Rp
2.198.000
-15%
4.9
279 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/INFINIX-HOT-60i-RAM-8-256-GB-HOT-60i-6-128-GB-HOT-60-i-GARANSI-RESMI-INFINIX-i.147398891.41157200312?extraParams=%7B%22display_model_id%22%3A272553802409%2C%22model_selection_logic%22%3A3%7D&sp_atk=46844dd2-6d3d-4b7e-9649-f84cb0836e1f&xptdk=46844dd2-6d3d-4b7e-9649-f84cb0836e1f,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mld7vkvlcjr429,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Smart 20 4GB+4GB/128GB | 120Hz | Helio G81 Ultimate | Garansi Resmi Infinix Indonesia 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.926.000,-4%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,705 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Padang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Cicilan,"Infinix Smart 20 4GB+4GB/128GB | 120Hz | Helio G81 Ultimate | Garansi Resmi Infinix Indonesia 1 Tahun
Rp
1.926.000
-4%
Cicilan
5.0
705 Terjual
< 2 Hari
Padang",https://shopee.co.id/Infinix-Smart-20-4GB-4GB-128GB-120Hz-Helio-G81-Ultimate-Garansi-Resmi-Infinix-Indonesia-1-Tahun-i.413925974.9934728886?extraParams=%7B%22display_model_id%22%3A385600618243%2C%22model_selection_logic%22%3A3%7D&sp_atk=f96e7369-f3d1-4d41-a6c4-973f6e48975e&xptdk=f96e7369-f3d1-4d41-a6c4-973f6e48975e,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlhctbkr8um8d8,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"[ READY INSTANT ] NEW Infinix Smart 20 4/128GB | Helio G81 Ultimate | 6.78"" 120Hz | 5200mAh",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.859.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,471 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,,,,"[ READY INSTANT ] NEW Infinix Smart 20 4/128GB | Helio G81 Ultimate | 6.78"" 120Hz | 5200mAh
Rp
1.859.000
5.0
471 Terjual
2-4 Hari
Depok",https://shopee.co.id/-READY-INSTANT-NEW-Infinix-Smart-20-4-128GB-Helio-G81-Ultimate-6.78-120Hz-5200mAh-i.331211968.27232565715?extraParams=%7B%22display_model_id%22%3A307438209128%2C%22model_selection_logic%22%3A3%7D&sp_atk=d993c82b-e392-4757-b817-a4d9607ea19f&xptdk=d993c82b-e392-4757-b817-a4d9607ea19f,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn73r74geb5v1f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Infinix Note 40 Ram 8+8/286 Gb,,Rp,1.370.000,,,,,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Situbondo,,,,,"Infinix Note 40 Ram 8+8/286 Gb
Rp
1.370.000
2-4 Hari
Kab. Situbondo",https://shopee.co.id/Infinix-Note-40-Ram-8-8-286-Gb-i.1101208052.44609087097?extraParams=%7B%22display_model_id%22%3A315803992528%2C%22model_selection_logic%22%3A3%7D&sp_atk=80220632-3e5a-4cb6-9c7b-3d7ec2b57363&xptdk=80220632-3e5a-4cb6-9c7b-3d7ec2b57363,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mb3kk5rj3flg1d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Infinix Smart 10 4/128 & 4/64 Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.659.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,3RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,,,,,"Infinix Smart 10 4/128 & 4/64 Garansi Resmi
Rp
1.659.000
4.9
3RB+ Terjual
4-7 Hari
Palembang",https://shopee.co.id/Infinix-Smart-10-4-128-4-64-Garansi-Resmi-i.185054446.13593855537?extraParams=%7B%22display_model_id%22%3A59819310539%2C%22model_selection_logic%22%3A3%7D&sp_atk=618b7c15-43af-4b92-ba7c-373e82a38a71&xptdk=618b7c15-43af-4b92-ba7c-373e82a38a71,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmx6ynfehrlw3a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,infinix hot 30,,Rp,1.050.000,,,,,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,"infinix hot 30
Rp
1.050.000
1-3 Hari
Surabaya",https://shopee.co.id/infinix-hot-30-i.267424575.44379970295?extraParams=%7B%22display_model_id%22%3A355765515721%2C%22model_selection_logic%22%3A3%7D&sp_atk=7eeb29e3-b6a3-4dbe-9a06-8be9d3e4f602&xptdk=7eeb29e3-b6a3-4dbe-9a06-8be9d3e4f602,,,
