-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,text-ellipsis,img_2,text-xs_2,truncate,_container,_container_link,text-shopee-green,img,text-xs/sp14_3
https://down-id.img.susercontent.com/file/id-11134207-81ztk-me1c0jz13x8j61,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Tecno Spark 40 Pro Plus [8/128 GB] [8/256 GB] Garansi Resmi Tecno Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.669.000,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Tecno Spark 40 Pro Plus [8/128 GB] [8/256 GB] Garansi Resmi Tecno Indonesia
Rp
2.669.000
-5%
5.0
74 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Tecno-Spark-40-Pro-Plus-8-128-GB-8-256-GB-Garansi-Resmi-Tecno-Indonesia-i.44874627.26990739007?extraParams=%7B%22display_model_id%22%3A248821683721%2C%22model_selection_logic%22%3A3%7D&sp_atk=e4fe7e56-a1f9-4dc7-bc34-856eac72c14b&xptdk=e4fe7e56-a1f9-4dc7-bc34-856eac72c14b,74 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mc7cd7xcvtpb6b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP TECNO POVA 7 5G 8/128 | 8/256GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Makassar,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"HP TECNO POVA 7 5G 8/128 | 8/256GB Garansi Resmi
Rp
3.399.000
5.0
46 Terjual
< 2 Hari
Makassar",https://shopee.co.id/HP-TECNO-POVA-7-5G-8-128-8-256GB-Garansi-Resmi-i.26568538.44108542051?extraParams=%7B%22display_model_id%22%3A265720067321%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf3bca4f-ff4a-4f52-8c81-ff8c3c584da6&xptdk=bf3bca4f-ff4a-4f52-8c81-ff8c3c584da6,46 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn8i3u6pyuit9c,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"TECNO Spark Go 3 RAM 4/128GB, Tahan Percikan Air dan Debu HP Murah 1 Jutaan Original 100%",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.636.000,-18%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO Spark Go 3 RAM 4/128GB, Tahan Percikan Air dan Debu HP Murah 1 Jutaan Original 100%
Rp
1.636.000
-18%
4.9
31 Terjual
< 2 Hari
Bandung",https://shopee.co.id/TECNO-Spark-Go-3-RAM-4-128GB-Tahan-Percikan-Air-dan-Debu-HP-Murah-1-Jutaan-Original-100--i.1191119435.25772794704?extraParams=%7B%22display_model_id%22%3A370823015440%2C%22model_selection_logic%22%3A3%7D&sp_atk=540242b3-1157-4197-9067-dd3f9119e9b5&xptdk=540242b3-1157-4197-9067-dd3f9119e9b5,31 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjxltfmr9ibncb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,TECNO SPARK GO 3 4GB 64GB/128GB GARANSI RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.539.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TECNO SPARK GO 3 4GB 64GB/128GB GARANSI RESMI INDONESIA
Rp
1.539.000
5.0
123 Terjual
< 2 Hari
Bandung",https://shopee.co.id/TECNO-SPARK-GO-3-4GB-64GB-128GB-GARANSI-RESMI-INDONESIA-i.1031894725.27123918677?extraParams=%7B%22display_model_id%22%3A205733259768%2C%22model_selection_logic%22%3A3%7D&sp_atk=740060e4-57a6-442c-9433-50eb566732fa&xptdk=740060e4-57a6-442c-9433-50eb566732fa,123 Terjual,,
https://down-id.img.susercontent.com/file/sg-11134201-7rdx4-mdogryhlpduy8c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Tecno Camon 40 Ram 8/128GB | 8/256GB Segel Original & Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.729.500,-9%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Surabaya,,,,,"Tecno Camon 40 Ram 8/128GB | 8/256GB Segel Original & Bergaransi Resmi
Rp
2.729.500
-9%
1-3 Hari
Surabaya",https://shopee.co.id/Tecno-Camon-40-Ram-8-128GB-8-256GB-Segel-Original-Bergaransi-Resmi-i.1570248701.41814331788?extraParams=%7B%22display_model_id%22%3A405207141469%2C%22model_selection_logic%22%3A3%7D&sp_atk=9cedf0e0-2af6-475c-b9b8-0946717fc49a&xptdk=9cedf0e0-2af6-475c-b9b8-0946717fc49a,1-3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjxj88hntqtc3b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,TECNO SPARK GO 3 [4/64GB] [4/128GB] - Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.587.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,Surabaya,,,,,"TECNO SPARK GO 3 [4/64GB] [4/128GB] - Garansi Resmi Indonesia
Rp
1.587.000
1 Terjual
Besok
Surabaya",https://shopee.co.id/TECNO-SPARK-GO-3-4-64GB-4-128GB-Garansi-Resmi-Indonesia-i.30103636.46205319740?extraParams=%7B%22display_model_id%22%3A310485977844%2C%22model_selection_logic%22%3A3%7D&sp_atk=284dfb50-a175-4c69-8018-64e6f0629264&xptdk=284dfb50-a175-4c69-8018-64e6f0629264,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lxhxpuodk52k44,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Tecno Pova 4 Pro 8/256GB - Fluorite Blue,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.249.000,-25%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Jakarta Barat,,,,,"Tecno Pova 4 Pro 8/256GB - Fluorite Blue
Rp
2.249.000
-25%
5.0
4 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/Tecno-Pova-4-Pro-8-256GB-Fluorite-Blue-i.21092366.29204853057?extraParams=%7B%22display_model_id%22%3A137977684455%2C%22model_selection_logic%22%3A3%7D&sp_atk=210cdf76-3ee3-4e6c-bf54-b24651203d00&xptdk=210cdf76-3ee3-4e6c-bf54-b24651203d00,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0
https://down-id.img.susercontent.com/file/id-11134207-8224q-mk6e2mykvz7s5f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tecno Spark GO 3 4GB 64GB/128GB | T7250 | 120Hz 6.75'' Dot Notch Screen | 5000mAh | GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.539.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Kab. Bogor,,,,,"Tecno Spark GO 3 4GB 64GB/128GB | T7250 | 120Hz 6.75'' Dot Notch Screen | 5000mAh | GARANSI RESMI
Rp
1.539.000
4.9
292 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/Tecno-Spark-GO-3-4GB-64GB-128GB-T7250-120Hz-6.75''-Dot-Notch-Screen-5000mAh-GARANSI-RESMI-i.1368474464.28420357885?extraParams=%7B%22display_model_id%22%3A445514977167%2C%22model_selection_logic%22%3A3%7D&sp_atk=413fd7b4-c040-4b8f-8277-7b71ca143adc&xptdk=413fd7b4-c040-4b8f-8277-7b71ca143adc,292 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mc7f106oxhyr91,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,TECNO POVA 7 5G 8/128GB 8/256GB Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"TECNO POVA 7 5G 8/128GB 8/256GB Garansi Resmi Indonesia
Rp
3.499.000
4.8
15 Terjual
2-3 Hari
Surabaya",https://shopee.co.id/TECNO-POVA-7-5G-8-128GB-8-256GB-Garansi-Resmi-Indonesia-i.25028502.22545605566?extraParams=%7B%22display_model_id%22%3A385710193353%2C%22model_selection_logic%22%3A3%7D&sp_atk=baeecce3-c003-4b18-8697-ed8b2e1045e6&xptdk=baeecce3-c003-4b18-8697-ed8b2e1045e6,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m6mba6n208ml52,,HP TECNO SPARK 30C 8GB 256GB GARANSI RESMI,,Rp,1.379.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Kab. Tangerang,,,,,"HP TECNO SPARK 30C 8GB 256GB GARANSI RESMI
Rp
1.379.000
< 2 Hari
Kab. Tangerang",https://shopee.co.id/HP-TECNO-SPARK-30C-8GB-256GB-GARANSI-RESMI-i.1471354300.26677302530?extraParams=%7B%22display_model_id%22%3A39524625256%2C%22model_selection_logic%22%3A3%7D&sp_atk=04a383d1-c46c-45ca-903f-c78cd543a0f5&xptdk=04a383d1-c46c-45ca-903f-c78cd543a0f5,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlvnkthg5y4k19,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,TECNO CAMON 50 PRO 5G 12GB 256GB - 5x SuperZoom FlashSnap - AI 100X SuperZoom -1.5K 144Hz AMOLED Display,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.898.000,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Utara,,,,,"TECNO CAMON 50 PRO 5G 12GB 256GB - 5x SuperZoom FlashSnap - AI 100X SuperZoom -1.5K 144Hz AMOLED Display
Rp
5.898.000
-41%
5.0
44 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/TECNO-CAMON-50-PRO-5G-12GB-256GB-5x-SuperZoom-FlashSnap-AI-100X-SuperZoom-1.5K-144Hz-AMOLED-Display-i.250649369.24141265245?extraParams=%7B%22display_model_id%22%3A375646513956%2C%22model_selection_logic%22%3A3%7D&sp_atk=539fa2f9-92be-441e-9344-287fc474fa4c&xptdk=539fa2f9-92be-441e-9344-287fc474fa4c,44 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmvecqbagydkd8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,TECNO SPARK GO 3 4/128.GARANSI RESMI,,Rp,1.727.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Denpasar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"TECNO SPARK GO 3 4/128.GARANSI RESMI
Rp
1.727.000
5.0
5 Terjual
< 2 Hari
Denpasar",https://shopee.co.id/TECNO-SPARK-GO-3-4-128.GARANSI-RESMI-i.176502148.24607849955?extraParams=%7B%22display_model_id%22%3A167202899740%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b008552-d7d5-43ec-8ef4-5ccfb2a0edd9&xptdk=6b008552-d7d5-43ec-8ef4-5ccfb2a0edd9,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mdx72knrq1aec8,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Tecno Spark 40 Pro+ 8/256GB NFC Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Semarang,,,,,"Tecno Spark 40 Pro+ 8/256GB NFC Garansi Resmi
Rp
2.999.000
5.0
15 Terjual
< 2 Hari
Semarang",https://shopee.co.id/Tecno-Spark-40-Pro-8-256GB-NFC-Garansi-Resmi-i.287662257.41815326303?extraParams=%7B%22display_model_id%22%3A228038999502%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5eb6564-6472-4cd2-8300-c2772674c0e9&xptdk=b5eb6564-6472-4cd2-8300-c2772674c0e9,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mbvsjto7dmjo9d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tecno Pova 7 Curve 5G 8/256GB [ Garansi Resmi Tecno ],https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.408.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,Kab. Mojokerto,,,,,"Tecno Pova 7 Curve 5G 8/256GB [ Garansi Resmi Tecno ]
Rp
3.408.000
5.0
34 Terjual
Besok 11:00
Kab. Mojokerto",https://shopee.co.id/Tecno-Pova-7-Curve-5G-8-256GB-Garansi-Resmi-Tecno--i.136745204.40757616661?extraParams=%7B%22display_model_id%22%3A295646657609%2C%22model_selection_logic%22%3A3%7D&sp_atk=39511047-da7d-486f-bb6f-f057b9ae768c&xptdk=39511047-da7d-486f-bb6f-f057b9ae768c,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m8zuqo6djox93d,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Tecno Pova 5 Pro 5G Ram 8 256GB garansi resmi - black, ram 8/256",,Rp,2.150.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Tecno Pova 5 Pro 5G Ram 8 256GB garansi resmi - black, ram 8/256
Rp
2.150.000
4.8
15 Terjual
9 Hari
Kab. Tangerang",https://shopee.co.id/Tecno-Pova-5-Pro-5G-Ram-8-256GB-garansi-resmi-black-ram-8-256-i.1078704088.27229417263?extraParams=%7B%22display_model_id%22%3A242872013089%2C%22model_selection_logic%22%3A3%7D&sp_atk=e240a1c7-fda6-4a3c-87d6-2d1a073a6018&xptdk=e240a1c7-fda6-4a3c-87d6-2d1a073a6018,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8
https://down-id.img.susercontent.com/file/id-11134207-82252-ml4ozqjovg9497,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tecno Camon 50 8/128 | 8/256 | 12/256GB Garansi Resmi Tecno Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.054.000,-10%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Barat,,,,,"Tecno Camon 50 8/128 | 8/256 | 12/256GB Garansi Resmi Tecno Indonesia
Rp
4.054.000
-10%
5.0
168 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Tecno-Camon-50-8-128-8-256-12-256GB-Garansi-Resmi-Tecno-Indonesia-i.177974962.42402006142?extraParams=%7B%22display_model_id%22%3A350603586473%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6fcae01-836d-4028-8e1b-a47bdda03d38&xptdk=b6fcae01-836d-4028-8e1b-a47bdda03d38,168 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0
https://down-id.img.susercontent.com/file/id-11134207-7r990-lwosictlnuloc9,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,tecno spark40pro plus ram 8/256gb tecno spark 40pro+ 8/128gb-tecno spark 20 pro+ spark20pro plus layar lengkung NFC ram 8/256gb garansi resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.196.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,,Tangerang,,,,,"tecno spark40pro plus ram 8/256gb tecno spark 40pro+ 8/128gb-tecno spark 20 pro+ spark20pro plus layar lengkung NFC ram 8/256gb garansi resmi
Rp
3.196.000
4.9
26 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/tecno-spark40pro-plus-ram-8-256gb-tecno-spark-40pro-8-128gb-tecno-spark-20-pro-spark20pro-plus-layar-lengkung-NFC-ram-8-256gb-garansi-resmi-i.228771622.28652018209?extraParams=%7B%22display_model_id%22%3A301249294402%2C%22model_selection_logic%22%3A3%7D&sp_atk=b374fad3-3cfb-499a-8f34-c3f230075113&xptdk=b374fad3-3cfb-499a-8f34-c3f230075113,26 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9
https://down-id.img.susercontent.com/file/id-11134207-822wn-mn8mdxif6mte8d,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"TECNO SPARK Go 3 RAM 4/128GB, IP64, HD+, 120Hz Smooth Display, 5000mAh, 18W Charging Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.619.000,-15%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Bandung,,,,,"TECNO SPARK Go 3 RAM 4/128GB, IP64, HD+, 120Hz Smooth Display, 5000mAh, 18W Charging Garansi Resmi
Rp
1.619.000
-15%
5.0
6 Terjual
< 2 Hari
Bandung",https://shopee.co.id/TECNO-SPARK-Go-3-RAM-4-128GB-IP64-HD-120Hz-Smooth-Display-5000mAh-18W-Charging-Garansi-Resmi-i.1304305387.27724811331?extraParams=%7B%22display_model_id%22%3A360807274429%2C%22model_selection_logic%22%3A3%7D&sp_atk=0210faf3-96ef-4b54-81ec-0e876d15b95b&xptdk=0210faf3-96ef-4b54-81ec-0e876d15b95b,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0
