-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,text-xs/sp14_3,w-auto,text-white,truncate,img_2,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3vwh8d2gg2g94,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Dell Inspiron 3535 Touchscreen AMD Ryzen 7 15.6""",Rp,9.505.020,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-2%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29270926746&shopid=357633576,"Dell Inspiron 3535 Touchscreen AMD Ryzen 7 15.6""
Rp
9.505.020
-2%
5.0
8 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Dell-Inspiron-3535-Touchscreen-AMD-Ryzen-7-15.6--i.357633576.29270926746?extraParams=%7B%22display_model_id%22%3A252273379337%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c2d7159-881d-4d52-a890-e5e98e733122&xptdk=9c2d7159-881d-4d52-a890-e5e98e733122
https://down-id.img.susercontent.com/file/id-11134207-8224s-mkm7xzwzcr9ded,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Dell Latitude 7330 i5 16GB 1TB 13"" HD",Rp,6.090.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=54656113486&shopid=353682130,"Laptop Dell Latitude 7330 i5 16GB 1TB 13"" HD
Rp
6.090.000
5.0
6 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-7330-i5-16GB-1TB-13-HD-i.353682130.54656113486?extraParams=%7B%22display_model_id%22%3A435556546578%2C%22model_selection_logic%22%3A3%7D&sp_atk=d70c2015-894e-4fae-b072-369966bbc03f&xptdk=d70c2015-894e-4fae-b072-369966bbc03f
https://down-id.img.susercontent.com/file/id-11134207-822wt-mlvm2f5b7or317,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Inspiron Vostro 5370 Core i5 / i7 Gen 8 Ram 8GB / 16GB SSD 128GB / 256GB / 512GB, Layar 13""Inch",Rp,3.790.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=49807279169&shopid=1290502453,"Dell Inspiron Vostro 5370 Core i5 / i7 Gen 8 Ram 8GB / 16GB SSD 128GB / 256GB / 512GB, Layar 13""Inch
Rp
3.790.000
-1%
Kombo Hemat
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Inspiron-Vostro-5370-Core-i5-i7-Gen-8-Ram-8GB-16GB-SSD-128GB-256GB-512GB-Layar-13-Inch-i.1290502453.49807279169?extraParams=%7B%22display_model_id%22%3A415646374973%2C%22model_selection_logic%22%3A3%7D&sp_atk=68def742-3d14-467c-a5df-cc5180217061&xptdk=68def742-3d14-467c-a5df-cc5180217061
https://down-id.img.susercontent.com/file/id-11134207-822wp-mlzx44kom96r3b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Preccision 5530 Core i7 / i9 Gen 8 Ram 8GB / 16GB SSD 256GB / 512GB / 1TB Layar 15,6""Full HD",Rp,6.524.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=46757420059&shopid=698601258,"Dell Preccision 5530 Core i7 / i9 Gen 8 Ram 8GB / 16GB SSD 256GB / 512GB / 1TB Layar 15,6""Full HD
Rp
6.524.000
-1%
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Preccision-5530-Core-i7-i9-Gen-8-Ram-8GB-16GB-SSD-256GB-512GB-1TB-Layar-15-6-Full-HD-i.698601258.46757420059?extraParams=%7B%22display_model_id%22%3A395658028328%2C%22model_selection_logic%22%3A3%7D&sp_atk=fe447f40-ac95-499c-b739-6069e573603e&xptdk=fe447f40-ac95-499c-b739-6069e573603e
https://down-id.img.susercontent.com/file/id-11134207-8224z-mj3xrcirmi2v21,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Latitude 7430 i7 16GB 2TB SSD Touchscreen + Bonus,Rp,7.705.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-40%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40827753116&shopid=330164564,"Dell Latitude 7430 i7 16GB 2TB SSD Touchscreen + Bonus
Rp
7.705.000
-40%
Produk Baru
5.0
3 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Latitude-7430-i7-16GB-2TB-SSD-Touchscreen-Bonus-i.330164564.40827753116?extraParams=%7B%22display_model_id%22%3A375393857140%2C%22model_selection_logic%22%3A3%7D&sp_atk=af001a5a-b66b-4bb6-b78a-511ca18917a3&xptdk=af001a5a-b66b-4bb6-b78a-511ca18917a3
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmk0oyplvthf9b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Precision 5530 i9 Gen 8 15.6"" FHD IPS",Rp,6.690.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27244499467&shopid=1290502453,"Dell Precision 5530 i9 Gen 8 15.6"" FHD IPS
Rp
6.690.000
-1%
Kombo Hemat
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Precision-5530-i9-Gen-8-15.6-FHD-IPS-i.1290502453.27244499467?extraParams=%7B%22display_model_id%22%3A315721662085%2C%22model_selection_logic%22%3A3%7D&sp_atk=89f5b428-8ff1-4e68-b54f-35924f5ff77d&xptdk=89f5b428-8ff1-4e68-b54f-35924f5ff77d
https://down-id.img.susercontent.com/file/id-11134207-82252-mjs8d8445uyqf3,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Dell Latitude 5320 i7 32GB 512GB SSD Like New,Rp,5.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,37 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26041842458&shopid=1581626048,"Dell Latitude 5320 i7 32GB 512GB SSD Like New
Rp
5.399.000
5.0
37 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Dell-Latitude-5320-i7-32GB-512GB-SSD-Like-New-i.1581626048.26041842458?extraParams=%7B%22display_model_id%22%3A410436734395%2C%22model_selection_logic%22%3A3%7D&sp_atk=8e60b1df-93c2-43b7-ba60-c01eaaed615f&xptdk=8e60b1df-93c2-43b7-ba60-c01eaaed615f
https://down-id.img.susercontent.com/file/id-11134207-8224y-mhrd2515n30h2e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Dell Latitude 14 5450 Ultra 5 32GB 1TB IPS Windows 11,Rp,9.497.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26860197726&shopid=768368658,"Dell Latitude 14 5450 Ultra 5 32GB 1TB IPS Windows 11
Rp
9.497.000
-1%
Hadiah Gratis
5.0
11 Terjual
< 2 Hari
Depok",https://shopee.co.id/Dell-Latitude-14-5450-Ultra-5-32GB-1TB-IPS-Windows-11-i.768368658.26860197726?extraParams=%7B%22display_model_id%22%3A405569447379%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8c7774b-c02b-4e95-b70e-ff20d22b43c2&xptdk=c8c7774b-c02b-4e95-b70e-ff20d22b43c2
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmx1m2dvhmo296,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,"Dell Latitude 5420 i5 11th Gen 8GB 256GB SSD 14"" Grade A Laptop",Rp,5.248.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Pilih 2, diskon Rp500.000",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40608474156&shopid=1581626048,"Dell Latitude 5420 i5 11th Gen 8GB 256GB SSD 14"" Grade A Laptop
Rp
5.248.000
-4%
Pilih 2, diskon Rp500.000
5.0
2 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Dell-Latitude-5420-i5-11th-Gen-8GB-256GB-SSD-14-Grade-A-Laptop-i.1581626048.40608474156?extraParams=%7B%22display_model_id%22%3A420745168787%2C%22model_selection_logic%22%3A3%7D&sp_atk=f8bfe218-b93e-4fe7-8332-39d8272f5c32&xptdk=f8bfe218-b93e-4fe7-8332-39d8272f5c32
https://down-id.img.susercontent.com/file/id-11134207-8224v-mkm122341czq3a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Dell Latitude 7330 Intel Core i7 Gen 12  Ram 16 GB SSD 1 TB Layar 13 inch Full HD,Rp,7.205.600,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43628731269&shopid=136843092,"Laptop Dell Latitude 7330 Intel Core i7 Gen 12 Ram 16 GB SSD 1 TB Layar 13 inch Full HD
Rp
7.205.600
-1%
2 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-7330-Intel-Core-i7-Gen-12-Ram-16-GB-SSD-1-TB-Layar-13-inch-Full-HD-i.136843092.43628731269?extraParams=%7B%22display_model_id%22%3A282405129134%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0b4935a-be31-4b0c-be00-369f64995a40&xptdk=d0b4935a-be31-4b0c-be00-369f64995a40
https://down-id.img.susercontent.com/file/id-11134207-822wt-mn2l4pzjmm1266,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP DELL 5480 i5 GEN 7 RAM 8GB SSD 256GB SPECIAL PRICE,Rp,3.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43380064644&shopid=31519229,"LAPTOP DELL 5480 i5 GEN 7 RAM 8GB SSD 256GB SPECIAL PRICE
Rp
3.500.000
< 2 Hari
Jakarta Timur",https://shopee.co.id/LAPTOP-DELL-5480-i5-GEN-7-RAM-8GB-SSD-256GB-SPECIAL-PRICE-i.31519229.43380064644?extraParams=%7B%22display_model_id%22%3A292538937951%2C%22model_selection_logic%22%3A3%7D&sp_atk=d6b69471-9764-4307-acf8-f095e1438a80&xptdk=d6b69471-9764-4307-acf8-f095e1438a80
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmx2vtngary8f2,,Laptop Murah Dell 7280 Core i5 Ram 8/256GB,Rp,2.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pamekasan,,,,,,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=53408623963&shopid=1576753403,"Laptop Murah Dell 7280 Core i5 Ram 8/256GB
Rp
2.700.000
2-3 Hari
Kab. Pamekasan",https://shopee.co.id/Laptop-Murah-Dell-7280-Core-i5-Ram-8-256GB-i.1576753403.53408623963?extraParams=%7B%22display_model_id%22%3A335765087163%2C%22model_selection_logic%22%3A3%7D&sp_atk=d4328766-5037-49b5-83b6-2a3831ab3774&xptdk=d4328766-5037-49b5-83b6-2a3831ab3774
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmmvso6lixov74,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Latitude 14 5450 Ultra 5 32GB 1TB SSD,Rp,7.398.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22114176031&shopid=401207104,"Dell Latitude 14 5450 Ultra 5 32GB 1TB SSD
Rp
7.398.000
-1%
4.7
18 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Dell-Latitude-14-5450-Ultra-5-32GB-1TB-SSD-i.401207104.22114176031?extraParams=%7B%22display_model_id%22%3A320638127145%2C%22model_selection_logic%22%3A3%7D&sp_atk=fad2dcb0-a3eb-49a4-92a4-654df8110671&xptdk=fad2dcb0-a3eb-49a4-92a4-654df8110671
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-md2q76xn4ndw59,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Dell Latitude 7410 i5/i7 14"" IPS Windows 10",Rp,5.140.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29179042444&shopid=1290502453,"Dell Latitude 7410 i5/i7 14"" IPS Windows 10
Rp
5.140.000
-1%
Kombo Hemat
5.0
4 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Latitude-7410-i5-i7-14-IPS-Windows-10-i.1290502453.29179042444?extraParams=%7B%22display_model_id%22%3A237488271247%2C%22model_selection_logic%22%3A3%7D&sp_atk=74f44005-23c3-4a7f-bc9c-be1301019a7e&xptdk=74f44005-23c3-4a7f-bc9c-be1301019a7e
https://down-id.img.susercontent.com/file/id-11134207-822wq-mn5a9ekswzk11a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Dell Latitude 5330 Core i5 / i7 Gen 12 RAM 8GB / 16GB SSD 128GB / 256GB / 512GB / 1TB, Layar 13""Inch",Rp,5.990.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43372748114&shopid=1448742375,"Dell Latitude 5330 Core i5 / i7 Gen 12 RAM 8GB / 16GB SSD 128GB / 256GB / 512GB / 1TB, Layar 13""Inch
Rp
5.990.000
-1%
1 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Dell-Latitude-5330-Core-i5-i7-Gen-12-RAM-8GB-16GB-SSD-128GB-256GB-512GB-1TB-Layar-13-Inch-i.1448742375.43372748114?extraParams=%7B%22display_model_id%22%3A380796639282%2C%22model_selection_logic%22%3A3%7D&sp_atk=48d4dcc6-dc5b-47b5-bad6-fa4468f7fc7a&xptdk=48d4dcc6-dc5b-47b5-bad6-fa4468f7fc7a
