-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-ellipsis,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,pointer-events-none_3,align-middle,w-auto,text-white,_container,_container_link,text-shopee-green,truncate_2,img_2
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m8i6b54ckvha05,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NEW SAMSUNG GALAXY A36 5G RAM 8GB STOREAGE 256 GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.249.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,82 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Depok,,,"NEW SAMSUNG GALAXY A36 5G RAM 8GB STOREAGE 256 GB
Rp
5.249.000
5.0
82 Terjual
3 Hari
Depok",https://shopee.co.id/NEW-SAMSUNG-GALAXY-A36-5G-RAM-8GB-STOREAGE-256-GB-i.1367937206.19496749688?extraParams=%7B%22display_model_id%22%3A159128658120%2C%22model_selection_logic%22%3A3%7D&sp_atk=404f7eb9-fbe2-4ae7-85e1-6cb3266a0b8b&xptdk=404f7eb9-fbe2-4ae7-85e1-6cb3266a0b8b,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lwwcwmnv1z4u36,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung S9 4/64 GB Dual Sim Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.490.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,46 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Kab. Bekasi,,,"Samsung S9 4/64 GB Dual Sim Garansi Resmi Indonesia
Rp
1.490.000
Cicilan
4.9
46 Terjual
3 Hari
Kab. Bekasi",https://shopee.co.id/Samsung-S9-4-64-GB-Dual-Sim-Garansi-Resmi-Indonesia-i.319663119.3681102317?extraParams=%7B%22display_model_id%22%3A205194914329%2C%22model_selection_logic%22%3A3%7D&sp_atk=3e888e2c-f2d6-40d1-b6b8-df468f43e0c8&xptdk=3e888e2c-f2d6-40d1-b6b8-df468f43e0c8,,,
https://down-id.img.susercontent.com/file/sg-11134201-22100-k1f7zw8bhwived,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung a04s (4GB+4GB/64GB & 4GB+4GB/128GB) Garansi Resmi Sein,,Rp,1.375.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,60 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,"Samsung a04s (4GB+4GB/64GB & 4GB+4GB/128GB) Garansi Resmi Sein
Rp
1.375.000
4.8
60 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-a04s-(4GB-4GB-64GB-4GB-4GB-128GB)-Garansi-Resmi-Sein-i.218214504.20056359030?extraParams=%7B%22display_model_id%22%3A192835855564%2C%22model_selection_logic%22%3A3%7D&sp_atk=9d2fa4ae-e3a0-4cc7-92eb-49fa045be1ac&xptdk=9d2fa4ae-e3a0-4cc7-92eb-49fa045be1ac,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m9h0acxu9h4yb2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung S23 Ultra sein 12/512 gb,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.800.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Bekasi,,,"Samsung S23 Ultra sein 12/512 gb
Rp
9.800.000
4.8
34 Terjual
3 Hari
Bekasi",https://shopee.co.id/Samsung-S23-Ultra-sein-12-512-gb-i.263857215.24526783211?extraParams=%7B%22display_model_id%22%3A187466148213%2C%22model_selection_logic%22%3A3%7D&sp_atk=04646b20-7928-4fa4-a3c1-038151abb8b7&xptdk=04646b20-7928-4fa4-a3c1-038151abb8b7,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98o-ll13prbkd9fcdd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung galaxy A33 5g ram 8/256 free Adaptor temperglas dan Silicone,,Rp,2.820.000,-48%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,330 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,,,"Samsung galaxy A33 5g ram 8/256 free Adaptor temperglas dan Silicone
Rp
2.820.000
-48%
4.7
330 Terjual
2-5 Hari
Surabaya",https://shopee.co.id/Samsung-galaxy-A33-5g-ram-8-256-free-Adaptor-temperglas-dan-Silicone-i.155116050.18330299192?extraParams=%7B%22display_model_id%22%3A255594622856%2C%22model_selection_logic%22%3A3%7D&sp_atk=14c924c7-fe6d-4b6c-876e-820eaf7b92ef&xptdk=14c924c7-fe6d-4b6c-876e-820eaf7b92ef,,,
https://down-id.img.susercontent.com/file/id-11134207-8224p-mhhh7dmsdptua9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG S23 ULTRA 12/256GB/12/512GB RESMI SEIN,,Rp,9.730.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Kab. Tangerang,,,"SAMSUNG S23 ULTRA 12/256GB/12/512GB RESMI SEIN
Rp
9.730.000
5.0
14 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/SAMSUNG-S23-ULTRA-12-256GB-12-512GB-RESMI-SEIN-i.883484566.29520683012?extraParams=%7B%22display_model_id%22%3A390109721807%2C%22model_selection_logic%22%3A3%7D&sp_atk=669891ca-eae4-46cb-a594-82aff244f206&xptdk=669891ca-eae4-46cb-a594-82aff244f206,,,
https://down-id.img.susercontent.com/file/id-11134207-822wt-mlf8vhlukvsy07,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG S24 ULTRA 5G ORIGINAL BERGARANSI RESMI SEIN INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,15.495.000,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,65 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,,,"SAMSUNG S24 ULTRA 5G ORIGINAL BERGARANSI RESMI SEIN INDONESIA
Rp
15.495.000
-3%
5.0
65 Terjual
2-3 Hari
Surabaya",https://shopee.co.id/SAMSUNG-S24-ULTRA-5G-ORIGINAL-BERGARANSI-RESMI-SEIN-INDONESIA-i.220501664.23050623852?extraParams=%7B%22display_model_id%22%3A345606205022%2C%22model_selection_logic%22%3A3%7D&sp_atk=4779dd6e-1f7a-4ccc-bf6e-a5250218f9b1&xptdk=4779dd6e-1f7a-4ccc-bf6e-a5250218f9b1,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lpazhl050flj7e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung Galaxy A24 NFC RAM 8/128GB Extended 8GB up to RAM 16GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.198.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,154 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Tangerang,,,"Samsung Galaxy A24 NFC RAM 8/128GB Extended 8GB up to RAM 16GB Garansi Resmi
Rp
3.198.000
4.9
154 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/Samsung-Galaxy-A24-NFC-RAM-8-128GB-Extended-8GB-up-to-RAM-16GB-Garansi-Resmi-i.103801415.23167856776?extraParams=%7B%22display_model_id%22%3A365136487649%2C%22model_selection_logic%22%3A3%7D&sp_atk=614438dd-97d7-46cd-bf23-2d04df44774c&xptdk=614438dd-97d7-46cd-bf23-2d04df44774c,,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmv8jaw73tohd5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A56 5G 8/256GB - Awesome Graphite | Galaxy AI | 50MP Camera | 45W Super Fast Charge,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.349.000,-13%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kab. Tangerang,,,"Samsung Galaxy A56 5G 8/256GB - Awesome Graphite | Galaxy AI | 50MP Camera | 45W Super Fast Charge
Rp
6.349.000
-13%
4.9
1RB+ Terjual
3-4 Hari
Kab. Tangerang",https://shopee.co.id/Samsung-Galaxy-A56-5G-8-256GB-Awesome-Graphite-Galaxy-AI-50MP-Camera-45W-Super-Fast-Charge-i.846350612.42707752320?extraParams=%7B%22display_model_id%22%3A300657655953%2C%22model_selection_logic%22%3A3%7D&sp_atk=777c01ab-7d3b-4e14-9fef-509e2831d907&xptdk=777c01ab-7d3b-4e14-9fef-509e2831d907,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lzspk39mldpp4e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A13 RAM 6 ROM 128 GB 4/128 6/128,,Rp,1.350.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Jakarta Barat,,,"Samsung Galaxy A13 RAM 6 ROM 128 GB 4/128 6/128
Rp
1.350.000
4.5
8 Terjual
4-7 Hari
Jakarta Barat",https://shopee.co.id/Samsung-Galaxy-A13-RAM-6-ROM-128-GB-4-128-6-128-i.1336665569.27610264861?extraParams=%7B%22display_model_id%22%3A233186280826%2C%22model_selection_logic%22%3A3%7D&sp_atk=a752b875-d74f-45ed-a477-bfcebb0b4b34&xptdk=a752b875-d74f-45ed-a477-bfcebb0b4b34,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-mawbuhtnbuas40,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A56 (5G) Ram 12/256GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.680.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,160 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Kediri,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Samsung Galaxy A56 (5G) Ram 12/256GB Garansi Resmi
Rp
6.680.000
5.0
160 Terjual
< 2 Hari
Kediri",https://shopee.co.id/Samsung-Galaxy-A56-(5G)-Ram-12-256GB-Garansi-Resmi-i.45658405.27781350634?extraParams=%7B%22display_model_id%22%3A253028199676%2C%22model_selection_logic%22%3A3%7D&sp_atk=fd39af54-70d4-4c12-999b-948769423175&xptdk=fd39af54-70d4-4c12-999b-948769423175,,,
https://down-id.img.susercontent.com/file/id-11134207-7r990-lq3kk2luyhvcbe,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A15 5g 8+8/256 Garansi resmi Samsung,,Rp,2.550.000,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,510 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,,,"Samsung Galaxy A15 5g 8+8/256 Garansi resmi Samsung
Rp
2.550.000
-33%
4.8
510 Terjual
2-5 Hari
Surabaya",https://shopee.co.id/Samsung-Galaxy-A15-5g-8-8-256-Garansi-resmi-Samsung-i.155116050.17698752964?extraParams=%7B%22display_model_id%22%3A245173273637%2C%22model_selection_logic%22%3A3%7D&sp_atk=202c2f65-410f-436a-853c-270957d193bb&xptdk=202c2f65-410f-436a-853c-270957d193bb,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m5vcxk79y9i049,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy S25 Ultra 5G 12/256 GB 12/512 GB 12/1 TB Garansi Resmi SEIN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,19.999.000,-13%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,"Samsung Galaxy S25 Ultra 5G 12/256 GB 12/512 GB 12/1 TB Garansi Resmi SEIN
Rp
19.999.000
-13%
5.0
219 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-Galaxy-S25-Ultra-5G-12-256-GB-12-512-GB-12-1-TB-Garansi-Resmi-SEIN-i.11764527.24141420028?extraParams=%7B%22display_model_id%22%3A227478420646%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b381955-2370-493b-92cd-fb4e111f7823&xptdk=0b381955-2370-493b-92cd-fb4e111f7823,219 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m9skgfoxs0429a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Samsung Galaxy A16 [8GB+128GB] [8GB+256GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.849.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Jakarta Utara,,,"Samsung Galaxy A16 [8GB+128GB] [8GB+256GB] - Garansi Resmi 1 Tahun
Rp
2.849.000
4.9
387 Terjual
3-6 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A16-8GB-128GB-8GB-256GB-Garansi-Resmi-1-Tahun-i.395020669.27086621748?extraParams=%7B%22display_model_id%22%3A237821565471%2C%22model_selection_logic%22%3A3%7D&sp_atk=f8d3dc62-a8bf-4e2b-a7a9-3e7fc59f6195&xptdk=f8d3dc62-a8bf-4e2b-a7a9-3e7fc59f6195,387 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m8vfl6q4ilb251,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Samsung Galaxy A26 5G 8GB/256GB | Exynos 1380 (5nm) | 6,7 inch Super AMOLED 120Hz | 5,000mAh 25W Fast Charging | IP67",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.298.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,"Samsung Galaxy A26 5G 8GB/256GB | Exynos 1380 (5nm) | 6,7 inch Super AMOLED 120Hz | 5,000mAh 25W Fast Charging | IP67
Rp
5.298.000
5.0
28 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-Galaxy-A26-5G-8GB-256GB-Exynos-1380-(5nm)-6-7-inch-Super-AMOLED-120Hz-5-000mAh-25W-Fast-Charging-IP67-i.29471017.26834401600?extraParams=%7B%22display_model_id%22%3A234146400165%2C%22model_selection_logic%22%3A3%7D&sp_atk=c255c645-03d6-4ec2-be88-07391daa00ae&xptdk=c255c645-03d6-4ec2-be88-07391daa00ae,28 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wn-mn0ysgtzwxdxa4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A17 5G 8/256GB - Garansi Resmi 2 Tahun,,Rp,3.599.000,-55%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Jakarta Barat,,,"Samsung Galaxy A17 5G 8/256GB - Garansi Resmi 2 Tahun
Rp
3.599.000
-55%
9 Terjual
3-6 Hari
Jakarta Barat",https://shopee.co.id/Samsung-Galaxy-A17-5G-8-256GB-Garansi-Resmi-2-Tahun-i.1639357963.46958796065?extraParams=%7B%22display_model_id%22%3A420779502883%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc709211-12ac-4305-9910-82030b04e5d2&xptdk=bc709211-12ac-4305-9910-82030b04e5d2,9 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lpkweazyv0qza3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A05 Ram 4/64GB | Ram 4/128GB | Ram 6/128GB Segel Original & Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.744.733,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Samsung A05 Ram 4/64GB | Ram 4/128GB | Ram 6/128GB Segel Original & Bergaransi Resmi
Rp
1.744.733
-3%
4.9
300 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Samsung-A05-Ram-4-64GB-Ram-4-128GB-Ram-6-128GB-Segel-Original-Bergaransi-Resmi-i.233982802.22588540580?extraParams=%7B%22display_model_id%22%3A235910411121%2C%22model_selection_logic%22%3A3%7D&sp_atk=b01da769-25a6-4e06-8b5f-5d92e6507f2e&xptdk=b01da769-25a6-4e06-8b5f-5d92e6507f2e,300 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wg-mlt3us1xhcsj85,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SAMSUNG A17 4G 5G RAM 8/128 8/256 - GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.248.125,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Surabaya,,,"SAMSUNG A17 4G 5G RAM 8/128 8/256 - GARANSI RESMI
Rp
3.248.125
5.0
4 Terjual
2-3 Hari
Surabaya",https://shopee.co.id/SAMSUNG-A17-4G-5G-RAM-8-128-8-256-GARANSI-RESMI-i.1156318328.47308333288?extraParams=%7B%22display_model_id%22%3A440738979532%2C%22model_selection_logic%22%3A3%7D&sp_atk=16f4ffe4-0c46-4a9d-ab05-873b13bb5ab2&xptdk=16f4ffe4-0c46-4a9d-ab05-873b13bb5ab2,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m7sywm5cw6z4b0,,SAMSUNG GALAXY A56 5G 8/256GB | 12/256GB | A55 5G 8/128GB | 8/256GB | 12/256GB | A57 SERIES - GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,Kab. Bojonegoro,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"SAMSUNG GALAXY A56 5G 8/256GB | 12/256GB | A55 5G 8/128GB | 8/256GB | 12/256GB | A57 SERIES - GARANSI RESMI
Rp
6.799.000
4.9
103 Terjual
< 2 Hari
Kab. Bojonegoro",https://shopee.co.id/SAMSUNG-GALAXY-A56-5G-8-256GB-12-256GB-A55-5G-8-128GB-8-256GB-12-256GB-A57-SERIES-GARANSI-RESMI-i.11896169.25220983678?extraParams=%7B%22display_model_id%22%3A245541347348%2C%22model_selection_logic%22%3A3%7D&sp_atk=49dad991-589c-4270-b573-be6b1eb64aae&xptdk=49dad991-589c-4270-b573-be6b1eb64aae,103 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
