-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,w-auto,text-white,text-shopee-primary,truncate,img_2,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn9i6j32ihomeb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex Notebook L-Book Intel Series N4020 Ram 8GB Storage 128 eMMC Windows 11 Pro 14.0 Inch HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.135.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,-79%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Zyrex Notebook L-Book Intel Series N4020 Ram 8GB Storage 128 eMMC Windows 11 Pro 14.0 Inch HD
Rp
4.135.000
-79%
4-7 Hari
Jakarta Utara",https://shopee.co.id/Zyrex-Notebook-L-Book-Intel-Series-N4020-Ram-8GB-Storage-128-eMMC-Windows-11-Pro-14.0-Inch-HD-i.1273188903.52859132193?extraParams=%7B%22display_model_id%22%3A307552308865%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ec6ddc1-83a8-42eb-9890-3cf4509eaef0&xptdk=9ec6ddc1-83a8-42eb-9890-3cf4509eaef0
https://down-id.img.susercontent.com/file/id-11134207-81ztd-me5hx7nbc7ieed,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Zyrex D-Tech Pro V1 | Ryzen 5 6600H 16GB 512GB 14.0FHD W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.499.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Zyrex D-Tech Pro V1 | Ryzen 5 6600H 16GB 512GB 14.0FHD W11
Rp
8.499.000
5.0
8 Terjual
2-4 Hari
Yogyakarta",https://shopee.co.id/Zyrex-D-Tech-Pro-V1-Ryzen-5-6600H-16GB-512GB-14.0FHD-W11-i.1543389959.40813895361?extraParams=%7B%22display_model_id%22%3A296147124804%2C%22model_selection_logic%22%3A3%7D&sp_atk=282c4bdf-4ab4-4e11-8dc3-847340215fd6&xptdk=282c4bdf-4ab4-4e11-8dc3-847340215fd6
https://down-id.img.susercontent.com/file/id-11134207-8224y-mi9y6nmvpzpk8e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ZYREX L-BOOK N4020 8GB 128GB 14""HD Win11",,Rp,4.049.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-30%,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"LAPTOP ZYREX L-BOOK N4020 8GB 128GB 14""HD Win11
Rp
4.049.000
-30%
Produk Baru
< 2 Hari
Jakarta Barat",https://shopee.co.id/LAPTOP-ZYREX-L-BOOK-N4020-8GB-128GB-14-HD-Win11-i.30555036.51203111775?extraParams=%7B%22display_model_id%22%3A435765235416%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4a47201-1cd4-4d15-b17b-1c5d0967f3f1&xptdk=f4a47201-1cd4-4d15-b17b-1c5d0967f3f1
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mcl1s1iqgybcea,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex L-Book N4020 8GB 256GB SSD Windows 11 Pro,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.960.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,-5%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Zyrex L-Book N4020 8GB 256GB SSD Windows 11 Pro
Rp
3.960.000
-5%
5.0
2 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Zyrex-L-Book-N4020-8GB-256GB-SSD-Windows-11-Pro-i.364038165.40410178362?extraParams=%7B%22display_model_id%22%3A275856039988%2C%22model_selection_logic%22%3A3%7D&sp_atk=936679d6-eefc-468f-87f3-b1f781f0a511&xptdk=936679d6-eefc-468f-87f3-b1f781f0a511
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjqi1bo9jqx184,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ZYREX D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.199.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"LAPTOP ZYREX D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT
Rp
8.199.000
5.0
11 Terjual
< 2 Hari
Medan",https://shopee.co.id/LAPTOP-ZYREX-D-TECH-PRO-V2-RYZEN-5-6600H-16GB-512GB-W11-14.0FHD-IPS-BLIT-i.982425970.40814451061?extraParams=%7B%22display_model_id%22%3A89870892240%2C%22model_selection_logic%22%3A3%7D&sp_atk=5cc7f256-4309-43d8-a5cd-2af769a7b485&xptdk=5cc7f256-4309-43d8-a5cd-2af769a7b485
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mb92zv875djt19,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX Lifebook N4020 8GB 384GB W11PRO 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.160.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"ZYREX Lifebook N4020 8GB 384GB W11PRO 14.0
Rp
4.160.000
5.0
2 Terjual
< 2 Hari
Depok",https://shopee.co.id/ZYREX-Lifebook-N4020-8GB-384GB-W11PRO-14.0-i.923855370.29287823819?extraParams=%7B%22display_model_id%22%3A186129049287%2C%22model_selection_logic%22%3A3%7D&sp_atk=18a6a59f-bc66-4737-b1d3-853fbcfe8a93&xptdk=18a6a59f-bc66-4737-b1d3-853fbcfe8a93
https://down-id.img.susercontent.com/file/sg-11134201-82262-mhu8zjns3v2gcf,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Zyrex D-Tech Pro V1 Ryzen 5 16GB 512GB IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.057.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Zyrex D-Tech Pro V1 Ryzen 5 16GB 512GB IPS
Rp
8.057.000
-1%
5.0
1 Terjual
3-5 Hari
Jakarta Utara",https://shopee.co.id/Zyrex-D-Tech-Pro-V1-Ryzen-5-16GB-512GB-IPS-i.1640101372.54452301190?extraParams=%7B%22display_model_id%22%3A400223301056%2C%22model_selection_logic%22%3A3%7D&sp_atk=fae933ba-c237-4437-9faf-bdc0dbf3f1be&xptdk=fae933ba-c237-4437-9faf-bdc0dbf3f1be
https://down-id.img.susercontent.com/file/sg-11134201-821fk-mh30vtecxn9r36,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop ZYREX L-BOOK - N4020 8GB 128GB eMMC 14HD WINDOWS 11 DARK GREY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.099.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Laptop ZYREX L-BOOK - N4020 8GB 128GB eMMC 14HD WINDOWS 11 DARK GREY
Rp
4.099.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-ZYREX-L-BOOK-N4020-8GB-128GB-eMMC-14HD-WINDOWS-11-DARK-GREY-i.56983549.48101468981?extraParams=%7B%22display_model_id%22%3A350132593198%2C%22model_selection_logic%22%3A3%7D&sp_atk=04a64689-230f-494d-8d78-e3a3acee8cc6&xptdk=04a64689-230f-494d-8d78-e3a3acee8cc6
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mb4stiol02hl48,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ZYREX D-TECH RYZEN 5 3500U 16GB 256GB 14"" HD TN",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.561.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"ZYREX D-TECH RYZEN 5 3500U 16GB 256GB 14"" HD TN
Rp
7.561.000
4.9
11 Terjual
< 2 Hari
Bandung",https://shopee.co.id/ZYREX-D-TECH-RYZEN-5-3500U-16GB-256GB-14-HD-TN-i.1031894725.40005013612?extraParams=%7B%22display_model_id%22%3A275422345063%2C%22model_selection_logic%22%3A3%7D&sp_atk=04205dbd-b0f0-4bb4-a973-080e0e168f04&xptdk=04205dbd-b0f0-4bb4-a973-080e0e168f04
https://down-id.img.susercontent.com/file/id-11134207-8224q-mi9lhmn2adc4ec,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Zyrex L-Book 14"" 8GB 128GB Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.199.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Laptop Zyrex L-Book 14"" 8GB 128GB Windows 11
Rp
4.199.000
Produk Baru
1 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Laptop-Zyrex-L-Book-14-8GB-128GB-Windows-11-i.13885226.57103092398?extraParams=%7B%22display_model_id%22%3A277255471756%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a344682-5536-4f87-bd5b-7b037573fef5&xptdk=4a344682-5536-4f87-bd5b-7b037573fef5
https://down-id.img.susercontent.com/file/id-11134207-8224y-mhok3abenls89a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex D-Tech Ryzen 5 3500 Ram 16GB Ssd 256GB Win 11 14"" Backlit",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.551.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,,,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Zyrex D-Tech Ryzen 5 3500 Ram 16GB Ssd 256GB Win 11 14"" Backlit
Rp
7.551.000
-1%
5.0
10 Terjual
3-5 Hari
Kab. Karawang",https://shopee.co.id/Zyrex-D-Tech-Ryzen-5-3500-Ram-16GB-Ssd-256GB-Win-11-14-Backlit-i.1306576837.27280937386?extraParams=%7B%22display_model_id%22%3A280444272429%2C%22model_selection_logic%22%3A3%7D&sp_atk=e6a8a007-6bf4-48d0-acb0-4067964774c8&xptdk=e6a8a007-6bf4-48d0-acb0-4067964774c8
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mbp5r9w5e4lid7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex D-Tech Pro Ryzen 5 16GB 1TB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.107.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-3%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Zyrex D-Tech Pro Ryzen 5 16GB 1TB SSD
Rp
7.107.000
-3%
4.9
25 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Zyrex-D-Tech-Pro-Ryzen-5-16GB-1TB-SSD-i.256652736.29888270331?extraParams=%7B%22display_model_id%22%3A435614364667%2C%22model_selection_logic%22%3A3%7D&sp_atk=8dd597b3-7cb2-4e5b-b1ff-25a5679f4944&xptdk=8dd597b3-7cb2-4e5b-b1ff-25a5679f4944
https://down-id.img.susercontent.com/file/id-11134207-8224p-mgvmy4ktmr6294,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"ZYREX D-TECH RYZEN 5 3500 16GB 256GB WIN11 14"" 2Y BLUE",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.881.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,23 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"ZYREX D-TECH RYZEN 5 3500 16GB 256GB WIN11 14"" 2Y BLUE
Rp
7.881.000
5.0
23 Terjual
< 2 Hari
Makassar",https://shopee.co.id/ZYREX-D-TECH-RYZEN-5-3500-16GB-256GB-WIN11-14-2Y-BLUE-i.1534048892.51501098865?extraParams=%7B%22display_model_id%22%3A228199473835%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c0993c3-2a90-40ee-9aa3-d52078561967&xptdk=7c0993c3-2a90-40ee-9aa3-d52078561967
https://down-id.img.susercontent.com/file/id-11134207-8224s-mkjhm2rv7u9xc7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Zyrex D-Tech RYZEN 5 3500U 16GB 256SSD W11 14Inch BLUE | GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.383.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Zyrex D-Tech RYZEN 5 3500U 16GB 256SSD W11 14Inch BLUE | GARANSI RESMI
Rp
6.383.000
-1%
5.0
1 Terjual
3-5 Hari
Jakarta Timur",https://shopee.co.id/Laptop-Zyrex-D-Tech-RYZEN-5-3500U-16GB-256SSD-W11-14Inch-BLUE-GARANSI-RESMI-i.291375862.28424899768?extraParams=%7B%22display_model_id%22%3A340551218160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8ef2f0c-471f-4d73-8a46-640fb9132561&xptdk=c8ef2f0c-471f-4d73-8a46-640fb9132561
https://down-id.img.susercontent.com/file/id-11134207-8224u-mipj0b9ywkxs84,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ZYREX D-TECH PRO V1 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN 1Y GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.082.500,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pontianak,,,,Produk Baru,,,"ZYREX D-TECH PRO V1 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN 1Y GRY
Rp
8.082.500
Produk Baru
1 Terjual
3-8 Hari
Pontianak",https://shopee.co.id/ZYREX-D-TECH-PRO-V1-RYZEN-5-6600H-16GB-512GB-W11-14.0FHD-IPS-BLIT-LAN-1Y-GRY-i.1534026306.56903776272?extraParams=%7B%22display_model_id%22%3A425358165299%2C%22model_selection_logic%22%3A3%7D&sp_atk=65eb0d2e-1135-4315-a051-c56315c7634a&xptdk=65eb0d2e-1135-4315-a051-c56315c7634a
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-ma9de731izfef9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ZYREX LIFEBOOK INTEL N4020 8GB 128GB 14"" TN",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.160.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"ZYREX LIFEBOOK INTEL N4020 8GB 128GB 14"" TN
Rp
4.160.000
5.0
8 Terjual
< 2 Hari
Bandung",https://shopee.co.id/ZYREX-LIFEBOOK-INTEL-N4020-8GB-128GB-14-TN-i.1031894725.42302287529?extraParams=%7B%22display_model_id%22%3A227841401237%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e311020-1487-4040-a081-d30ac658adef&xptdk=4e311020-1487-4040-a081-d30ac658adef
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-ma5gvkg6b804c7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX L-BOOK N4020 8GB 128GB W11PRO 14.0 SLV,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.160.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"ZYREX L-BOOK N4020 8GB 128GB W11PRO 14.0 SLV
Rp
4.160.000
< 2 Hari
Jakarta Timur",https://shopee.co.id/ZYREX-L-BOOK-N4020-8GB-128GB-W11PRO-14.0-SLV-i.260151737.28036897859?extraParams=%7B%22display_model_id%22%3A253526705247%2C%22model_selection_logic%22%3A3%7D&sp_atk=fda38c6c-0aad-45d4-a27f-69bed847bc94&xptdk=fda38c6c-0aad-45d4-a27f-69bed847bc94
https://down-id.img.susercontent.com/file/id-11134207-8224p-mh8vykj2yv4e85,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex Lifebook Intel N4020 8GB 128/256GB Win 11 Pro,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.160.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Zyrex Lifebook Intel N4020 8GB 128/256GB Win 11 Pro
Rp
4.160.000
5.0
3 Terjual
< 2 Hari
Depok",https://shopee.co.id/Zyrex-Lifebook-Intel-N4020-8GB-128-256GB-Win-11-Pro-i.261978781.26387299893?extraParams=%7B%22display_model_id%22%3A300295837993%2C%22model_selection_logic%22%3A3%7D&sp_atk=9de60642-4278-4772-9f60-7be43a479362&xptdk=9de60642-4278-4772-9f60-7be43a479362
