-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,text-shopee-primary,pointer-events-none_3,text-ellipsis,img_2,text-white_2,truncate,_container,_container_link,img,text-xs,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-822wn-mn2ih6x33caq25,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SAMSUNG GALAXY S24 Ultra 5G SEIN 12/1TB 512GB 256GB | S23 Plus FE 8/512GB 256GB 128GB SEIN Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.849.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SAMSUNG GALAXY S24 Ultra 5G SEIN 12/1TB 512GB 256GB | S23 Plus FE 8/512GB 256GB 128GB SEIN Second Original
Rp
4.849.000
4.8
65 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/SAMSUNG-GALAXY-S24-Ultra-5G-SEIN-12-1TB-512GB-256GB-S23-Plus-FE-8-512GB-256GB-128GB-SEIN-Second-Original-i.510454339.29985900862?extraParams=%7B%22display_model_id%22%3A227790416881%2C%22model_selection_logic%22%3A3%7D&sp_atk=aadbccc9-00c2-42d7-bc2a-21658b000db3&xptdk=aadbccc9-00c2-42d7-bc2a-21658b000db3,,,65 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wp-mn1d3rsairye2a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A23 Ram 6/128GB Second Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.350.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A23 Ram 6/128GB Second Ori
Rp
1.350.000
5.0
3 Terjual
2-3 Hari
Bandung",https://shopee.co.id/Samsung-A23-Ram-6-128GB-Second-Ori-i.85277250.19874469127?extraParams=%7B%22display_model_id%22%3A310189601845%2C%22model_selection_logic%22%3A3%7D&sp_atk=f7aab105-5ed7-439c-b896-d9c03ec60393&xptdk=f7aab105-5ed7-439c-b896-d9c03ec60393,,,3 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m9iq11zai8m517,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG A25 5G 8/256GB + 8/128GB HP SECOND BEKAS FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.745.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SAMSUNG A25 5G 8/256GB + 8/128GB HP SECOND BEKAS FULLSET
Rp
2.745.000
5.0
33 Terjual
2-3 Hari
Jakarta Selatan",https://shopee.co.id/SAMSUNG-A25-5G-8-256GB-8-128GB-HP-SECOND-BEKAS-FULLSET-i.11253738.24872774193?extraParams=%7B%22display_model_id%22%3A198405819539%2C%22model_selection_logic%22%3A3%7D&sp_atk=816c4742-a822-494f-8336-41fad6a8f451&xptdk=816c4742-a822-494f-8336-41fad6a8f451,,,33 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m4qxi2fkbjw800,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung Z Fold 6 I 5 | 4 | 3 12/256 12/512 Sein Minus Bekas Second Original UI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.650.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Z Fold 6 I 5 | 4 | 3 12/256 12/512 Sein Minus Bekas Second Original UI
Rp
2.650.000
4.9
302 Terjual
2-3 Hari
Jakarta Timur",https://shopee.co.id/Samsung-Z-Fold-6-I-5-4-3-12-256-12-512-Sein-Minus-Bekas-Second-Original-UI-i.221779283.26558400864?extraParams=%7B%22display_model_id%22%3A297415183670%2C%22model_selection_logic%22%3A3%7D&sp_atk=24a5c6c0-0f1c-4b95-b88e-fde6236f43be&xptdk=24a5c6c0-0f1c-4b95-b88e-fde6236f43be,,,302 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbka-masohoddhyck9a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,samsung s10 128GB | SEIN RESMI | RAM 8GB Second - Bekas - Fullset - Original 100% Mulus Snapdragon 855,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.200.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,3-4 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Cicilan,"samsung s10 128GB | SEIN RESMI | RAM 8GB Second - Bekas - Fullset - Original 100% Mulus Snapdragon 855
Rp
3.200.000
Cicilan
4.9
95 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/samsung-s10-128GB-SEIN-RESMI-RAM-8GB-Second-Bekas-Fullset-Original-100-Mulus-Snapdragon-855-i.113611191.11709896418?extraParams=%7B%22display_model_id%22%3A37445171558%2C%22model_selection_logic%22%3A3%7D&sp_atk=b7096140-8b61-4b6c-938c-de42e5b89cb0&xptdk=b7096140-8b61-4b6c-938c-de42e5b89cb0,,,95 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn2itjku9o1wbb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SAMSUNG GALAXY S24 Ultra 5G 12/1TB 512GB 256GB | S24 Plus 12/512GB 256GB SEIN Second Fullset Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.774.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SAMSUNG GALAXY S24 Ultra 5G 12/1TB 512GB 256GB | S24 Plus 12/512GB 256GB SEIN Second Fullset Original
Rp
7.774.000
-1%
5.0
81 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/SAMSUNG-GALAXY-S24-Ultra-5G-12-1TB-512GB-256GB-S24-Plus-12-512GB-256GB-SEIN-Second-Fullset-Original-i.510454339.26813414049?extraParams=%7B%22display_model_id%22%3A99659312650%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd05e00a-3b90-4fc8-9f01-2dab73dabc84&xptdk=bd05e00a-3b90-4fc8-9f01-2dab73dabc84,,,81 Terjual
https://down-id.img.susercontent.com/file/sg-11134201-7rd5k-lunbk7aw5o7o83,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A15 4G | 5G Ram 8/128GB | Ram 8/256GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.649.100,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,-30%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A15 4G | 5G Ram 8/128GB | Ram 8/256GB ( Second )
Rp
2.649.100
-30%
4.7
337 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-A15-4G-5G-Ram-8-128GB-Ram-8-256GB-(-Second-)-i.194632330.25577135472?extraParams=%7B%22display_model_id%22%3A246486791206%2C%22model_selection_logic%22%3A3%7D&sp_atk=048d3c0b-bd50-4de2-b487-4abb7ebf132a&xptdk=048d3c0b-bd50-4de2-b487-4abb7ebf132a,,,337 Terjual
https://down-id.img.susercontent.com/file/509212a03ad320ee39457aefa6410904,,Samsung A31 6/128 | 8/128 GB Garansi Resmi SEIN Indonesia Second Bekas Seken Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.190.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A31 6/128 | 8/128 GB Garansi Resmi SEIN Indonesia Second Bekas Seken Original
Rp
1.190.000
4.8
30 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-A31-6-128-8-128-GB-Garansi-Resmi-SEIN-Indonesia-Second-Bekas-Seken-Original-i.304735900.8488991205?extraParams=%7B%22display_model_id%22%3A148762444690%2C%22model_selection_logic%22%3A3%7D&sp_atk=98db1840-9a3a-4044-adfb-f0b4e55661ba&xptdk=98db1840-9a3a-4044-adfb-f0b4e55661ba,,,30 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mc7xpvta9tcu97,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP Samsung S24 second,,Rp,6.000.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"HP Samsung S24 second
Rp
6.000.000
5.0
1 Terjual
2 jam
Surabaya",https://shopee.co.id/HP-Samsung-S24-second-i.13470858.27388705836?extraParams=%7B%22display_model_id%22%3A216161904306%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f4150a2-8187-4f1a-819b-36bd9ed1444a&xptdk=1f4150a2-8187-4f1a-819b-36bd9ed1444a,,,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rask-m59umcnxioiga7,,Samsung A25 5G 8/128 GB | 8/256 GB Garansi Resmi SEIN Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.290.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A25 5G 8/128 GB | 8/256 GB Garansi Resmi SEIN Indonesia Second Bekas Original
Rp
2.290.000
5.0
21 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-A25-5G-8-128-GB-8-256-GB-Garansi-Resmi-SEIN-Indonesia-Second-Bekas-Original-i.304735900.25934085526?extraParams=%7B%22display_model_id%22%3A176922710609%2C%22model_selection_logic%22%3A3%7D&sp_atk=103aa12c-009e-4456-b124-2f6b162c2f45&xptdk=103aa12c-009e-4456-b124-2f6b162c2f45,,,21 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224y-mg7ri3udxlhk7e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SEIN Samsung Galaxy Z Flip 6 & 5 5G 512GB 256GB Second Fullset Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.235.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3-5 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SEIN Samsung Galaxy Z Flip 6 & 5 5G 512GB 256GB Second Fullset Original
Rp
6.235.000
-1%
5.0
119 Terjual
3-5 Hari
Tangerang Selatan",https://shopee.co.id/SEIN-Samsung-Galaxy-Z-Flip-6-5-5G-512GB-256GB-Second-Fullset-Original-i.510454339.28582367511?extraParams=%7B%22display_model_id%22%3A205961856071%2C%22model_selection_logic%22%3A3%7D&sp_atk=11850e3b-22ac-4ca2-a78a-0e24b28c6023&xptdk=11850e3b-22ac-4ca2-a78a-0e24b28c6023,,,119 Terjual
https://down-id.img.susercontent.com/file/1643a889dd19c478aaea6c2ee9854eb7,,Samsung A52 8/256 GB Ex Sein Samsung Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.190.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung A52 8/256 GB Ex Sein Samsung Indonesia Second Bekas Original
Rp
2.190.000
4.8
38 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-A52-8-256-GB-Ex-Sein-Samsung-Indonesia-Second-Bekas-Original-i.304735900.3897891125?extraParams=%7B%22display_model_id%22%3A144092407076%2C%22model_selection_logic%22%3A3%7D&sp_atk=bddef39f-a531-4389-af4a-d74ce8af5030&xptdk=bddef39f-a531-4389-af4a-d74ce8af5030,,,38 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mfdzw4v4itxlc1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG GALAXY A56 5G 8/256 & 12/256 SECOND FULLSET ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.349.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SAMSUNG GALAXY A56 5G 8/256 & 12/256 SECOND FULLSET ORIGINAL
Rp
5.349.000
4.9
24 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/SAMSUNG-GALAXY-A56-5G-8-256-12-256-SECOND-FULLSET-ORIGINAL-i.586330356.41704569403?extraParams=%7B%22display_model_id%22%3A261703010582%2C%22model_selection_logic%22%3A3%7D&sp_atk=063f18c1-565a-4e37-a588-e229b867f67e&xptdk=063f18c1-565a-4e37-a588-e229b867f67e,,,24 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m63v4iynx7fs36,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG NOTE 10 256GB | SEIN DUAL SIM | ORIGINAL | RAM 8GB | BEKAS | SECOND | FULLSET | MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.050.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,3-4 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Cicilan,"SAMSUNG NOTE 10 256GB | SEIN DUAL SIM | ORIGINAL | RAM 8GB | BEKAS | SECOND | FULLSET | MULUS
Rp
4.050.000
Cicilan
4.9
132 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/SAMSUNG-NOTE-10-256GB-SEIN-DUAL-SIM-ORIGINAL-RAM-8GB-BEKAS-SECOND-FULLSET-MULUS-i.113611191.8129742799?extraParams=%7B%22display_model_id%22%3A101752642231%2C%22model_selection_logic%22%3A3%7D&sp_atk=9430e238-b29f-4ddf-907b-df2b40f049f0&xptdk=9430e238-b29f-4ddf-907b-df2b40f049f0,,,132 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7qul8-liriopkgsw4034,,Samsung Galaxy S22 Ultra 5G 12/512 GB Resmi SEIN Fullset Second Ori Top,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.490.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy S22 Ultra 5G 12/512 GB Resmi SEIN Fullset Second Ori Top
Rp
8.490.000
5.0
14 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-S22-Ultra-5G-12-512-GB-Resmi-SEIN-Fullset-Second-Ori-Top-i.304735900.18416607466?extraParams=%7B%22display_model_id%22%3A248510358240%2C%22model_selection_logic%22%3A3%7D&sp_atk=6f3df940-4d02-4236-b4fd-7f98162df054&xptdk=6f3df940-4d02-4236-b4fd-7f98162df054,,,14 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m97bg2ywpam335,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG GALAXY NOTE 8 FULLSET ORIGINAL RAM 6GB - 64GB - BEKAS - SECOND - FULLSET Mulus Bening,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.150.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,3-4 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Cicilan,"SAMSUNG GALAXY NOTE 8 FULLSET ORIGINAL RAM 6GB - 64GB - BEKAS - SECOND - FULLSET Mulus Bening
Rp
2.150.000
Cicilan
4.8
186 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/SAMSUNG-GALAXY-NOTE-8-FULLSET-ORIGINAL-RAM-6GB-64GB-BEKAS-SECOND-FULLSET-Mulus-Bening-i.113611191.3835560252?extraParams=%7B%22display_model_id%22%3A122169807139%2C%22model_selection_logic%22%3A3%7D&sp_atk=56c629a0-bba4-42a6-9b28-19690f3a0d72&xptdk=56c629a0-bba4-42a6-9b28-19690f3a0d72,,,186 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98r-llizwyxj9j8r94,,Samsung Galaxy A12 4/128 | 6/128 GB Ex Sein Samsung Indonesia Second Original Ex Pemakaian Good Condition,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,990.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,2-3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy A12 4/128 | 6/128 GB Ex Sein Samsung Indonesia Second Original Ex Pemakaian Good Condition
Rp
990.000
4.8
92 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A12-4-128-6-128-GB-Ex-Sein-Samsung-Indonesia-Second-Original-Ex-Pemakaian-Good-Condition-i.304735900.9916941847?extraParams=%7B%22display_model_id%22%3A155657931134%2C%22model_selection_logic%22%3A3%7D&sp_atk=c7b4ba1e-0388-43c2-9ff4-7289077dc48e&xptdk=c7b4ba1e-0388-43c2-9ff4-7289077dc48e,,,92 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mb68c4d71htk93,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,SAMSUNG A53 ORIGINAL SECOND,,Rp,1.980.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pasuruan,2-4 Hari,,,,,,,"SAMSUNG A53 ORIGINAL SECOND
Rp
1.980.000
2-4 Hari
Kab. Pasuruan",https://shopee.co.id/SAMSUNG-A53-ORIGINAL-SECOND-i.694612262.42455142000?extraParams=%7B%22display_model_id%22%3A248536134003%2C%22model_selection_logic%22%3A3%7D&sp_atk=b2a4a764-d2aa-44db-9152-362507081ee5&xptdk=b2a4a764-d2aa-44db-9152-362507081ee5,,,2-4 Hari
https://down-id.img.susercontent.com/file/id-11134207-8224t-mggdmcvi6gp6ac,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SEIN | Samsung Note 10+ Plus 12/512GB 256GB | Note 10 8/256GB | Note 9 6/128GB Second Resmi Fullset,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.149.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,3 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"SEIN | Samsung Note 10+ Plus 12/512GB 256GB | Note 10 8/256GB | Note 9 6/128GB Second Resmi Fullset
Rp
2.149.000
4.7
572 Terjual
3 Hari
Tangerang Selatan",https://shopee.co.id/SEIN-Samsung-Note-10-Plus-12-512GB-256GB-Note-10-8-256GB-Note-9-6-128GB-Second-Resmi-Fullset-i.510454339.25706608173?extraParams=%7B%22display_model_id%22%3A215123326070%2C%22model_selection_logic%22%3A3%7D&sp_atk=25831720-9304-4d85-9be3-ecf2c0bb392e&xptdk=25831720-9304-4d85-9be3-ecf2c0bb392e,,,572 Terjual
