-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,truncate,img_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134275-7rbk5-mabjl1rc5eq543,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA NEO 3 8/256 GB 5G GARANSI RESMI TERMURAH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.763.200,5.0,37 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,-8%,,"Scrape to BigSeller
ZTE NUBIA NEO 3 8/256 GB 5G GARANSI RESMI TERMURAH
Rp
2.763.200
-8%
5.0
37 Terjual
Hari ini
Surabaya",https://shopee.co.id/ZTE-NUBIA-NEO-3-8-256-GB-5G-GARANSI-RESMI-TERMURAH-i.91322698.41952454679?extraParams=%7B%22display_model_id%22%3A435383346634%2C%22model_selection_logic%22%3A3%7D&sp_atk=7f1e88d1-bce6-49dd-afe3-16ffb70ad47c&xptdk=7f1e88d1-bce6-49dd-afe3-16ffb70ad47c
https://down-id.img.susercontent.com/file/id-11134207-8224r-miu0ws8zwidefa,,ZTE Nubia Neo 3 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.190.000,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
ZTE Nubia Neo 3 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
2.190.000
Produk Baru
5.0
3 Terjual
Besok
Jakarta Utara",https://shopee.co.id/ZTE-Nubia-Neo-3-5G-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.54253892481?extraParams=%7B%22display_model_id%22%3A350537642894%2C%22model_selection_logic%22%3A3%7D&sp_atk=3827289a-3537-4126-826e-89eda24ce83d&xptdk=3827289a-3537-4126-826e-89eda24ce83d
https://down-id.img.susercontent.com/file/id-11134207-822wu-mn49j8jilh4y2b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ZTE Nubia V70 8GB+256GB - Display 6,7 Inch - Camera utama 108MP - Battery 5000mAh - Garansi Resmi 1 Tahun",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.899.000,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,-32%,,"Scrape to BigSeller
ZTE Nubia V70 8GB+256GB - Display 6,7 Inch - Camera utama 108MP - Battery 5000mAh - Garansi Resmi 1 Tahun
Rp
1.899.000
-32%
1 Terjual
Besok
Jakarta Barat",https://shopee.co.id/ZTE-Nubia-V70-8GB-256GB-Display-6-7-Inch-Camera-utama-108MP-Battery-5000mAh-Garansi-Resmi-1-Tahun-i.1516969716.54758951063?extraParams=%7B%22display_model_id%22%3A320793525820%2C%22model_selection_logic%22%3A3%7D&sp_atk=0c3498ad-a2b3-4d9c-b56e-78b20b6cceed&xptdk=0c3498ad-a2b3-4d9c-b56e-78b20b6cceed
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mbmqjjtjamxcab,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"HP ZTE BLADE A56 4GB/128GB, dan A36 4GB/64GB(Garansi Resmi Zte 1 Tahun)",,Rp,1.778.000,4.9,518 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,-11%,,"Scrape to BigSeller
HP ZTE BLADE A56 4GB/128GB, dan A36 4GB/64GB(Garansi Resmi Zte 1 Tahun)
Rp
1.778.000
-11%
4.9
518 Terjual
Hari ini
Surabaya",https://shopee.co.id/HP-ZTE-BLADE-A56-4GB-128GB-dan-A36-4GB-64GB(Garansi-Resmi-Zte-1-Tahun)-i.791255970.26656581289?extraParams=%7B%22display_model_id%22%3A217814390958%2C%22model_selection_logic%22%3A3%7D&sp_atk=bffc64ce-2efd-4631-8380-31a8f4aca1e2&xptdk=bffc64ce-2efd-4631-8380-31a8f4aca1e2
https://down-id.img.susercontent.com/file/id-11134207-8224z-mh8x7fudfc3ua8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ZTE Nubia A36 4/64, 6,75 inch, Android 15, Unisoc T7200, OctaCore, Baterai 5000mAh Fast Charging - Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.649.000,4.9,190 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,-8%,,"Scrape to BigSeller
ZTE Nubia A36 4/64, 6,75 inch, Android 15, Unisoc T7200, OctaCore, Baterai 5000mAh Fast Charging - Garansi Resmi
Rp
1.649.000
-8%
4.9
190 Terjual
Besok
Jakarta Utara",https://shopee.co.id/ZTE-Nubia-A36-4-64-6-75-inch-Android-15-Unisoc-T7200-OctaCore-Baterai-5000mAh-Fast-Charging-Garansi-Resmi-i.1531741891.46551745525?extraParams=%7B%22display_model_id%22%3A380395689332%2C%22model_selection_logic%22%3A3%7D&sp_atk=11a55979-7ed9-4105-a1bf-7e6017ef45fa&xptdk=11a55979-7ed9-4105-a1bf-7e6017ef45fa
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-marwvfw580rd6f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA NEO 3 5G 8GB 256GB GARANSI RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.769.000,5.0,81 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
ZTE NUBIA NEO 3 5G 8GB 256GB GARANSI RESMI INDONESIA
Rp
2.769.000
5.0
81 Terjual
Besok
Bandung",https://shopee.co.id/ZTE-NUBIA-NEO-3-5G-8GB-256GB-GARANSI-RESMI-INDONESIA-i.1031894725.27837360166?extraParams=%7B%22display_model_id%22%3A237863823140%2C%22model_selection_logic%22%3A3%7D&sp_atk=f6f0819a-e8ec-47c5-ab51-5ee5befed708&xptdk=f6f0819a-e8ec-47c5-ab51-5ee5befed708
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfdgce0cc1sd9d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nubia Neo 3 5G 8/256GB - ZTE Nubia Neo 3 5G Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.737.000,4.9,229 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,-46%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Nubia Neo 3 5G 8/256GB - ZTE Nubia Neo 3 5G Garansi Resmi 1 Tahun
Rp
2.737.000
-46%
4.9
229 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Nubia-Neo-3-5G-8-256GB-ZTE-Nubia-Neo-3-5G-Garansi-Resmi-1-Tahun-i.102896867.20972740530?extraParams=%7B%22display_model_id%22%3A286774490470%2C%22model_selection_logic%22%3A3%7D&sp_atk=716c9056-6584-4a66-a75f-1030bf2a316d&xptdk=716c9056-6584-4a66-a75f-1030bf2a316d
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmqwv2jz2rr740,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA V80 MAX 8GB+128GB Baterai 6000mAh GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.729.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
ZTE NUBIA V80 MAX 8GB+128GB Baterai 6000mAh GARANSI RESMI
Rp
1.729.000
-1%
Besok
Jakarta Selatan",https://shopee.co.id/ZTE-NUBIA-V80-MAX-8GB-128GB-Baterai-6000mAh-GARANSI-RESMI-i.257997524.49258336857?extraParams=%7B%22display_model_id%22%3A340738727252%2C%22model_selection_logic%22%3A3%7D&sp_atk=220270b6-c7e0-44c4-8495-de184430c106&xptdk=220270b6-c7e0-44c4-8495-de184430c106
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn9zcqdb77d4a7,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,ZTE Nubia Focus Pro 5G Black 8/256 | NFC | Unit + Dus + Free case|,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.600.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Boyolali,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
ZTE Nubia Focus Pro 5G Black 8/256 | NFC | Unit + Dus + Free case|
Rp
2.600.000
Besok
Kab. Boyolali",https://shopee.co.id/ZTE-Nubia-Focus-Pro-5G-Black-8-256-NFC-Unit-Dus-Free-case--i.1540821378.46059190054?extraParams=%7B%22display_model_id%22%3A425812212771%2C%22model_selection_logic%22%3A3%7D&sp_atk=cdfa7259-c3b3-4110-96d8-b579b81298b8&xptdk=cdfa7259-c3b3-4110-96d8-b579b81298b8
https://down-id.img.susercontent.com/file/sg-11134201-7rbkq-m5zb2ntuly1j53,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,ZTE Blade A54 Ram 4 Rom 64GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.030.999,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,-24%,,"Scrape to BigSeller
ZTE Blade A54 Ram 4 Rom 64GB ( Second )
Rp
1.030.999
-24%
Cashback 99%
2 Terjual
2 jam
Surabaya",https://shopee.co.id/ZTE-Blade-A54-Ram-4-Rom-64GB-(-Second-)-i.288677122.26475484611?extraParams=%7B%22display_model_id%22%3A119394020224%2C%22model_selection_logic%22%3A3%7D&sp_atk=4759df08-9f4d-49c0-b4b6-e78b7bbd81e3&xptdk=4759df08-9f4d-49c0-b4b6-e78b7bbd81e3
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-maia45x6p0kkd6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"HP ZTE NUBIA NEO 3 GT 5G 8GB/256GB,dan NUBIA NEO 3 5G 8GB/256GB (Garansi Resmi ZTE 1 Tahun)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.200.000,4.9,385 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,5 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
HP ZTE NUBIA NEO 3 GT 5G 8GB/256GB,dan NUBIA NEO 3 5G 8GB/256GB (Garansi Resmi ZTE 1 Tahun)
Rp
4.200.000
4.9
385 Terjual
5 jam
Surabaya",https://shopee.co.id/HP-ZTE-NUBIA-NEO-3-GT-5G-8GB-256GB-dan-NUBIA-NEO-3-5G-8GB-256GB-(Garansi-Resmi-ZTE-1-Tahun)-i.457871974.29256723558?extraParams=%7B%22display_model_id%22%3A295244853164%2C%22model_selection_logic%22%3A3%7D&sp_atk=290354b2-f647-450c-b942-8d067ef487b7&xptdk=290354b2-f647-450c-b942-8d067ef487b7
https://down-id.img.susercontent.com/file/id-11134207-8224x-mfzk2opp5zim1c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,hp bekas zte,,Rp,75.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
hp bekas zte
Rp
75.000
Besok
Jakarta Barat",https://shopee.co.id/hp-bekas-zte-i.31419601.44224924688?extraParams=%7B%22display_model_id%22%3A307021041930%2C%22model_selection_logic%22%3A3%7D&sp_atk=edf86e82-65ac-422d-8f54-f4f133a3403a&xptdk=edf86e82-65ac-422d-8f54-f4f133a3403a
