-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,w-auto,text-white,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mc7c4s1i0g7z31,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3 14 i3 8GB 512GB W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.816.000,-35%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,278 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo Ideapad Slim 3 14 i3 8GB 512GB W11
Rp
7.816.000
-35%
Hadiah Gratis
4.9
278 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-Ideapad-Slim-3-14-i3-8GB-512GB-W11-i.250649369.14345883434?extraParams=%7B%22display_model_id%22%3A291540496910%2C%22model_selection_logic%22%3A3%7D&sp_atk=e37971c2-8bab-4311-9ddf-f8917fb9472a&xptdk=e37971c2-8bab-4311-9ddf-f8917fb9472a
https://down-id.img.susercontent.com/file/id-11134207-81zth-mfp6a07gmeq57d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Lenovo IdeaPad 3 Slim 14IAN8 Intel N100 8GB 512GB 14"" W11+OH24 Include Asuransi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.450.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Lenovo IdeaPad 3 Slim 14IAN8 Intel N100 8GB 512GB 14"" W11+OH24 Include Asuransi
Rp
6.450.000
Besok
Surabaya",https://shopee.co.id/Lenovo-IdeaPad-3-Slim-14IAN8-Intel-N100-8GB-512GB-14-W11-OH24-Include-Asuransi-i.252699817.27729037135?extraParams=%7B%22display_model_id%22%3A307326547630%2C%22model_selection_logic%22%3A3%7D&sp_atk=95f05478-ce12-4143-8a12-771acb02afc2&xptdk=95f05478-ce12-4143-8a12-771acb02afc2
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mdr0m4hzd70473,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB FHD Win11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.899.000,-39%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,148 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB FHD Win11+OHS
Rp
7.899.000
-39%
5.0
148 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-i3-1315U-256GB-SSD-8GB-FHD-Win11-OHS-i.1058492880.17196400434?extraParams=%7B%22display_model_id%22%3A39841320395%2C%22model_selection_logic%22%3A3%7D&sp_atk=7a08656c-7869-4583-9f4f-13b2697c362b&xptdk=7a08656c-7869-4583-9f4f-13b2697c362b
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mf9ens7psi6gbf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 3i 14"" FHD i3 8+512GB Win11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.017.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,41 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo Ideapad Slim 3i 14"" FHD i3 8+512GB Win11
Rp
8.017.000
5.0
41 Terjual
3-4 Hari
Bekasi",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-14-FHD-i3-8-512GB-Win11-i.1273812769.26961740999?extraParams=%7B%22display_model_id%22%3A405460545128%2C%22model_selection_logic%22%3A3%7D&sp_atk=a3718537-4de1-45eb-88c2-d09a984be7ed&xptdk=a3718537-4de1-45eb-88c2-d09a984be7ed
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m0t25ncvtoon41,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 3 14"" i3 8GB 512GB SSD Win11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.599.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,68 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo Ideapad Slim 3 14"" i3 8GB 512GB SSD Win11
Rp
7.599.000
Hadiah Gratis
5.0
68 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Lenovo-Ideapad-Slim-3-14-i3-8GB-512GB-SSD-Win11-i.290474546.19005031443?extraParams=%7B%22display_model_id%22%3A285723051553%2C%22model_selection_logic%22%3A3%7D&sp_atk=68bf67ed-b4cf-4cbc-a1e8-4789b597bbcc&xptdk=68bf67ed-b4cf-4cbc-a1e8-4789b597bbcc
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjy05y2vnny8d7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Lenovo V14 G4 82YX0013ID || AMD Ryzen 5 7430U 8GB 512GB SSD AMD Radeon Graphics Windows 11 Home 14 FHD IPS 1Y,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.500.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo V14 G4 82YX0013ID || AMD Ryzen 5 7430U 8GB 512GB SSD AMD Radeon Graphics Windows 11 Home 14 FHD IPS 1Y
Rp
9.500.000
5.0
1 Terjual
< 2 Hari
Banjarmasin",https://shopee.co.id/Lenovo-V14-G4-82YX0013ID-AMD-Ryzen-5-7430U-8GB-512GB-SSD-AMD-Radeon-Graphics-Windows-11-Home-14-FHD-IPS-1Y-i.382363485.57555651712?extraParams=%7B%22display_model_id%22%3A390511514568%2C%22model_selection_logic%22%3A3%7D&sp_atk=944f04b6-94c9-42f8-b03e-7445046abf8e&xptdk=944f04b6-94c9-42f8-b03e-7445046abf8e
https://down-id.img.susercontent.com/file/id-11134207-82251-mgrpka47pwjv34,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LENOVO IDEAPAD SLIM 3 14 RYZEN 3 7320 8GB 512GB W11+OHS+M365 14.0FHD BLIT 2Y PREM BLU -9VID,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.094.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LENOVO IDEAPAD SLIM 3 14 RYZEN 3 7320 8GB 512GB W11+OHS+M365 14.0FHD BLIT 2Y PREM BLU -9VID
Rp
8.094.000
-1%
5.0
3 Terjual
Besok
Surabaya",https://shopee.co.id/LENOVO-IDEAPAD-SLIM-3-14-RYZEN-3-7320-8GB-512GB-W11-OHS-M365-14.0FHD-BLIT-2Y-PREM-BLU-9VID-i.1471949508.57150980386?extraParams=%7B%22display_model_id%22%3A435362449722%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e919cbb-47dc-4649-bad2-fc76c5d48e2d&xptdk=0e919cbb-47dc-4649-bad2-fc76c5d48e2d
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmvebm9d45xfa6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo IdeaPad Slim 3i 14"" i3 8GB 512GB SSD FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.598.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,209 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo IdeaPad Slim 3i 14"" i3 8GB 512GB SSD FHD
Rp
7.598.000
-1%
Cicilan
4.9
209 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Lenovo-IdeaPad-Slim-3i-14-i3-8GB-512GB-SSD-FHD-i.757795871.13790407344?extraParams=%7B%22display_model_id%22%3A440414165614%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5a6cb7f-d4f5-435b-b59e-f32b1a7592d7&xptdk=b5a6cb7f-d4f5-435b-b59e-f32b1a7592d7
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mck2dh5ymmyg2a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LENOVO IDEAPAD SLIM 3i 14IRH10 BWID BYID INTEL CORE i5-13420H 8GB 512SSD WIN 11 HOME + OFFICE HOME 2024 + OFFICE 365 1 YEAR,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.436.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LENOVO IDEAPAD SLIM 3i 14IRH10 BWID BYID INTEL CORE i5-13420H 8GB 512SSD WIN 11 HOME + OFFICE HOME 2024 + OFFICE 365 1 YEAR
Rp
10.436.000
5.0
30 Terjual
< 2 Hari
Malang",https://shopee.co.id/LENOVO-IDEAPAD-SLIM-3i-14IRH10-BWID-BYID-INTEL-CORE-i5-13420H-8GB-512SSD-WIN-11-HOME-OFFICE-HOME-2024-OFFICE-365-1-YEAR-i.1410207831.42603938623?extraParams=%7B%22display_model_id%22%3A305831983783%2C%22model_selection_logic%22%3A3%7D&sp_atk=8bd32533-c5d9-4312-81bf-00f46e41823e&xptdk=8bd32533-c5d9-4312-81bf-00f46e41823e
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-makn1mydyckk7c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LENOVO IDEAPAD SLIM 3 14 I3 1215 8GB 512GB W11+OHS 14.0FHD BLIT 2YR PREM,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.505.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pontianak,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LENOVO IDEAPAD SLIM 3 14 I3 1215 8GB 512GB W11+OHS 14.0FHD BLIT 2YR PREM
Rp
7.505.000
5.0
13 Terjual
3-8 Hari
Pontianak",https://shopee.co.id/LENOVO-IDEAPAD-SLIM-3-14-I3-1215-8GB-512GB-W11-OHS-14.0FHD-BLIT-2YR-PREM-i.1534026306.43753137308?extraParams=%7B%22display_model_id%22%3A275259605210%2C%22model_selection_logic%22%3A3%7D&sp_atk=9bac9a1a-4c14-4a16-b2cf-a7ff6cba1ebb&xptdk=9bac9a1a-4c14-4a16-b2cf-a7ff6cba1ebb
https://down-id.img.susercontent.com/file/id-11134207-8224v-mjmeyknbopvo62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 3 i3 1315U 16GB 512GB W11 14"" FHD 2Yr",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.598.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,24 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Lenovo Ideapad Slim 3 i3 1315U 16GB 512GB W11 14"" FHD 2Yr
Rp
7.598.000
-1%
5.0
24 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Lenovo-Ideapad-Slim-3-i3-1315U-16GB-512GB-W11-14-FHD-2Yr-i.1413962134.26989248479?extraParams=%7B%22display_model_id%22%3A380571549931%2C%22model_selection_logic%22%3A3%7D&sp_atk=72d092ef-3c55-494e-90f7-2cdbc940a073&xptdk=72d092ef-3c55-494e-90f7-2cdbc940a073
https://down-id.img.susercontent.com/file/id-11134207-8224x-ml4izbfigc9227,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LENOVO V15 G5 IRL-8NID(Luna Grey) Intel Core™ i3-1315U  8GB 512GB SSD Integrated Intel® UHD Graphics 15.6"" FHD IPS Windows® 11 +Office Home 2024 2YEAR",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.199.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LENOVO V15 G5 IRL-8NID(Luna Grey) Intel Core™ i3-1315U 8GB 512GB SSD Integrated Intel® UHD Graphics 15.6"" FHD IPS Windows® 11 +Office Home 2024 2YEAR
Rp
9.199.000
5.0
1 Terjual
< 2 Hari
Makassar",https://shopee.co.id/LENOVO-V15-G5-IRL-8NID(Luna-Grey)-Intel-Core%E2%84%A2-i3-1315U-8GB-512GB-SSD-Integrated-Intel%C2%AE-UHD-Graphics-15.6-FHD-IPS-Windows%C2%AE-11-Office-Home-2024-2YEAR-i.385043865.51106409258?extraParams=%7B%22display_model_id%22%3A139491727796%2C%22model_selection_logic%22%3A3%7D&sp_atk=1e9d5131-bde7-4db8-af0e-2c12d0c7001e&xptdk=1e9d5131-bde7-4db8-af0e-2c12d0c7001e
https://down-id.img.susercontent.com/file/id-11134207-822wk-mlizxknq0mip6b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Lenovo Thinkpad T14s G3 Touchscreen I7 Gen 12 RAM 32GB SSD 51GB 14inch Display,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.490.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Lenovo Thinkpad T14s G3 Touchscreen I7 Gen 12 RAM 32GB SSD 51GB 14inch Display
Rp
9.490.000
Besok
Surabaya",https://shopee.co.id/Lenovo-Thinkpad-T14s-G3-Touchscreen-I7-Gen-12-RAM-32GB-SSD-51GB-14inch-Display-i.1135921590.51706902327?extraParams=%7B%22display_model_id%22%3A340616934309%2C%22model_selection_logic%22%3A3%7D&sp_atk=68016b20-29b2-4041-8596-3151ab76b2bd&xptdk=68016b20-29b2-4041-8596-3151ab76b2bd
https://down-id.img.susercontent.com/file/id-11134207-8224u-mftg9ho1105k9f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP LENOVO IDEAPAD SLIM 3 14 I5 13420H - 8/16GB 512GB 14.0WUXGA IPS BLIT 2Y,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.989.000,-20%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,42 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LAPTOP LENOVO IDEAPAD SLIM 3 14 I5 13420H - 8/16GB 512GB 14.0WUXGA IPS BLIT 2Y
Rp
9.989.000
-20%
5.0
42 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-LENOVO-IDEAPAD-SLIM-3-14-I5-13420H-8-16GB-512GB-14.0WUXGA-IPS-BLIT-2Y-i.1273997571.28036607899?extraParams=%7B%22display_model_id%22%3A275080414937%2C%22model_selection_logic%22%3A3%7D&sp_atk=229af60e-c45c-4a1a-bb47-74b5d31a4b05&xptdk=229af60e-c45c-4a1a-bb47-74b5d31a4b05
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mcvpz6c9al1zae,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Lenovo V14 G5 Core i3-1315U 16GB 512GB SSD W11 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.764.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,109 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Lenovo V14 G5 Core i3-1315U 16GB 512GB SSD W11 14"" FHD
Rp
7.764.000
-1%
4.9
109 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Lenovo-V14-G5-Core-i3-1315U-16GB-512GB-SSD-W11-14-FHD-i.30962556.23835267595?extraParams=%7B%22display_model_id%22%3A119071699222%2C%22model_selection_logic%22%3A3%7D&sp_atk=40a8e1f1-f796-4dbd-b7a7-6ef5dc021a52&xptdk=40a8e1f1-f796-4dbd-b7a7-6ef5dc021a52
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn0y361d04jmed,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB FHD 15.6"" Win11+OHS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.209.000,-37%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB FHD 15.6"" Win11+OHS
Rp
8.209.000
-37%
1 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-i3-1315U-512GB-SSD-8GB-FHD-15.6-Win11-OHS-i.1102135040.56058771818?extraParams=%7B%22display_model_id%22%3A340779448379%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8a0bc5e-7d28-4bb1-96a9-fda933f81eed&xptdk=c8a0bc5e-7d28-4bb1-96a9-fda933f81eed
