-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,text-shopee-green,pointer-events-none_3,img,text-xs/sp14_3,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m8m53fdubgfh8f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI Modern 14 F13MG I7 1355U 16GB 512GB SSD 14""FHD IPS W11 OHS",,Rp,9.949.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-12%,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24694097323&shopid=174585297,"MSI Modern 14 F13MG I7 1355U 16GB 512GB SSD 14""FHD IPS W11 OHS
Rp
9.949.000
-12%
< 2 Hari
Jakarta Barat",https://shopee.co.id/MSI-Modern-14-F13MG-I7-1355U-16GB-512GB-SSD-14-FHD-IPS-W11-OHS-i.174585297.24694097323?extraParams=%7B%22display_model_id%22%3A128302961894%2C%22model_selection_logic%22%3A3%7D&sp_atk=f116c2c0-dcb2-4c32-b2c8-95dc44bf23d1&xptdk=f116c2c0-dcb2-4c32-b2c8-95dc44bf23d1
https://down-id.img.susercontent.com/file/id-11134207-822wm-mlhet6xtfg1vc1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 F1MG-805ID 512GB SSD 8GB RAM,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,10.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,2-3 Hari,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=49606873057&shopid=135935289,"MSI Modern 14 F1MG-805ID 512GB SSD 8GB RAM
Rp
10.999.000
2-3 Hari
Malang",https://shopee.co.id/MSI-Modern-14-F1MG-805ID-512GB-SSD-8GB-RAM-i.135935289.49606873057?extraParams=%7B%22display_model_id%22%3A365613425442%2C%22model_selection_logic%22%3A3%7D&sp_atk=b699375d-2a57-4bd3-9dc3-ac991bce89e0&xptdk=b699375d-2a57-4bd3-9dc3-ac991bce89e0
https://down-id.img.susercontent.com/file/id-11134207-8224v-mh39hu2ece161e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 F13MG 073ID - Intel Core i5-1334U 512GB SSD 8GB RAM UHD Graphics - Gray Notebook Laptop - MG,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,10.144.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,-1%,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=44026455040&shopid=135105440,"MSI Modern 14 F13MG 073ID - Intel Core i5-1334U 512GB SSD 8GB RAM UHD Graphics - Gray Notebook Laptop - MG
Rp
10.144.000
-1%
< 2 Hari
Malang",https://shopee.co.id/MSI-Modern-14-F13MG-073ID-Intel-Core-i5-1334U-512GB-SSD-8GB-RAM-UHD-Graphics-Gray-Notebook-Laptop-MG-i.135105440.44026455040?extraParams=%7B%22display_model_id%22%3A267160307952%2C%22model_selection_logic%22%3A3%7D&sp_atk=9def582c-3698-44f3-b561-7d85511132ee&xptdk=9def582c-3698-44f3-b561-7d85511132ee
https://down-id.img.susercontent.com/file/id-11134207-8224w-mkvteqwz0idd08,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI VenturePro 15 AI A1UDXG Ultra 5-125H RTX3050 - 16GB 512GB W11+OHS 15.6FHD 144HZ,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,14.157.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-65%,35 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24617479574&shopid=1065524421,"MSI VenturePro 15 AI A1UDXG Ultra 5-125H RTX3050 - 16GB 512GB W11+OHS 15.6FHD 144HZ
Rp
14.157.000
-65%
5.0
35 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/MSI-VenturePro-15-AI-A1UDXG-Ultra-5-125H-RTX3050-16GB-512GB-W11-OHS-15.6FHD-144HZ-i.1065524421.24617479574?extraParams=%7B%22display_model_id%22%3A215485746310%2C%22model_selection_logic%22%3A3%7D&sp_atk=ce2e339f-ade6-451a-aa9b-63ba29cad4c8&xptdk=ce2e339f-ade6-451a-aa9b-63ba29cad4c8
https://down-id.img.susercontent.com/file/id-11134207-8224v-mi152j9cxr7pb2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"MSI Modern 14 F13MG Intel Core i5-1334U 8GB SSD 512GB 14"" W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.974.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,2-4 Hari,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=50202805165&shopid=29339583,"MSI Modern 14 F13MG Intel Core i5-1334U 8GB SSD 512GB 14"" W11
Rp
9.974.000
2-4 Hari
Yogyakarta",https://shopee.co.id/MSI-Modern-14-F13MG-Intel-Core-i5-1334U-8GB-SSD-512GB-14-W11-i.29339583.50202805165?extraParams=%7B%22display_model_id%22%3A335270189646%2C%22model_selection_logic%22%3A3%7D&sp_atk=15a73b88-7219-4601-8349-d39aacb9086f&xptdk=15a73b88-7219-4601-8349-d39aacb9086f
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mf3rt1r30r2i9b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop MSI Thin 15 B13UCX Core i7-13620H RAM 8GB SSD 512GB RTX3050 4GB 15.6 inch FHD 144Hz Windows 11 Home-Cosmos Gray 9S7-16R831-2407,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,14.229.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,1 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=44270302410&shopid=10625226,"Laptop MSI Thin 15 B13UCX Core i7-13620H RAM 8GB SSD 512GB RTX3050 4GB 15.6 inch FHD 144Hz Windows 11 Home-Cosmos Gray 9S7-16R831-2407
Rp
14.229.000
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/Laptop-MSI-Thin-15-B13UCX-Core-i7-13620H-RAM-8GB-SSD-512GB-RTX3050-4GB-15.6-inch-FHD-144Hz-Windows-11-Home-Cosmos-Gray-9S7-16R831-2407-i.10625226.44270302410?extraParams=%7B%22display_model_id%22%3A291657674479%2C%22model_selection_logic%22%3A3%7D&sp_atk=926fa5b5-d1e0-4fba-811c-fe53cce60706&xptdk=926fa5b5-d1e0-4fba-811c-fe53cce60706
https://down-id.img.susercontent.com/file/sg-11134201-7rat9-mb3c8bnwzrpf92,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 C7M Ryzen 7 16GB 512GB SSD Win 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.229.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarbaru,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40754766985&shopid=214007276,"MSI Modern 14 C7M Ryzen 7 16GB 512GB SSD Win 11
Rp
9.229.000
< 2 Hari
Banjarbaru",https://shopee.co.id/MSI-Modern-14-C7M-Ryzen-7-16GB-512GB-SSD-Win-11-i.214007276.40754766985?extraParams=%7B%22display_model_id%22%3A253526738714%2C%22model_selection_logic%22%3A3%7D&sp_atk=672d5642-e1f4-4871-8f04-a24be6224731&xptdk=672d5642-e1f4-4871-8f04-a24be6224731
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmylj35bnu9tc4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 F13MG I5 1334 8GB 512GB 14.0 FHD W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.270.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41729991015&shopid=1169314488,"MSI MODERN 14 F13MG I5 1334 8GB 512GB 14.0 FHD W11
Rp
9.270.000
< 2 Hari
Pekanbaru",https://shopee.co.id/MSI-MODERN-14-F13MG-I5-1334-8GB-512GB-14.0-FHD-W11-i.1169314488.41729991015?extraParams=%7B%22display_model_id%22%3A420770260504%2C%22model_selection_logic%22%3A3%7D&sp_atk=29228ff5-c792-45a6-9c9c-c98dd633a54f&xptdk=29228ff5-c792-45a6-9c9c-c98dd633a54f
https://down-id.img.susercontent.com/file/id-11134207-822wp-mlg0nrzyytj7e5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Vector 18 HX AI A2XWJG Ultra 9-275HX RTX5090 - 32GB 2TB W11+OHS 18.0WQXGA 240HZ 100DCIP3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,69.221.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-23%,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24151167327&shopid=1065524421,"MSI Vector 18 HX AI A2XWJG Ultra 9-275HX RTX5090 - 32GB 2TB W11+OHS 18.0WQXGA 240HZ 100DCIP3
Rp
69.221.000
-23%
5.0
1 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/MSI-Vector-18-HX-AI-A2XWJG-Ultra-9-275HX-RTX5090-32GB-2TB-W11-OHS-18.0WQXGA-240HZ-100DCIP3-i.1065524421.24151167327?extraParams=%7B%22display_model_id%22%3A405608114007%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd1c3e01-2257-41af-852e-6ac36989abe1&xptdk=dd1c3e01-2257-41af-852e-6ac36989abe1
https://down-id.img.susercontent.com/file/id-11134207-8224y-mhlcjwfgucqu1f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI GAMING CYBORG 15 B13WEKG 9S7-15Q342-475 GeForce RTX 5050 8GB BLACK INTEL CORE i5-13420H 16GB 512GB SSD  WIN 11 + OFFICE HOME 2024 + M 365 1 YEAR,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,18.255.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=47001961015&shopid=272053442,"MSI GAMING CYBORG 15 B13WEKG 9S7-15Q342-475 GeForce RTX 5050 8GB BLACK INTEL CORE i5-13420H 16GB 512GB SSD WIN 11 + OFFICE HOME 2024 + M 365 1 YEAR
Rp
18.255.000
5.0
4 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/MSI-GAMING-CYBORG-15-B13WEKG-9S7-15Q342-475-GeForce-RTX-5050-8GB-BLACK-INTEL-CORE-i5-13420H-16GB-512GB-SSD-WIN-11-OFFICE-HOME-2024-M-365-1-YEAR-i.272053442.47001961015?extraParams=%7B%22display_model_id%22%3A198781362889%2C%22model_selection_logic%22%3A3%7D&sp_atk=9da01a79-7977-4ef1-b261-d5555a776cb4&xptdk=9da01a79-7977-4ef1-b261-d5555a776cb4
https://down-id.img.susercontent.com/file/id-11134207-8224v-mh39hu2ece161e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 F13MG 073ID - Intel Core i5-1334U 512GB SSD 8GB RAM UHD Graphics - Gray Notebook Laptop - CG,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,10.149.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,1-3 Hari,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=52001452010&shopid=1655755395,"MSI Modern 14 F13MG 073ID - Intel Core i5-1334U 512GB SSD 8GB RAM UHD Graphics - Gray Notebook Laptop - CG
Rp
10.149.000
1-3 Hari
Malang",https://shopee.co.id/MSI-Modern-14-F13MG-073ID-Intel-Core-i5-1334U-512GB-SSD-8GB-RAM-UHD-Graphics-Gray-Notebook-Laptop-CG-i.1655755395.52001452010?extraParams=%7B%22display_model_id%22%3A400133754256%2C%22model_selection_logic%22%3A3%7D&sp_atk=be218cd5-beb9-4497-b1e1-bc1c163db1d8&xptdk=be218cd5-beb9-4497-b1e1-bc1c163db1d8
