-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,text-shopee-primary,pointer-events-none_3,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224w-mh1i35ham6fdbd,,ASUS Vivobook Go 14 E1404FA Ryzen 3 7320U 512GB SSD 8GB FHD IPS Win11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.649.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,40 Terjual,-14%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook Go 14 E1404FA Ryzen 3 7320U 512GB SSD 8GB FHD IPS Win11+OHS
Rp
8.649.000
-14%
5.0
40 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ASUS-Vivobook-Go-14-E1404FA-Ryzen-3-7320U-512GB-SSD-8GB-FHD-IPS-Win11-OHS-i.1563856390.56051388447?extraParams=%7B%22display_model_id%22%3A320126926532%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b4d213c-a4bf-47a1-b02a-30300001f6b2&xptdk=2b4d213c-a4bf-47a1-b02a-30300001f6b2
https://down-id.img.susercontent.com/file/id-11134207-82251-mio0vqlwe5mw37,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,Asus Vivobook A516MA 8GB 512GB SSD Bonus Mouse,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.616.190,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,11 Terjual,-19%,,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook A516MA 8GB 512GB SSD Bonus Mouse
Rp
4.616.190
-19%
Produk Baru
5.0
11 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Asus-Vivobook-A516MA-8GB-512GB-SSD-Bonus-Mouse-i.1124285767.55103642914?extraParams=%7B%22display_model_id%22%3A292284686401%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8925e53-08f9-47ce-a36b-7708c1c94ee9&xptdk=c8925e53-08f9-47ce-a36b-7708c1c94ee9
https://down-id.img.susercontent.com/file/id-11134207-8224s-ml4sb8gm56vid5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook 14 X1404VA i3 24GB 1TB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.698.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,40 Terjual,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 X1404VA i3 24GB 1TB SSD FHD
Rp
7.698.000
-1%
Hadiah Gratis
5.0
40 Terjual
< 2 Hari
Depok",https://shopee.co.id/Asus-Vivobook-14-X1404VA-i3-24GB-1TB-SSD-FHD-i.714573455.14770341410?extraParams=%7B%22display_model_id%22%3A410223029616%2C%22model_selection_logic%22%3A3%7D&sp_atk=dfd11ed6-4483-4e83-928d-3750446f5918&xptdk=dfd11ed6-4483-4e83-928d-3750446f5918
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmtswv4iy0asfe,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,ASUS VIVOBOOK 14 A1404VA i5-1335U/8 GB DDR4/512 GB SSD/14 FHD IPS/W11+OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,13.000.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,24 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 A1404VA i5-1335U/8 GB DDR4/512 GB SSD/14 FHD IPS/W11+OHS
Rp
13.000.000
4.9
24 Terjual
2-3 Hari
Kab. Kediri",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VA-i5-1335U-8-GB-DDR4-512-GB-SSD-14-FHD-IPS-W11-OHS-i.12084313.27787900839?extraParams=%7B%22display_model_id%22%3A405285269224%2C%22model_selection_logic%22%3A3%7D&sp_atk=712cdaa0-e073-4514-b099-996c36c691ed&xptdk=712cdaa0-e073-4514-b099-996c36c691ed
https://down-id.img.susercontent.com/file/id-11134207-82252-mjp3qvxsuold45,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS EXPERTBOOK P1403CVA CORE 5 210H 8GB 512GB 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.190.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,1 Terjual,-27%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LAPTOP ASUS EXPERTBOOK P1403CVA CORE 5 210H 8GB 512GB 14.0FHD
Rp
10.190.000
-27%
5.0
1 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ASUS-EXPERTBOOK-P1403CVA-CORE-5-210H-8GB-512GB-14.0FHD-i.1273997571.48154971228?extraParams=%7B%22display_model_id%22%3A370456545545%2C%22model_selection_logic%22%3A3%7D&sp_atk=7a21cdd5-3357-450b-85eb-47f3288cf26f&xptdk=7a21cdd5-3357-450b-85eb-47f3288cf26f
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmo6b61zpn2e14,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 15 i3 8GB 512GB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.998.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,35 Terjual,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 15 i3 8GB 512GB SSD Windows 11
Rp
6.998.000
-1%
4.7
35 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Asus-Vivobook-Go-15-i3-8GB-512GB-SSD-Windows-11-i.748792991.24825739304?extraParams=%7B%22display_model_id%22%3A400207469630%2C%22model_selection_logic%22%3A3%7D&sp_atk=27aa24ec-1f52-4d00-864b-2a7e35d8d5f2&xptdk=27aa24ec-1f52-4d00-864b-2a7e35d8d5f2
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhk1bwq8n9j710,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK 14 A1404VAP CORE 5 120U 8GB / 16GB 512GB W11+OHS+M365B 14.0FHD VIPS BLUE / BROWN / SILVER,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.550.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,304 Terjual,-65%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 A1404VAP CORE 5 120U 8GB / 16GB 512GB W11+OHS+M365B 14.0FHD VIPS BLUE / BROWN / SILVER
Rp
10.550.000
-65%
Cicilan
4.9
304 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VAP-CORE-5-120U-8GB-16GB-512GB-W11-OHS-M365B-14.0FHD-VIPS-BLUE-BROWN-SILVER-i.383392952.9137169037?extraParams=%7B%22display_model_id%22%3A244202329307%2C%22model_selection_logic%22%3A3%7D&sp_atk=8d073929-c138-45c3-94ef-0474dbbcf4a0&xptdk=8d073929-c138-45c3-94ef-0474dbbcf4a0
https://down-id.img.susercontent.com/file/id-11134207-82251-mk674xc85yx3cd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS EXPERTBOOK PM1403CDA RYZEN 5 150 16GB 512GB 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.530.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,2 Terjual,-32%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LAPTOP ASUS EXPERTBOOK PM1403CDA RYZEN 5 150 16GB 512GB 14.0FHD
Rp
9.530.000
-32%
5.0
2 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ASUS-EXPERTBOOK-PM1403CDA-RYZEN-5-150-16GB-512GB-14.0FHD-i.1273997571.40628490325?extraParams=%7B%22display_model_id%22%3A365633367983%2C%22model_selection_logic%22%3A3%7D&sp_atk=efe43c9a-0c6d-46a0-b6dc-8cfc3ca8a92a&xptdk=efe43c9a-0c6d-46a0-b6dc-8cfc3ca8a92a
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mdzby4qivabp35,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 Ryzen 3 8GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.699.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,25 Terjual,,,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 14 Ryzen 3 8GB 512GB SSD FHD
Rp
7.699.000
Hadiah Gratis
5.0
25 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Asus-Vivobook-Go-14-Ryzen-3-8GB-512GB-SSD-FHD-i.300290440.13395785688?extraParams=%7B%22display_model_id%22%3A217094221955%2C%22model_selection_logic%22%3A3%7D&sp_atk=b96fbf48-29a8-46ce-8119-b4a3373f8549&xptdk=b96fbf48-29a8-46ce-8119-b4a3373f8549
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m8flipl5vdor7d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"ASUS Vivobook 14 A1404VA i3-1315U 8GB 512GB SSD 14"" FHD IPS W11 OHS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.743.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,1 Terjual,-25%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook 14 A1404VA i3-1315U 8GB 512GB SSD 14"" FHD IPS W11 OHS
Rp
8.743.000
-25%
5.0
1 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ASUS-Vivobook-14-A1404VA-i3-1315U-8GB-512GB-SSD-14-FHD-IPS-W11-OHS-i.120549837.29682976296?extraParams=%7B%22display_model_id%22%3A271706955066%2C%22model_selection_logic%22%3A3%7D&sp_atk=06182a87-2ffc-4831-b276-159876fbfe20&xptdk=06182a87-2ffc-4831-b276-159876fbfe20
https://down-id.img.susercontent.com/file/id-11134207-8224x-mi7ov574p8n42d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook A1404VA I3 16GB 512GB Backlit Keyboard,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.010.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,43 Terjual,-11%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook A1404VA I3 16GB 512GB Backlit Keyboard
Rp
8.010.000
-11%
5.0
43 Terjual
2-3 Hari
Kab. Kediri",https://shopee.co.id/Asus-Vivobook-A1404VA-I3-16GB-512GB-Backlit-Keyboard-i.12084313.20093848239?extraParams=%7B%22display_model_id%22%3A335775595803%2C%22model_selection_logic%22%3A3%7D&sp_atk=1cf58a31-8806-436f-802b-d1a4f7149997&xptdk=1cf58a31-8806-436f-802b-d1a4f7149997
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmgybbvsqv441d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus VivoBook X1404VA Core i5 8GB 512GB SSD 14""",,Rp,8.670.075,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Besok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Asus VivoBook X1404VA Core i5 8GB 512GB SSD 14""
Rp
8.670.075
-1%
Hadiah Gratis
Besok
Surabaya",https://shopee.co.id/Asus-VivoBook-X1404VA-Core-i5-8GB-512GB-SSD-14--i.637758334.48258007925?extraParams=%7B%22display_model_id%22%3A370709424468%2C%22model_selection_logic%22%3A3%7D&sp_atk=3c7702e2-5feb-4954-b5c7-9eac74319d85&xptdk=3c7702e2-5feb-4954-b5c7-9eac74319d85
https://down-id.img.susercontent.com/file/sg-11134201-81zwq-mn0yb5xntypw5d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"ASUS Expertbook P1 [P1403CVA-S63850WS] i3-1315U/D5 8GB/512GB/14"" FHD VIPS/W11 Home/OHS/3Y (Wifi6/FP/42Wh/",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,3 Terjual,,,,,"ASUS Expertbook P1 [P1403CVA-S63850WS] i3-1315U/D5 8GB/512GB/14"" FHD VIPS/W11 Home/OHS/3Y (Wifi6/FP/42Wh/
Rp
8.499.000
3 Terjual
3-4 Hari
Jakarta Pusat",https://shopee.co.id/ASUS-Expertbook-P1-P1403CVA-S63850WS-i3-1315U-D5-8GB-512GB-14-FHD-VIPS-W11-Home-OHS-3Y-(Wifi6-FP-42Wh--i.1585174411.41758938455?extraParams=%7B%22display_model_id%22%3A405258552026%2C%22model_selection_logic%22%3A3%7D&sp_atk=c02b16dd-c273-4cfc-8a4f-0664004a0612&xptdk=c02b16dd-c273-4cfc-8a4f-0664004a0612
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-ma84x3mfjpwa94,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 Ryzen 3 8GB 512GB FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.175.000,4.3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),4 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 14 Ryzen 3 8GB 512GB FHD
Rp
6.175.000
4.3
4 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Asus-Vivobook-Go-14-Ryzen-3-8GB-512GB-FHD-i.301357994.29186937275?extraParams=%7B%22display_model_id%22%3A291472375513%2C%22model_selection_logic%22%3A3%7D&sp_atk=50605a47-2370-443f-882e-9c5a23a955a6&xptdk=50605a47-2370-443f-882e-9c5a23a955a6
https://down-id.img.susercontent.com/file/0a7521eb2f7f0c9cb8dc2f001278b4f5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus Vivobook E410KA Slim 14"" FHD SSD 512GB Win11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.099.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,10 Terjual,,,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook E410KA Slim 14"" FHD SSD 512GB Win11
Rp
6.099.000
Hadiah Gratis
5.0
10 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Asus-Vivobook-E410KA-Slim-14-FHD-SSD-512GB-Win11-i.300290440.21351813768?extraParams=%7B%22display_model_id%22%3A164671061214%2C%22model_selection_logic%22%3A3%7D&sp_atk=032e63a0-b2a4-44f0-9e99-a1dec0eb5132&xptdk=032e63a0-b2a4-44f0-9e99-a1dec0eb5132
https://down-id.img.susercontent.com/file/id-11134207-8224v-mkae2a6j8jk7b7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 Ryzen 3 8GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.613.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,247 Terjual,-52%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 14 Ryzen 3 8GB 512GB SSD FHD
Rp
7.613.000
-52%
Cicilan
Hadiah Gratis
5.0
247 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-Go-14-Ryzen-3-8GB-512GB-SSD-FHD-i.250649369.4765200268?extraParams=%7B%22display_model_id%22%3A375695738212%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a16398a-30fe-458a-a77a-e3a606b41588&xptdk=0a16398a-30fe-458a-a77a-e3a606b41588
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mc4dnklx3xzfc7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook 14 Core i5 8/16GB 512GB SSD Win 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.990.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,32 Terjual,-1%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 Core i5 8/16GB 512GB SSD Win 11
Rp
9.990.000
-1%
5.0
32 Terjual
2-3 Hari
Kab. Kediri",https://shopee.co.id/Asus-Vivobook-14-Core-i5-8-16GB-512GB-SSD-Win-11-i.12084313.40308118347?extraParams=%7B%22display_model_id%22%3A305684985722%2C%22model_selection_logic%22%3A3%7D&sp_atk=51026464-d5a8-4de2-8b8e-48ad6bd8008b&xptdk=51026464-d5a8-4de2-8b8e-48ad6bd8008b
