-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,text-shopee-green,truncate,img_2,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m27ncbfiy9fyaa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP LENOVO IDEAPAD SLIM 3i 14 - INTEL I5 12450H 16GB RAM 512GB SSD WINDOWS 11 OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.999.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,39 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29916595758&shopid=1367937206,"LAPTOP LENOVO IDEAPAD SLIM 3i 14 - INTEL I5 12450H 16GB RAM 512GB SSD WINDOWS 11 OHS
Rp
9.999.000
-1%
4.9
39 Terjual
< 2 Hari
Depok",https://shopee.co.id/LAPTOP-LENOVO-IDEAPAD-SLIM-3i-14-INTEL-I5-12450H-16GB-RAM-512GB-SSD-WINDOWS-11-OHS-i.1367937206.29916595758?extraParams=%7B%22display_model_id%22%3A286296643366%2C%22model_selection_logic%22%3A3%7D&sp_atk=7ef5541c-bbe4-455d-9a0a-0b72fccf7182&xptdk=7ef5541c-bbe4-455d-9a0a-0b72fccf7182
https://down-id.img.susercontent.com/file/id-11134207-822wo-mlw7lq3ed79kfc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Thinkpad X1 Carbon i7 16GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.499.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,27 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25014914955&shopid=253117043,"Lenovo Thinkpad X1 Carbon i7 16GB 512GB SSD FHD
Rp
4.499.000
-1%
4.5
27 Terjual
< 2 Hari
Depok",https://shopee.co.id/Lenovo-Thinkpad-X1-Carbon-i7-16GB-512GB-SSD-FHD-i.253117043.25014914955?extraParams=%7B%22display_model_id%22%3A350449446008%2C%22model_selection_logic%22%3A3%7D&sp_atk=c90b2165-26d1-4bf7-b4a1-0a6b94f2e3b3&xptdk=c90b2165-26d1-4bf7-b4a1-0a6b94f2e3b3
https://down-id.img.susercontent.com/file/id-11134207-8224z-mkes3r1h5xxje5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Ideapad Slim 3 14 Ryzen 5 7535HS 8Gb 512Gb Windows 11 +OHS 14.0WUXGA IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.250.000,-25%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,7 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29066691719&shopid=1274014683,"Laptop Lenovo Ideapad Slim 3 14 Ryzen 5 7535HS 8Gb 512Gb Windows 11 +OHS 14.0WUXGA IPS
Rp
10.250.000
-25%
5.0
7 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Lenovo-Ideapad-Slim-3-14-Ryzen-5-7535HS-8Gb-512Gb-Windows-11-OHS-14.0WUXGA-IPS-i.1274014683.29066691719?extraParams=%7B%22display_model_id%22%3A128454546816%2C%22model_selection_logic%22%3A3%7D&sp_atk=1049c7f6-ed05-4d3a-a15c-ceee3b093a0f&xptdk=1049c7f6-ed05-4d3a-a15c-ceee3b093a0f
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmhacaf9v1u727,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Thinkpad L14 Ryzen 5 Core I5 8GB 128GB SSD,,Rp,4.280.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,11 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29236268544&shopid=634992131,"Lenovo Thinkpad L14 Ryzen 5 Core I5 8GB 128GB SSD
Rp
4.280.000
5.0
11 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-L14-Ryzen-5-Core-I5-8GB-128GB-SSD-i.634992131.29236268544?extraParams=%7B%22display_model_id%22%3A390711327790%2C%22model_selection_logic%22%3A3%7D&sp_atk=5d209639-1e60-4c74-b9b9-79c1722c8f77&xptdk=5d209639-1e60-4c74-b9b9-79c1722c8f77
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mc3h4oh3m4vn11,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14 G2 I5 11th Gen 8GB 512GB MX350,,Rp,5.750.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41108281640&shopid=407815554,"Lenovo V14 G2 I5 11th Gen 8GB 512GB MX350
Rp
5.750.000
< 2 Hari
Bandung",https://shopee.co.id/Lenovo-V14-G2-I5-11th-Gen-8GB-512GB-MX350-i.407815554.41108281640?extraParams=%7B%22display_model_id%22%3A178986991492%2C%22model_selection_logic%22%3A3%7D&sp_atk=98edbabf-3f23-4cc7-8935-f75da679ece0&xptdk=98edbabf-3f23-4cc7-8935-f75da679ece0
https://down-id.img.susercontent.com/file/id-11134207-82251-mjs9ym0w2t4w7e,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Lenovo ThinkPad T14 G2 Core i5 16GB 512GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.789.000,,,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,28 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=44108011542&shopid=1581626048,"Lenovo ThinkPad T14 G2 Core i5 16GB 512GB SSD
Rp
5.789.000
4.8
28 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Lenovo-ThinkPad-T14-G2-Core-i5-16GB-512GB-SSD-i.1581626048.44108011542?extraParams=%7B%22display_model_id%22%3A292515057060%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc6e8093-2b41-496e-abd6-2945e8e8f76a&xptdk=cc6e8093-2b41-496e-abd6-2945e8e8f76a
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mbtft86lk00kcf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Ideapad Slim 3 14 Intel i3-1315U 16GB 512GB FHD Windows 11 Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.498.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,8 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=44007450241&shopid=1487266703,"Laptop Lenovo Ideapad Slim 3 14 Intel i3-1315U 16GB 512GB FHD Windows 11 Original
Rp
7.498.000
-1%
5.0
8 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Laptop-Lenovo-Ideapad-Slim-3-14-Intel-i3-1315U-16GB-512GB-FHD-Windows-11-Original-i.1487266703.44007450241?extraParams=%7B%22display_model_id%22%3A310065819292%2C%22model_selection_logic%22%3A3%7D&sp_atk=f702a14c-b5d9-4dc4-bca0-722d38b3b689&xptdk=f702a14c-b5d9-4dc4-bca0-722d38b3b689
https://down-id.img.susercontent.com/file/id-11134207-822wl-mltbavyd52bo9c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Lenovo Ideapad Slim 3i 15 i5 16GB 1TB SSD Touchscreen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.998.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,24 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25782715768&shopid=933196574,"Lenovo Ideapad Slim 3i 15 i5 16GB 1TB SSD Touchscreen
Rp
8.998.000
-1%
Hadiah Gratis
4.9
24 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/Lenovo-Ideapad-Slim-3i-15-i5-16GB-1TB-SSD-Touchscreen-i.933196574.25782715768?extraParams=%7B%22display_model_id%22%3A360806237965%2C%22model_selection_logic%22%3A3%7D&sp_atk=95a3890c-7d10-4771-ae8f-99410003db12&xptdk=95a3890c-7d10-4771-ae8f-99410003db12
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn2l5qiwydc565,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 5 Ryzen 7 32GB 2TB Touchscreen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,13.599.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,96 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=10672757196&shopid=32751035,"Lenovo Ideapad Slim 5 Ryzen 7 32GB 2TB Touchscreen
Rp
13.599.000
Cicilan
Hadiah Gratis
5.0
96 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Lenovo-Ideapad-Slim-5-Ryzen-7-32GB-2TB-Touchscreen-i.32751035.10672757196?extraParams=%7B%22display_model_id%22%3A365786912232%2C%22model_selection_logic%22%3A3%7D&sp_atk=467e8cdc-87aa-4cfe-98d1-e02f7fe5bda9&xptdk=467e8cdc-87aa-4cfe-98d1-e02f7fe5bda9
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m2t6903bnrusb7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Ideapad Slim 3 14 I3 1315 8gb 512 W11+OHS 14.0  Full hd,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.576.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,16 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27166689745&shopid=1367956498,"Laptop Lenovo Ideapad Slim 3 14 I3 1315 8gb 512 W11+OHS 14.0 Full hd
Rp
8.576.000
5.0
16 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Laptop-Lenovo-Ideapad-Slim-3-14-I3-1315-8gb-512-W11-OHS-14.0-Full-hd-i.1367956498.27166689745?extraParams=%7B%22display_model_id%22%3A271562183313%2C%22model_selection_logic%22%3A3%7D&sp_atk=9b7d5448-c2d7-469d-98bd-4e92e18e23ac&xptdk=9b7d5448-c2d7-469d-98bd-4e92e18e23ac
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmk3a4pc816pbd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14 G4 IRU Core i7 8GB 256GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,9.901.895,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 10:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=21389478835&shopid=7863445,"Lenovo V14 G4 IRU Core i7 8GB 256GB SSD FHD
Rp
9.901.895
-4%
5.0
4 Terjual
Besok 10:00
Surabaya",https://shopee.co.id/Lenovo-V14-G4-IRU-Core-i7-8GB-256GB-SSD-FHD-i.7863445.21389478835?extraParams=%7B%22display_model_id%22%3A204343137746%2C%22model_selection_logic%22%3A3%7D&sp_atk=1b198598-8e51-47ab-a043-bf45d9b57638&xptdk=1b198598-8e51-47ab-a043-bf45d9b57638
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lx143f0hapot91,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo IdeaPad L340 Gaming i5 16GB SSD 512GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.650.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=19253379458&shopid=277449743,"Lenovo IdeaPad L340 Gaming i5 16GB SSD 512GB
Rp
6.650.000
5.0
4 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Lenovo-IdeaPad-L340-Gaming-i5-16GB-SSD-512GB-i.277449743.19253379458?extraParams=%7B%22display_model_id%22%3A185202965620%2C%22model_selection_logic%22%3A3%7D&sp_atk=39aaac0c-f9f7-4fc5-887c-6098a9f23969&xptdk=39aaac0c-f9f7-4fc5-887c-6098a9f23969
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m9ae5ysnseqabf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad Slim 5i i7 16GB 512GB MX550 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.599.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,3-5 Hari,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27685826450&shopid=261317525,"Lenovo Ideapad Slim 5i i7 16GB 512GB MX550 IPS
Rp
7.599.000
3-5 Hari
Bandung",https://shopee.co.id/Lenovo-Ideapad-Slim-5i-i7-16GB-512GB-MX550-IPS-i.261317525.27685826450?extraParams=%7B%22display_model_id%22%3A237787328469%2C%22model_selection_logic%22%3A3%7D&sp_atk=89fd1c88-cfc9-4564-98c6-8deac71af600&xptdk=89fd1c88-cfc9-4564-98c6-8deac71af600
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmimgyb1v6ki02,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14 G4 AMD Ryzen 5 24GB 1TB Win 11 Promo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.299.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,55 Terjual,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27787964645&shopid=1552037264,"Lenovo V14 G4 AMD Ryzen 5 24GB 1TB Win 11 Promo
Rp
7.299.000
Kombo Hemat
5.0
55 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Lenovo-V14-G4-AMD-Ryzen-5-24GB-1TB-Win-11-Promo-i.1552037264.27787964645?extraParams=%7B%22display_model_id%22%3A277348709195%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0e96a69-c900-42c6-98b0-e8ae003e3227&xptdk=d0e96a69-c900-42c6-98b0-e8ae003e3227
https://down-id.img.susercontent.com/file/id-11134207-8224v-mhbfkubykop7df,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo thinkpad L13 Yoga Core i5/i7 Ram 16GB SSD BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.733.000,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,90 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=9920055219&shopid=346961641,"Laptop Lenovo thinkpad L13 Yoga Core i5/i7 Ram 16GB SSD BERGARANSI
Rp
4.733.000
-3%
Cicilan
Kombo Hemat
5.0
90 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Laptop-Lenovo-thinkpad-L13-Yoga-Core-i5-i7-Ram-16GB-SSD-BERGARANSI-i.346961641.9920055219?extraParams=%7B%22display_model_id%22%3A242211808122%2C%22model_selection_logic%22%3A3%7D&sp_atk=76bc8743-caf9-4654-b3a7-d0713ed0aac3&xptdk=76bc8743-caf9-4654-b3a7-d0713ed0aac3
https://down-id.img.susercontent.com/file/id-11134207-822wi-mndszahyy7eo32,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Thinkpad L13 Yoga Core i5 Gen 10 Ram 8GB SSD 512GB Touchscreen Mulus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.699.000,,,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,70 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=18785081270&shopid=595179602,"Laptop Lenovo Thinkpad L13 Yoga Core i5 Gen 10 Ram 8GB SSD 512GB Touchscreen Mulus
Rp
4.699.000
4.7
70 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Laptop-Lenovo-Thinkpad-L13-Yoga-Core-i5-Gen-10-Ram-8GB-SSD-512GB-Touchscreen-Mulus-i.595179602.18785081270?extraParams=%7B%22display_model_id%22%3A410639943651%2C%22model_selection_logic%22%3A3%7D&sp_atk=983c0c69-87d8-4db8-a585-01b084d99316&xptdk=983c0c69-87d8-4db8-a585-01b084d99316
