web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774659470-105;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/artaking/acer-aspire-es1-432-celeron-n3350-ram-4-gb-normal-siap-pakai-1730822715133036028?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer Aspire ES1 - 432 - Celeron N3350 - Ram 4 GB - Normal Siap Pakai;1500000;;;;ARTAKING LAPTOP
1774659476-106;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/sairamarket/laptop-acer-core-i3-murah-1731376996108698849?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Core i3 Murah;999999;;;;SairaMarket
1774659482-107;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/alkemedia/laptop-acer-aspire-es1-432-series-1731832199415826169?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Aspire ES1-432 Series;1500000;;;;Alkemedia
1774659488-108;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/javasolution/laptop-notebook-acer-aspire-es1-intel-celeron-siap-pakai-dan-bergaransi-bonus-banyak-1730828862838900527?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop NOTEBOOK ACER ASPIRE ES1 INTEL CELERON SIAP PAKAI DAN BERGARANSI # BONUS BANYAK!! - RAM 2GB / HDD 500GB;1500000;;;;Java solution laptop
1774659494-109;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/nyctophile-596/laptp-acer-aspire-e5-471-prosesor-intel-core-i3-4005u-ram-4gb-hdd-500gb-1730842150266242847?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptp Acer Aspire E5-471/ Prosesor Intel Core i3-4005U/ Ram 4GB/ HDD 500GB;1600000;;;;@Nyctophile
1774659500-110;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/verrycomputer/laptop-acer-aspire-4820-core-i3-ram-4-gb-hdd-320-gb-laptop-murah?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Aspire 4820 Core i3 Ram 4 Gb Hdd 320 Gb Laptop Murah;2500000;50;1 rating • 0 ulasan;Terjual 1;V-COMPUTER
1774659506-111;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/fiona-laptop-store-serang/laptop-desain-terbaru-acer-aspire-a514-54-core-i3-gen-11-ram-8-ssd-256-1731535543694755378?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Desain Terbaru Acer Aspire A514-54 Core i3 Gen 11 Ram 8 Ssd 256;3900000;;;;Fiona Laptop Store Serang
1774659512-112;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/yogscomp/laptop-acer-gaming-core-i3-vga-nvidia-ram-8-gb-ssd-256-laptop-design-editing-murah-siap-pakai-1734043096410391931?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Gaming Core i3 VGA Nvidia Ram 8 GB SSD 256 Laptop Design Editing Murah Siap Pakai - Ram 4 HDD 500;2300000;50;3 rating • 3 ulasan;Terjual 16;YOGS COMP
1774659519-113;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/avemedia/acer-aspire-e5-411?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;ACER ASPIRE E5-411;1650000;;;;AVEMEDIA
1774659525-114;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/hokky-4/laptop-acer-aspire-intel-celeron-ram-4gb-1tb-free-mouse-laptop-murah-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer Aspire /Intel Celeron/Ram 4gb/1tb /FREE MOUSE/Laptop Murah - 4gb/500gb;1640000;50;1 rating • 1 ulasan;Terjual 3;hokky88gadget
