web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774597654-39;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/starjayaelectronic/promo-laptop-asus-x441-ram-8gb-512gb-ssd-free-mouse-tas-celeron-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;PROMO!! LAPTOP ASUS X441 RAM 8GB/512GB SSD FREE MOUSE/TAS - CELERON, 4GB/500GB;1700000;46;89 rating • 42 ulasan;Terjual 100+;STAR JAYA ELECTRONIC
1774597660-40;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/hosanacomp/laptop-hp-14s-dq3109tu-dq3110tu-dq3111tu-dq3133tu-dq3888tu-n4500-8gb-512gb-ssd-win11-ohs-1731184867749102636?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;LAPTOP HP 14S DQ3109TU DQ3110TU DQ3111TU DQ3133TU DQ3888TU - N4500 8GB 512GB SSD WIN11 + OHS - 4GB 256GB SSD;5299000;50;24 rating • 7 ulasan;Terjual 60+;HOSANA COMPUTER
1774597666-41;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/royalltech/laptop-acer-aspire-lite-al14-32p-intel-n150-8gb-ram-512gb-ssd-windows-11-ohs-m365-14-wuxga-laptop-consumer-1734243031838852599?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;Laptop ACER Aspire Lite AL14 32P Intel N150 8GB RAM 512GB SSD Windows 11 + OHS + M365 14” WUXGA - LAPTOP CONSUMER - LAPTOP, RAM 8GB/256GB SSD;5874000;50;41 rating • 24 ulasan;Terjual 500+;royalltech
1774597672-42;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/tekno-digital-indonesia/asus-vivobook-14-a407ua-intel-core-i3-8gb-ram-512gb-ssd-intel-hd-w11-office-2021-1733173031047169504?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;ASUS VIVOBOOK 14-A407UA INTEL CORE i3 8GB RAM 512GB SSD INTEL HD W11 OFFICE 2021 - GOLD, (PROMO) 4GB/1TB HDD;3778990;49;30 rating • 25 ulasan;Terjual 60+;TEKNO DIGITAL INDONESIA
1774597678-43;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/juragan-digital/asus-vivobook-14-a407ua-intel-core-i5-8gb-ram-512gb-ssd-14-w11-office-2024-1733341835409196141?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"ASUS Vivobook 14 A407UA Intel Core i5 8gb Ram 512Gb ssd 14"" W11 OFFICE 2024 - GREY, (PROMO) 4GB/1TB HDD";4480520;50;25 rating • 21 ulasan;Terjual 40+;Juragan Digital Internasional
1774597684-44;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/us-electronic/laptop-asus-amd-e2-e402-4gb-500gb-14-free-tas-putih-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"laptop asus amd e2 e402 4gb/500gb 14"" free tas - Putih, 4gb/500gb";1600000;47;18 rating • 7 ulasan;Terjual 40+;US ELECTRONIC
1774597690-45;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/hosanacomp/laptop-lenovo-ideapad-slim-3-amd-athlon-3150u-8gb-512gb-14-fhd-w10-8gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"LAPTOP LENOVO IDEAPAD SLIM 3 - AMD ATHLON 3150U 8GB 512GB 14"" FHD W10 - 8GB";5299000;48;40 rating • 20 ulasan;Terjual 60+;HOSANA COMPUTER
1774597696-46;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/jagonotebook/laptop-intel-advan-soulmate-n4020-ram-4gb-128gb-ssd-windows-11-free-office-2021-tahun-14-0-1729811120611952360?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;Laptop Intel Advan Soulmate N4020 Ram 4GB 128GB Ssd Windows 11 Free Office 2021 Tahun 14.0 - 4GB/128SSD/NON PROTEKSI, HITAM;3500000;;;7 barang berhasil terjual;JAGO Notebook
1774597703-47;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/redstarelectronic/terlaris-laptop-lenovo-ideapad-core-i3-8gb-512gb-ssd-8gb-1tb-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;!!!TERLARIS!!! LAPTOP LENOVO IDEAPAD CORE i3 ( 8GB/512GB SSD-8GB/1TB) - 4GB/500GB;2800000;45;103 rating • 42 ulasan;Terjual 250+;RedStar Electronic
1774597708-48;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/suryasantanakomputer/laptop-asus-e410ma-celeron-n4020-4gb-128gb-blue-pink-white?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;LAPTOP ASUS E410MA |CELERON N4020 |4GB |128GB | BLUE | PINK | WHITE;4699000;50;2 rating • 1 ulasan;Terjual 4;Surya Santana komputer
