web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774605342-95;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/vinjaya-1/laris-laptop-acer-aspire-core-i3-ram-8gb-hdd-1tb-win-10-14-hitam-celeron-2-500gb-free-tas-mouse-acer-aspire-i3-4-500gb-67ded?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"LARIS !! LAPTOP Acer Aspire Core i3/ RAM 8GB /HDD 1TB/ WIN 10 /14"" - Hitam, CELERON 2/500GB FREE TAS/MOUSE - ACER ASPIRE i3, 4/500GB";2400000;50;4 rating • 3 ulasan;Terjual 7;VIN JAYA ELECTRONIC
1774605348-96;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/tekno-digital-indonesia/laptop-hp-intel-core-i3-8gb-ram-512gb-ssd-intel-hd-windows-office-2019-1732010250238854624?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LAPTOP HP INTEL CORE i3/8GB RAM 512GB SSD/INTEL HD/WINDOWS,OFFICE 2019 - BLACK, 4GB/1TB HDD;3899000;49;34 rating • 28 ulasan;Terjual 60+;TEKNO DIGITAL INDONESIA
1774605354-97;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/redstarelectronic/laptop-lenovo-thinkpad-t14-i5-gen-10-ram-24gb-1tb-ssd-up-free-mouse-dan-tas-1733280696352998451?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LAPTOP LENOVO THINKPAD T14 I5 GEN 10 RAM 24GB / 1TB SSD UP (FREE MOUSE DAN TAS) - 8GB/256SSD, T14 i5 10TH;3700000;50;5 rating • 0 ulasan;Terjual 11;RedStar Electronic
1774605360-98;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/teknotrend/laptop-infinix-xbook-b14-ryzen-5-7535hs-16gb-512gb-14-wuxga-ips-w11-1733885189778016194?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"Laptop INFINIX XBOOK B14 RYZEN 5 7535HS 16GB 512GB 14"" WUXGA IPS W11 - Silver 16GB, Non Bundling";7095000;50;3 rating • 2 ulasan;Terjual 12;TeknoTrend ID
1774605366-99;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/storelaptops/murah-laptop-acer-travelmate-p214-i5-gen-10-ram-16gb-1tb-ssd-1731744573843080563?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;MURAH !! Laptop Acer Travelmate P214 i5 Gen 10 Ram 16gb/1tb ssd - 8GB/512 SSD;3550000;50;2 rating • 2 ulasan;Terjual 29;STORE LAPTOPS
1774605371-100;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/amolilaptop/amoli-laptop11-6-inc-ram-8gb-256gb-ssd-laptop-kantor-windows-10-11-intel-celeron-processor-n4020-ultra-clear-ips-layar-penuh-win10-11-tipis-dan-ringan-1730000559508523466?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;AMOLI Laptop11.6''inc RAM 8GB +256GB SSD laptop kantor windows 10/11 Intel Celeron Processor N4020 ultra-clear ips layar penuh WIN10/11 tipis dan ringan;3250000;49;348 rating • 334 ulasan;Terjual 750+;AMOLILAPTOP
1774605377-101;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/alvinluo-shop/laptop-lenovo-thinkpad-x270-i7-gen7-ultrabook-murah-free-tas-1733601706487220009?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;Laptop Lenovo Thinkpad x270 i7 gen7 Ultrabook Murah - free tas - X240 I5 4TH, 8GB/128GB;1850000;48;113 rating • 50 ulasan;Terjual 250+;MR elektronik
1774605383-102;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/alvinluo-shop/laptop-lenovo-yoga-x380-touchscreen-i7-gen-8-berkualitas-spek-tinggi-1730860433623517127?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;Laptop Lenovo Yoga X380 Touchscreen I7 GEN 8 Berkualitas Spek Tinggi - X380 i5  NO  TC, 8GB/256GB;3050000;48;143 rating • 77 ulasan;Terjual 250+;MR elektronik
1774605389-103;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/super-laris-it/advan-soulmate-laptop-intel-n4020-ram-8gb-128gb-14-hd-windows-11-garansi-resmi-free-mouse-mousepad-1731195203567978372?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"Advan Soulmate Laptop Intel N4020 ram 8GB 128GB 14"" HD Windows 11 Garansi Resmi free mouse mousepad";4225000;50;54 rating • 23 ulasan;Terjual 100+;Super Laris IT
1774605395-104;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/realme-official-indonesia/realme-c75-8gb-16gb-128-gb-ip66-68-69-dust-water-resistance-military-grade-shock-resistance-6000mah-massive-titan-battery-1733693456428402440?extParam=ivf%3Dtrue%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch%26whid%3D74175;realme C75 8GB+16GB*|128 GB | IP66/68/69 Dust & Water Resistance| Military Grade Shock Resistance | 6000mAh Massive Titan Battery - Lightning Gold;2399000;50;29 rating • 7 ulasan;Terjual 90+;realme Official Indonesia
