nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
Honor 9 Lite 3/32 GB,Rp2.750.000,,,Medan,Hp,Honor,Baru,Shopee
Honor 400 LITE 5G ram 8/256GB dan 12/512GB Garansi Resmi.,Rp3.999.000,5.0,3 Terjual,Medan,Hp,Honor,Baru,Shopee
HONOR 9I 3/32,Rp2.115.255,,,,Hp,Honor,Baru,Shopee
"Honor X7D 8/512GB Snapdragon 685, 6500mAh 35W, 108 MP | Garansi Resmi Honor Indonesia 1 Tahun",Rp4.405.000,,,Jakarta Barat,Hp,Honor,Baru,Shopee
HONOR X7D 4G 8/512GB Kamera 108MP Baterai 6500mAh Smartphone Snapdragon 685 Layar 120Hz NFC Original Resmi,Rp4.498.000,,,Tangerang,Hp,Honor,Baru,Shopee
[Like New] Honor X9C 12/256 GB Garansi Resmi Indonesia Original,Rp4.275.000,,,Jakarta Utara,Hp,Honor,Baru,Shopee
LCD TOUCHSCREEN HONOR 10 LITE/HONOR 10i ORIGINAL,Rp117.600,4.8,163 Terjual,Jakarta Pusat,Hp,Honor,Baru,Shopee
LCD TOUCHSCREEN HONOR 8A ORIGINAL,Rp130.000,4.7,1RB+ Terjual,Jakarta Pusat,Hp,Honor,Baru,Shopee
LCD TOUCHSCREEN HONOR 10 LITE/HONOR 10i ORIGINAL,Rp117.600,4.9,162 Terjual,Jakarta Pusat,Hp,Honor,Baru,Shopee
"HONOR 9 Lite , 4 camera , Ram 3/32 GB , garansi Honor resmi Indonesia",Rp2.999.000,,,Yogyakarta,Hp,Honor,Baru,Shopee
HONOR X7D LTE 8/512GB Kamera 108MP Baterai 6500mAh Layar 120Hz NFC Smartphone Snapdragon 685 Original Resmi,Rp4.499.000,5.0,2 Terjual,Tangerang,Hp,Honor,Baru,Shopee
HONOR X7D LTE 8/512GB Snapdragon 685 Baterai 6500mAh Smartphone Kamera 108MP Original Resmi,Rp4.499.000,,,Tangerang,Hp,Honor,Baru,Shopee
"Honor 400 5G 12/512GB [200 MP (Kamera Utama), Snapdragon 7 Gen 3, MagicOS 9.0, 6000 mAh] - Garansi Resmi",Rp6.999.000,,2 Terjual,,Hp,Honor,Baru,Shopee
NEW HONOR X9C 5G 12-256 | HONOR 400 LITE 5G 8-256 | NON REPACK BNIB (RESMI),Rp3.748.000,5.0,1 Terjual,Kab. Indramayu,Hp,Honor,Baru,Shopee
honor 10lite murah,Rp2.999.000,,,Bandung,Hp,Honor,Baru,Shopee
[LIKE NEW] Honor 400 Lite 8/256 GB Garansi Resmi Indonesia Original,Rp3.275.000,,,Jakarta Utara,Hp,Honor,Baru,Shopee
"HONOR 400 5G Smartphone RAM 12GB+512GB Layar 6.55"" AMOLED l 200MP Ultra-Clear AI Main Camera I Next-Gen AI Imaging Garansi Resmi - REAL GADGET",Rp7.054.000,,1 Terjual,Kab. Sleman,Hp,Honor,Baru,Shopee
Honor Magic 6 Pro 12/512GB Fullset Masih Garansi,Rp10.200.000,,,,Hp,Honor,Baru,Shopee
Honor X9C 5G 12GB+256GB - Garansi Resmi 1 Tahun,Rp4.499.000,,1 Terjual,Jakarta Utara,Hp,Honor,Baru,Shopee
HP HONOR 7S 2/16GB,Rp949.000,,,Bandung,Hp,Honor,Baru,Shopee
Honor 70 5G No Minus All Operator,Rp4.000.000,5.0,9 Terjual,Surabaya,Hp,Honor,Baru,Shopee
honor x9b seken,Rp1.500.000,,,,Hp,Honor,Bekas,Shopee
honor 8x 4/128 second nurmal cek deskripsi,Rp1.150.000,,,Kab. Probolinggo,Hp,Honor,Bekas,Shopee
Honor x9c 12/256 Second Handphone,Rp3.500.000,5.0,2 Terjual,Kab. Serang,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 5G 8/256GB SECOND MULUS TERAWAT,Rp3.379.000,5.0,10 Terjual,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 5G RAM 8/256GB SECOND MULUS TERAWAT,Rp3.340.000,,,Surabaya,Hp,Honor,Bekas,Shopee
Honor X9C || 2nd || Normal,Rp3.110.000,,,Kab. Kuningan,Hp,Honor,Bekas,Shopee
Honor 400 lite 8/256 Second,Rp3.350.000,,,Kab. Demak,Hp,Honor,Bekas,Shopee
Honor 90 lite biru Ram 4-8gb minus lcd second Singapore ex inter,Rp600.000,,1 Terjual,,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 5G 8/256GB SECOND MULUS TERAWAT,Rp3.370.000,,,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor X9c 5G 12/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp3.690.000,5.0,4 Terjual,Jakarta Utara,Hp,Honor,Bekas,Shopee
HONOR X9C RAM 12/256 SECOND FULSET GARANSI RESMI,Rp3.600.000,,,Kab. Lamongan,Hp,Honor,Bekas,Shopee
Honor 70 mulus,Rp3.600.000,,,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor x9c ram 12/256 second fullset resmi garansi on termurah,Rp3.699.000,5.0,2 Terjual,Bekasi,Hp,Honor,Bekas,Shopee
Honor 400 Lite Ram 8 Rom 256GB Second Mobile Style Store,Rp3.329.111,,,Surabaya,Hp,Honor,Bekas,Shopee
Honor 400 Lite 5G 8/256 | Second Resmi Indonesia Mulus,Rp3.650.000,5.0,1 Terjual,Bekasi,Hp,Honor,Bekas,Shopee
Honor 400 Lite Ram 8 Rom 256GB Second Pusat Gadget,Rp3.329.111,,,Surabaya,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 8/256GB SECOND FULLSET,Rp3.299.000,5.0,2 Terjual,Jakarta Barat,Hp,Honor,Bekas,Shopee
HONOR 400 5G 12/512 SECOND MULUS TERAWAT,Rp6.161.000,5.0,10 Terjual,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor 8X Max Second Mulus 6/128 Gb Vs Mi Max 3 4/64 Huawei Mate 20x Honor Note 10 6/128,Rp2.900.000,,,Semarang,Hp,Honor,Bekas,Shopee
hp honor 8x ram 4/128 second nurmal,Rp1.030.000,5.0,1 Terjual,Kab. Probolinggo,Hp,Honor,Bekas,Shopee
Honor X9C 12/256gb Bekas (100% Original),Rp3.650.000,,,,Hp,Honor,Bekas,Shopee
Honor X9 C 5G 12/256 GB Fullset Like New / Second,Rp3.699.000,,,,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 8/256 SECOND RESMI,Rp3.350.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Honor choice used,Rp650.000,,,,Hp,Honor,Bekas,Shopee
honor x50 5G 12/256 second,Rp3.400.000,,,Kab. Lamongan,Hp,Honor,Bekas,Shopee
HONOR 400 5G 12/512 SECOND SUPER MULUS TERAWAT,Rp6.499.000,,,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor 9 Lite 3/32 GB Ex Resmi Honor Second Bekas Seken Original Asli Ex Pemakaian Good Condition,Rp890.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
HONOR 400 Lite 8/256 GB SECOND FULLSET ORIGINAL,Rp3.500.000,,,Kab. Jombang,Hp,Honor,Bekas,Shopee
HONOR 10 LITE RAM 4/64GB HANDPHONE SECOND ANDROID NORMAL SIAP PAKAI,Rp1.200.000,5.0,2 Terjual,Bandung,Hp,Honor,Bekas,Shopee
Honor 400 Lite Ram 8 Rom 256GB (Second),Rp3.330.199,,,Surabaya,Hp,Honor,Bekas,Shopee
HONOR 400 5G 12+12/512GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA,Rp6.199.000,5.0,1 Terjual,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor 400 Lite Ram 8 Rom 256GB Second Original,Rp3.329.888,,,Surabaya,Hp,Honor,Bekas,Shopee
Honor 400 Lite Ram 8 Rom 256GB Second Original Flasher Store,Rp3.379.888,,,Surabaya,Hp,Honor,Bekas,Shopee
honor 50 pro second 12/256,Rp3.700.000,,,Kab. Lamongan,Hp,Honor,Bekas,Shopee
HONOR MAGIC V3 5G 12/512GB Second like new - INTERNASIONAL,Rp14.460.000,4.8,4 Terjual,Jakarta Selatan,Hp,Honor,Bekas,Shopee
Honor X9C 5G 12/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp4.275.000,5.0,1 Terjual,Jakarta Utara,Hp,Honor,Bekas,Shopee
HONOR 200 PRO 12/512GB SECOND LENGKAP MULUS RESMI INDONESIA,Rp6.799.000,,,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor 400 Lite 5G Ram 8 Rom 256GB ( Second ),Rp3.330.999,,,Surabaya,Hp,Honor,Bekas,Shopee
honor magic 6 pro ram12gb/512gb black bea cukai preloved bekas second not huawei,Rp10.500.000,,,Medan,Hp,Honor,Bekas,Shopee
Honor Magic VS 5g 12/512gb ex inter bekas imei cukai,Rp11.950.000,,,,Hp,Honor,Bekas,Shopee
Hp honor 9 lite second,Rp1.750.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
honor9iminus,Rp350.000,,,,Hp,Honor,Bekas,Shopee
HONOR 9N 4/64 gb,Rp850.000,,,Kab. Pacitan,Hp,Honor,Bekas,Shopee
HONOR GT 5PRO,Rp9.000.000,,,,Hp,Honor,Bekas,Shopee
huwaei honor 8lite normal mesin,Rp330.000,,,Kab. Pasuruan,Hp,Honor,Bekas,Shopee
Honor X8c 4G inter all op sim 1 fulset fungsi semua bagus mulus.,Rp2.700.000,,,Bogor,Hp,Honor,Bekas,Shopee
HUAWEI HONOR 7X,Rp200.000,,,Kab. Trenggalek,Hp,Honor,Bekas,Shopee
honor x7d 8/512,Rp3.650.000,,,Kab. Tangerang,Hp,Honor,Bekas,Shopee
Honor p20 8/128,Rp1.300.000,,,,Hp,Honor,Bekas,Shopee
HUAWEI HONOR X50 5G 12/256 ex GARANSI INTER,Rp2.999.000,5.0,1 Terjual,Kab. Klaten,Hp,Honor,Bekas,Shopee
Honor 400 Lite 5G Ram 8 Rom 256GB Second Resmi Gadget Style Store,Rp3.305.788,,,Surabaya,Hp,Honor,Bekas,Shopee
Honor 9i,Rp2.790.000,,,Jakarta Barat,Hp,Honor,Bekas,Shopee
Honor 7S RAM 2/16 GB,Rp3.370.000,,11 Terjual,Surabaya,Hp,Honor,Bekas,Shopee
"honor 10 lite, minus lcd",Rp300.000,,,Jakarta Timur,Hp,Honor,Bekas,Shopee
Honor X6c,Rp3.148.950,,,,Hp,Honor,Bekas,Shopee
HONOR X7d,Rp4.723.950,,,,Hp,Honor,Bekas,Shopee
honor 8,Rp2.500.000,,,Medan,Hp,Honor,Bekas,Shopee
HUAWEI HONOR 7A 3/32 4GHP ANDROID NORMAL SIAP PAKAI,Rp550.000,,1 Terjual,Kab. Kudus,Hp,Honor,Bekas,Shopee
HANDPHONE HONOR 8X 4/128,Rp1.350.000,5.0,1 Terjual,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Hp android honor,Rp2.000.000,,,,Hp,Honor,Bekas,Shopee
lcd tc honor 4c ori copotan minus dikit,Rp70.000,,1 Terjual,Kab. Cirebon,Hp,Honor,Bekas,Shopee
HONOR 400 5G 12/512 GB GARANSI RESMI HONOR INDONESIA TERMURAH,Rp6.817.200,5.0,25 Terjual,Surabaya,Hp,Honor,Bekas,Shopee
Honor 8x 4/128 GB Garansi Honor Indonesia,Rp3.850.000,5.0,20 Terjual,Tangerang Selatan,Hp,Honor,Bekas,Shopee
Honor View 10 6/128GB,Rp7.825.000,5.0,2 Terjual,Jakarta Selatan,Hp,Honor,Bekas,Shopee
HONOR X6C 6GB/256GB NEW Garansi RESMI,Rp2.689.000,,,Depok,Hp,Honor,Bekas,Shopee
Honor 7X 4GB/64GB Garansi Resmi- Asuransi Pengiriman -,Rp2.400.000,,,Surabaya,Hp,Honor,Bekas,Shopee
Honor 400 Lite 5G 8/256 Pemakaian 3 Bulanan Mulus TOP,Rp3.549.000,,,Kab. Lamongan,Hp,Honor,Bekas,Shopee
HONOR X7d 4G [8/512GB] - Garansi Resmi Honor Indonesia,Rp4.495.000,,,Surabaya,Hp,Honor,Bekas,Shopee
HONOR 400 Lite 5G Smartphone RAM 8GB+8GB/256GB AI Camera Button | Ultra-Clear Camera | Ultra-tough Triple Defense Garansi Resmi,Rp4.219.000,4.9,298 Terjual,Tangerang,Hp,Honor,Bekas,Shopee
Grosir LCD Honor X9c / BRP-NX1 Support Fingerprint - Fullset Touchscreen (ANTI PECAH),Rp685.000,,1 Terjual,Jakarta Utara,Hp,Honor,Bekas,Shopee
"(RESMI) Handphone Honor X6C 6GB/256GB, Baterai 5300 mAh dengan pengisian 35W, chipset gaming yang responsif dengan layar 120 Hz.",Rp2.679.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
HONOR X6c RAM Besar 6GB/256GB HP Original Garansi Resmi Kamera 50MP Baterai 5300mAh Layar 120Hz,Rp2.669.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Honor X6C 6/256GB - NFC - MediaTek Helio G81 Ultra - 5300mAh 35W - Garansi Resmi Honor Indonesia,Rp2.689.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 5G 8GB 256GB,Rp3.599.000,,,Tangerang,Hp,Honor,Bekas,Shopee
Honor X9C 12/256 plus HP ex service dll,Rp8.500.000,5.0,1 Terjual,Kab. Wonogiri,Hp,Honor,Bekas,Shopee
"honor X7D 8/512gb 5g 6.77-inch HD+120Hz refresh rate 850nits peak brightness - 108MP f/1.75 (main) 2MP f/2.4 (portrait) rear cameras HONOR TSMC 6nm Snapdragon 685 6,500mAh battery + 35W HONOR SuperCharge 8GB RAM + 512GB ROM",Rp4.470.000,,,Semarang,Hp,Honor,Bekas,Shopee
HONOR PAD X9A 8/128 SECOND MULUS TERAWAT,Rp3.300.000,,,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor X8A 4/128 RAM 4GB ROM 128GB GARANSI RESMI,Rp2.299.000,,,Kab. Tangerang,Hp,Honor,Bekas,Shopee
Honor X6C [6GB+256GB] - Garansi Resmi 1 Tahun,Rp2.689.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
Honor Magic 5 12/256GB Fullset Mulus,Rp6.200.000,,,,Hp,Honor,Bekas,Shopee
Honor X9C 5G [12GB+256GB] - Garansi Resmi 1 Tahun,Rp4.449.000,4.8,38 Terjual,Jakarta Utara,Hp,Honor,Bekas,Shopee
"(RESMI) Handphone Honor X7d 8/512GB, 6500mAh 108MP",Rp4.129.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
"HONOR X6C 6/256GB NEW, GARANSI RESMI",Rp2.689.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
HP 4G ram4+64 murah,Rp1.000.000,,,Bogor,Hp,Honor,Bekas,Shopee
HONOR MAGIC 7 RSR 16/512GB (BLM TERDAFTAR BEACUKAI),Rp12.700.000,,,Kab. Cilacap,Hp,Honor,Bekas,Shopee
HONOR X9A (8/128) - GARANSI RESMI,Rp3.999.000,,,,Hp,Honor,Bekas,Shopee
LCD TOUCHSCREEN HONOR X9C BRT-NXI ORIGINAL,Rp1.225.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
HONOR 9 LITE 3/32,Rp1.950.000,,,,Hp,Honor,Bekas,Shopee
HONOR 8X FREE HEADSHET BT,Rp3.999.000,,,Kab. Purbalingga,Hp,Honor,Bekas,Shopee
Honor Magic 6 Pro Black beacukai...DXOMARK masih jawara semua kategory,Rp10.500.000,,,Semarang,Hp,Honor,Bekas,Shopee
HONOR 9LITE 3/32GB,Rp2.080.000,,,Bekasi,Hp,Honor,Bekas,Shopee
lcd copotan honor DUA-AL00,Rp200.000,,,Kab. Probolinggo,Hp,Honor,Bekas,Shopee
Honor X9B Minus Cek Deskripsi,Rp850.000,,,Jakarta Barat,Hp,Honor,Bekas,Shopee
HONOR PAD X9A 8/128GB SECOND MULUS TERAWAT,Rp3.299.000,5.0,1 Terjual,Kab. Sidoarjo,Hp,Honor,Bekas,Shopee
Honor X6C 6/256GB - MediaTek Helio G81 Ultra - 5300mAh 35W - Garansi Resmi Honor Indonesia,Rp2.629.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
Honor X6C 12/256 GB |Hellio G81 Ultra High perfomance | Ultra Camera 50 MP | 5300 mAh Fast Charging 33 W | Garansi resmi Honor Indonesia,Rp3.999.000,5.0,150 Terjual,Kab. Tangerang,Hp,Honor,Bekas,Shopee
Grosir LCD Honor X9c / BRP-NX1 Support Fingerprint - Fullset Touchscreen Original,Rp585.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
Honor 400 Lite 5G 8/256GB Like New (4287 Velvet Grey) - 8/256 GB,Rp3.280.000,5.0,4 Terjual,,Hp,Honor,Bekas,Shopee
Handphone honour 9 lite lcd pecah,Rp1.890.000,,,Jakarta Timur,Hp,Honor,Bekas,Shopee
HONOR X7D 8/512 GB GARANSI RESMI HONOR INDONESIA TERMURAH,Rp4.432.400,,,Surabaya,Hp,Honor,Bekas,Shopee
Honor 8x 4/128 GB Garansi Honor Indonesia / PRE ORDER,Rp3.498.999,5.0,20 Terjual,Tangerang Selatan,Hp,Honor,Bekas,Shopee
Honor X7D 8GB/256GB Garansi Resmi Honor Indonesia,Rp4.079.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
HONOR MAGIC 5 PRO 12+7/512Gb Unit only | Detail baca keterangan,Rp6.500.000,,,Kab. Sukabumi,Hp,Honor,Bekas,Shopee
LCD Touchscreen Honor X9c original,Rp1.175.000,,1 Terjual,Jakarta Pusat,Hp,Honor,Bekas,Shopee
RARE ITEM! Honor Magic 5 Ultimate 16/512GB - Flagship Kasta Tertinggi!,Rp7.900.000,,,Jakarta Barat,Hp,Honor,Bekas,Shopee
HONOR MAGIC 5 5G 12/256 - RESMI BEACUKAI,Rp5.590.000,,,Kab. Batang,Hp,Honor,Bekas,Shopee
LCD TOUCHSCREEN HONOR X9C BRT-NX1 ASLI ORIGINAL,Rp1.200.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Huawei honor 3c,Rp110.000,,,Kab. Purbalingga,Hp,Honor,Bekas,Shopee
Honor X6C [6GB+256GB] - Garansi Resmi 1 Tahun,Rp2.999.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
Honor 400 Lite 5G 8/256 Resmi likenew,Rp3.300.000,5.0,3 Terjual,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Honor X7D [8GB+512GB] - Garansi Resmi 1 Tahun,Rp4.079.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
HONOR X7D LTE 8/512GB Kamera 108MP Baterai 6500mAh Layar 120Hz NFC Smartphone Snapdragon 685 Original Resmi,Rp4.252.000,,,Bandung,Hp,Honor,Bekas,Shopee
"Honor X6C 6/256GB NFC MediaTek Helio G81 Ultra, 5300mAh 35W | Garansi Resmi Honor Indonesia 1 Tahun",Rp2.924.000,,,Jakarta Barat,Hp,Honor,Bekas,Shopee
Honor 200 Pro 5G 512GB Resmi Indo,Rp4.850.000,,1 Terjual,Tangerang,Hp,Honor,Bekas,Shopee
LCD TOUCHSCREEN HONOR 400 5G DNY-XN9 ORIGINAL AMOLED,Rp1.870.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 5G 8/256GB GARANSI RESMI FREE GIFT!!,Rp3.900.000,,2 Terjual,Bekasi,Hp,Honor,Bekas,Shopee
"Honor 400 Lite 5G (Ram 8GB, Rom 256GB, MediaTek Dimensity 7025 Ultra,35W Fast Charging",Rp4.120.000,4.5,3 Terjual,Malang,Hp,Honor,Bekas,Shopee
HONOR X6C Ram 6/256Gb – Garansi Resmi,Rp3.025.000,,,,Hp,Honor,Bekas,Shopee
[ Like New ] Honor 400 Lite 5G 8/256 GB Garansi Resmi Indonesia Original,Rp3.250.000,5.0,3 Terjual,Jakarta Utara,Hp,Honor,Bekas,Shopee
Honor X6C 6/256GB | AI Button One-Click | Access Water & Drop Resistant | 5300mAh | 35W Battery Turbo Charging | Kamera 50MP Garansi Resmi,Rp2.998.000,,,Tangerang,Hp,Honor,Bekas,Shopee
HONOR 400 5G 512 GB eSIM 6000mAh Garansi 2 Tahun | Honor 400 Lite 5G 256 GB,Rp3.699.000,5.0,1 Terjual,Surabaya,Hp,Honor,Bekas,Shopee
Honor X8a Ram 4/128gb Wifi Only,Rp1.700.000,,,Surabaya,Hp,Honor,Bekas,Shopee
[LIKE NEW] Honor 400 Lite 5G 8/256 GB Garansi Resmi Indonesia Original,Rp3.290.000,5.0,4 Terjual,Jakarta Utara,Hp,Honor,Bekas,Shopee
honor PRA-LA1,Rp100.000,,,Kab. Karawang,Hp,Honor,Bekas,Shopee
LCD TOUCHSCREEN HONOR 8X - LCD HONOR VIEW 10 COMPLETE ORIGINAL,Rp132.500,4.9,85 Terjual,Jakarta Timur,Hp,Honor,Bekas,Shopee
honor 70 pro 8/256 imei beacukai,Rp3.300.000,,,,Hp,Honor,Bekas,Shopee
Honor Magic 7 RSR Porsche Design inter 16/512GB ( blm terdaftar bea cukai ),Rp12.700.000,,,Kab. Cilacap,Hp,Honor,Bekas,Shopee
Honor 70 256gb,Rp3.500.000,,,Jakarta Selatan,Hp,Honor,Bekas,Shopee
Original LCD TouchScreen - Honor X5 Plus / Honor X5+,Rp380.000,5.0,2 Terjual,Jakarta Timur,Hp,Honor,Bekas,Shopee
HONOR X6C 6/256 GB GARANSI RESMI HONOR INDONESIA TERMURAH,Rp2.980.600,,,Surabaya,Hp,Honor,Bekas,Shopee
"honor X6c 6/256gb Warranty: 1 Year Official Warranty - Display: 6.61"" TFT LCD, 120Hz - Front Camera: 5MP Rear Camera: 50MP - Battery: 5300mAh Charging: 35W HONOR - SuperCharge - 6 Security: Side-mounted Fingerprint - NFC: Supported - Ram/Storage: 6GB+8GB",Rp3.005.000,,,Semarang,Hp,Honor,Bekas,Shopee
sim tray honor 9 lite bekas cabutan,Rp10.000,,,,Hp,Honor,Bekas,Shopee
honor 400 pro 12/512 Gb,Rp7.800.000,,,Bekasi,Hp,Honor,Bekas,Shopee
HONOR 400 5G & 400 LITE 5G RAM 12/512GB + 8/256GB GARANSI RESMI,Rp4.199.000,5.0,124 Terjual,Bekasi,Hp,Honor,Bekas,Shopee
"]BARU] HONOR X6c 6/256GB TFT LCD 6,6 inc - MediaTek Helio G81 Ultra - Original Garansi Resmi HONOR Indonesia",Rp3.499.000,,,Surabaya,Hp,Honor,Bekas,Shopee
BACKGLASS HONOR 8X JSN+L22 BLACK ORIGINAL BEKAS,Rp75.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Honor 500 Silver 12/256 cukai,Rp8.950.000,,,,Hp,Honor,Bekas,Shopee
Honor X6C 6GB/256GB Garansi Resmi Honor Indonesia,Rp2.629.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Honor X9C 5G [12GB+256GB] - Garansi Resmi 1 Tahun,Rp4.449.000,4.9,148 Terjual,Jakarta Utara,Hp,Honor,Bekas,Shopee
Honor X6C 6/256 GB Garansi Resmi,Rp3.199.000,,,Bandung,Hp,Honor,Bekas,Shopee
HONOR 400 LITE 5G 8/256 GB ORIGINAL FULLSET RESMI,Rp3.399.999,,,,Hp,Honor,Bekas,Shopee
"Honor X6C (RAM 6GB, ROM 256GB, Refresh Rate 120Hz, Battery 5300 mAh)",Rp3.105.000,5.0,4 Terjual,Malang,Hp,Honor,Bekas,Shopee
HONOR X6C 6/256 GB 5300mAh Original Garansi Resmi Official Store Handphone Ori,Rp2.689.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Era 2000 - Honor X6c 6/256GB Mediatek Helio G81 Ultra 50MP 5300mAh | Garansi Resmi Honor Indonesia 1 Tahun,Rp2.874.000,,,Bandung,Hp,Honor,Bekas,Shopee
HANDPHONE BEKAS SECOND SMARTPHONE ANDROMAX CESI MATI TOTAL,Rp35.000,,,Jakarta Pusat,Hp,Honor,Bekas,Shopee
Honor X6c 6/256GB Mediatek Helio G81 Ultra 50MP 5300mAh | Garansi Resmi Honor Indonesia 1 Tahun,Rp2.838.000,,,Bandung,Hp,Honor,Bekas,Shopee
HONOR 400 Lite 5G NFC 8/256GB - Garansi Resmi,Rp3.899.000,5.0,28 Terjual,Kab. Bogor,Hp,Honor,Bekas,Shopee
HONOR X9C 5G 12/256GB NEW SEGEL GARANSI RESMI ORIGINAL,Rp4.399.000,5.0,60 Terjual,Bekasi,Hp,Honor,Bekas,Shopee
LCD TOUCHSCREEN HONOR Y9 PRIME 2019/9X/9X PRO/Y9S/STK-L21/L22/LX3,Rp143.000,4.8,135 Terjual,Bekasi,Hp,Honor,Bekas,Shopee
Honor X6C [6GB+256GB] - Garansi Resmi 1 Tahun,Rp2.749.000,,,Jakarta Utara,Hp,Honor,Bekas,Shopee
Honor magic 5pro,Rp7.000.000,,,Kab. Blitar,Hp,Honor,Bekas,Shopee
HONOR X6C Smartphone RAM 6+6GB ROM 256GB AI Button AI Eraser Drop & Water Resistance Battery 5300mAh 35W Garansi Resmi,Rp2.999.000,,,Tangerang,Hp,Honor,Bekas,Shopee
HONOR 9i 3/32,Rp2.200.000,,,,Hp,Honor,Bekas,Shopee
Lcd Honor 20/20 Pro/Honor 20s/Nova 5t Black Fullset Touchscreen,Rp146.500,4.9,32 Terjual,Surabaya,Hp,Honor,Bekas,Shopee
[KINI HADIR] HUAWEI Mate 80 Pro Smartphone 16+512G l True-to-Colour Camera 2.0 l 2nd Gen Kunlun Glass l Smart AI | 100W,Rp16.799.000,,,Tangerang,Hp,Huawei,Baru,Shopee
HUEWAI Mate X6 Smartphone Ultra slim,Rp1.500.000,5.0,1 Terjual,Jakarta Utara,Hp,Huawei,Baru,Shopee
Huawei Nova 5T Ram 8 128GB Garansi Resmi,Rp1.899.000,5.0,11 Terjual,Surabaya,Hp,Huawei,Baru,Shopee
HP android Huawei Y5 2015 Wifi Murah Batik Edition New Fullset Only Open Box Ready,Rp355.000,,,Yogyakarta,Hp,Huawei,Baru,Shopee
Huawei Nova 3i 4/128 GB Resmi Indonesia Second Ori (Baca Deskripsi),Rp675.000,,,Jakarta Utara,Hp,Huawei,Baru,Shopee
"Huawei R4850G5 50ampere, kondisi New",Rp830.000,5.0,204 Terjual,Bandung,Hp,Huawei,Baru,Shopee
huawei nova 3i ram 4/128 nurmal cek deskripsi,Rp915.000,,,Kab. Probolinggo,Hp,Huawei,Baru,Shopee
huawei Nova 9 256gb Rom 8gb ram fullset original,Rp2.700.000,4.8,175 Terjual,Kab. Kulon Progo,Hp,Huawei,Baru,Shopee
Huawai cun l22,Rp51.000,,,Kab. Tasikmalaya,Hp,Huawei,Baru,Shopee
huawei nova 7i ram 8/128 second nurmal,Rp1.600.000,4.5,2 Terjual,Kab. Probolinggo,Hp,Huawei,Baru,Shopee
huawei nova 5t 128gb rom 8gb ram kirin 980 fullset resmi Indonesia,Rp1.800.000,4.8,434 Terjual,Kab. Kulon Progo,Hp,Huawei,Baru,Shopee
Huawei p30 lite 128gb Rom 6gb ram original,Rp1.350.000,4.8,35 Terjual,Kab. Kulon Progo,Hp,Huawei,Baru,Shopee
Huawei P30 Lite Ram 6/128Gb Murah Tanpa Minus,Rp1.349.999,4.7,38 Terjual,Kab. Bekasi,Hp,Huawei,Baru,Shopee
HUAWEI P30 PRO 8/256GB | Huawei P30 Pro 8/128GB | HUAWEI P40 P50 P60 PRO | HUAWEI MATE 30 MATE 40 MATE 50 MATE 60 PRO 5G HUAWEI Second Bergaransi Resmi,Rp3.410.000,4.8,62 Terjual,Jakarta Pusat,Hp,Huawei,Baru,Shopee
