web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller,category,brand,condition,sold_text,sold_num
1774662798-180,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20samsung,https://www.tokopedia.com/bursalaptopefek/bestseller-nb-samsung-chromebook-4-celeron-n4020-ram-4-32gb-bergaransi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603280134328D3BBA7425E7C90DEZCO%26src%3Dsearch,BestSeller Nb Samsung Chromebook 4 Celeron N4020 Ram 4/32Gb BERGARANSI,16500000.0,48.0,30 rating â¢ 11 ulasan,Terjual 70+,Bursa laptop efek,Laptop,Samsung,Bekas,Terjual 70+,70
1774658837-1,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/adrianlaptop-318/acer-aspire-lite-al14-31p-intel-n100-ram-8gb-ssd-512gb-14-inci-1730833333467776427?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Acer aspire lite al14-31p Intel N100 Ram 8gb Ssd 512gb 14 inci,38000000.0,0.0,0 rating • 0 ulasan,Terjual 0,Adrianlaptop,Laptop,Acer,Bekas,Terjual 0,0
1774658843-2,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/gudanglaptopsemarang/acer-aspire-3-a314-35-c5lg-intel-n5100-4-256-14-inch-hd-bezeless-gl10985-1730810773227275867?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER Aspire 3 A314 - 35 - C5LG Intel N5100 4/256 14 inch HD Bezeless | GL10985,36575000.0,0.0,0 rating • 0 ulasan,Terjual 0,Gudang Laptop Semarang,Laptop,Acer,Bekas,Terjual 0,0
1774658850-3,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-4738z-intel-core-i3-ram-4-320gb-brown?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"Laptop Acer Aspire 4738Z, Intel Core i3, Ram 4/320gb, brown",12500000.0,50.0,1 rating â¢ 1 ulasan,Terjual 1,DrCom_NEW,Laptop,Acer,Bekas,Terjual 1,1
1774658856-4,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/bursalaptopefek/ready-stock-laptop-acer-travelmate-b115-m-intel-celeron-n2940-hd-graphics-ram-4-500gb-seri-baru-black-1732074137926010345?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"READY STOCK Laptop Acer Travelmate B115-M, Intel Celeron - N2940, Hd Graphics, Ram 4/500Gb, Seri baru, Black",14000000.0,0.0,0 rating • 0 ulasan,Terjual 0,Bursa laptop efek,Laptop,Acer,Bekas,Terjual 0,0
1774658862-5,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/bursalaptopefek/ready-stock-laptop-acer-aspire-5-a514-53-intel-core-i3-1005g1-ram-4-512gb-uhd-graphics-super-slim-lengkap-black-1732412422904972777?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"READY STOCK Laptop Acer Aspire 5 A514-53, Intel Core i3-1005G1, Ram 4/512Gb, UHD Graphics, Super Slim, Lengkap, Black",36000000.0,0.0,0 rating • 0 ulasan,Terjual 0,Bursa laptop efek,Laptop,Acer,Bekas,Terjual 0,0
1774658868-6,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-e5-411-ram-4-500gb-mulus-like-new-white?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"Laptop Acer Aspire E5-411, Ram 4/500gb, Mulus, Like New, White",16000000.0,48.0,6 rating â¢ 4 ulasan,Terjual 7,DrCom_NEW,Laptop,Acer,Bekas,Terjual 7,7
1774658874-7,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/nyctophile-596/laptop-acer-aspire-3-a314-22-processor-amd-3020e-ram-4gb-ssd-256gb-1731597595090323231?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Laptop Acer Aspire 3 A314-22/Processor AMD 3020e/Ram 4GB/SSD 256GB,28000000.0,0.0,0 rating • 0 ulasan,Terjual 0,@Nyctophile,Laptop,Acer,Bekas,Terjual 0,0
1774658880-8,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/hardjanco/laptop-acer-aspire-e14-e5-475g-intel-core-i5-7th-ram-8gb-hdd-1tb-geforce-940mx-layar-14-inch-likenew-1731491495537902846?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"LAPTOP ACER ASPIRE E14 E5-475G INTEL CORE I5-7th RAM 8GB HDD 1TB GEFORCE 940MX LAYAR 14""INCH LIKENEW",28750000.0,0.0,0 rating • 0 ulasan,Terjual 0,Hardjan Store,Laptop,Acer,Bekas,Terjual 0,0
1774658886-9,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/nyctophile-596/laptop-acer-aspire-e5-476g-prosesor-intel-core-i5-8250u-ram-4gb-ssd-128gb-hdd-1tb-nvidia-geforce-mx130-1730839276973098783?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,LAPTOP Acer Aspire E5-476G Prosesor Intel Core i5-8250U/Ram 4GB/SSD 128GB+HDD 1TB/NVIDIA GeForce MX130,30000000.0,0.0,0 rating • 0 ulasan,Terjual 0,@Nyctophile,Laptop,Acer,Bekas,Terjual 0,0
1774658892-10,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-4741-intel-core-i3-ram-4-320gb-silver?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Laptop Acer Aspire 4741 Intel Core i3 Ram 4/320gb Silver,11000000.0,50.0,2 rating â¢ 2 ulasan,Terjual 7,DrCom_NEW,Laptop,Acer,Bekas,Terjual 7,7
1774658898-11,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/oneklikcomputer/laptop-acer-aspire-a315-amd-athlon-ram-8gb-ssd-256gb-1732312610893301259?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,LAPTOP ACER ASPIRE A315 AMD ATHLON RAM 8GB SSD 256GB,26990000.0,50.0,2 rating â¢ 1 ulasan,Terjual 2,One Klik Computer,Laptop,Acer,Bekas,Terjual 2,2
1774658904-12,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/artaking/acer-aspire-ag14-31p-core-i3-ram-8-gb-ssd-512-gb-1731381959199327740?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Acer Aspire AG14 - 31P - Core i3 - Ram 8 GB - SSD 512 GB,45000000.0,0.0,0 rating • 0 ulasan,Terjual 0,ARTAKING LAPTOP,Laptop,Acer,Bekas,Terjual 0,0
1774658910-13,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/verrycomputer/laptop-acer-aspire-3-a314-35-intel-celeron-n5100-ram-4gb-ssd-256gb-1730006668540741575?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"Laptop Acer Aspire 3 A314-35, Intel Celeron-N5100, Ram 4Gb, SSD 256Gb",25000000.0,0.0,0 rating • 0 ulasan,Terjual 0,V-COMPUTER,Laptop,Acer,Bekas,Terjual 0,0
1774658916-14,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/candracom/jual-laptop-laptop-acer-aspire-one-722-bekas-cocok-untuk-anak-kuliah?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Jual laptop laptop  Acer Aspire one 722 Bekas cocok untuk anak kuliah,15500000.0,50.0,1 rating â¢ 0 ulasan,Terjual 1,BLESS COMPUTER89,Laptop,Acer,Bekas,Terjual 1,1
1774658922-15,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-es-14-amd-a4-5000-ram-4-500gb-mulus-black?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"Laptop Acer Aspire ES 14, Amd A4 - 5000, Ram 4/500Gb, Mulus, Black",16500000.0,50.0,1 rating â¢ 1 ulasan,Terjual 1,DrCom_NEW,Laptop,Acer,Bekas,Terjual 1,1
1774658928-16,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/gudanglaptopsemarang/acer-aspire-3-a314-35-c5lg-intel-n5100-4gb-256gb-14-inch-hd-gl10985?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER Aspire 3 A314 - 35 - C5LG Intel N5100 4GB/256GB 14 inch HD | GL10985,36575000.0,0.0,0 rating • 0 ulasan,Terjual 0,Gudang Laptop Semarang,Laptop,Acer,Bekas,Terjual 0,0
1774658933-17,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-a315-41-amd-ryzen-5-2500u-ram-8-1tb-lengkap?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"Laptop Acer Aspire A315-41, Amd Ryzen 5 - 2500U, Ram 8/1Tb, Lengkap",34500000.0,50.0,12 rating â¢ 8 ulasan,Terjual 14,DrCom_NEW,Laptop,Acer,Bekas,Terjual 14,14
1774658939-18,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/casinggaming-1/acer-aspire-3-a314-intel-celeron-n5100?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Acer aspire 3 a314 intel celeron n5100,25000000.0,0.0,0 rating • 0 ulasan,Terjual 0,Ns Comp_NEW,Laptop,Acer,Bekas,Terjual 0,0
1774658945-19,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/vivokomputerofficial/acer-aspire-es-14-es1-432-c8zp-intel-celeron-n3350-intel-hd-graphics-ram-4gb-ssd-128gb-14-inch?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Acer Aspire ES 14 ES1-432-C8ZP - INTEL Celeron N3350 - INTEL HD Graphics - RAM 4GB - SSD 128GB - 14-inch,19430000.0,0.0,0 rating • 0 ulasan,Terjual 0,Vivo Komputer_NEW,Laptop,Acer,Bekas,Terjual 0,0
1774658951-20,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/gudanglaptopsemarang/acer-aspire-3-a314-41-42pe-intel-n4000-8gb-128gb-hdd-500gb-14-inch-hd-gl12116?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER Aspire 3 A314 - 41 - 42PE Intel N4000 8GB/128GB+HDD 500GB 14 inch HD | GL12116,28737500.0,0.0,0 rating • 0 ulasan,Terjual 0,Gudang Laptop Semarang,Laptop,Acer,Bekas,Terjual 0,0
1774658957-21,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-e5-411-celeron-2955u-ram-4-500gb-black?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"Laptop Acer Aspire E5-411, Celeron - 2955U, Ram 4/500gb, Black",15000000.0,50.0,1 rating â¢ 0 ulasan,Terjual 1,DrCom_NEW,Laptop,Acer,Bekas,Terjual 1,1
1774658963-22,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/tokehlaptop/chromebook-acer-spin-13-n1802-chromebook-acer-1730873278847813111?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ChromeBook Acer Spin 13 - N1802 - chromebook acer,22000000.0,48.0,6 rating â¢ 4 ulasan,Terjual 16,Tokeh Laptop,Laptop,Acer,Bekas,Terjual 16,16
1774658969-23,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/poseidonnn/laptop-acer-travelmate-p214-53-intel-core-i5-gen-11-ram-8-ssd-256gb-intel-iris-second-original-harga-pasti-murah-1731481396740982215?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Laptop Acer Travelmate P214-53 / intel core i5 gen 11 / ram 8 ssd 256gb - intel iris - Second original harga pasti MURAH - RAM 8 SSD 256,39999990.0,50.0,1 rating â¢ 0 ulasan,Terjual 3,Poseidonnn Jkt,Laptop,Acer,Bekas,Terjual 3,3
1774658975-24,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/artaking/laptop-gaming-acer-aspire-e1-470g-murmer?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Laptop Gaming - Acer Aspire E1-470G - Murmer,20000000.0,0.0,0 rating • 0 ulasan,Terjual 0,ARTAKING LAPTOP,Laptop,Acer,Bekas,Terjual 0,0
1774658984-25,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/11-comp/laptop-14-inch-touchscreen-acer-v5-471-pg-core-i-5-gen-3-1732104318287644651?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"LAPTOP 14 INCH, TOUCHSCREEN, ACER V5 471 PG, CORE I 5 gen 3.",19000000.0,0.0,0 rating • 0 ulasan,Terjual 0,11 Comp.,Laptop,Acer,Bekas,Terjual 0,0
1774658990-26,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/bursalaptopefek/ready-stock-laptop-acer-aspire-3-a314-35-intel-celeron-n5100-ram-8gb-256-ssd-uhd-graphics-seri-baru-slim-lengkap-silver-1732421963891181033?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"READY STOCK Laptop Acer Aspire 3 A314-35, Intel Celeron-N5100, Ram 8Gb / 256 Ssd, UHd Graphics, Seri Baru, Slim, Lengkap, Silver",31500000.0,0.0,0 rating • 0 ulasan,Terjual 0,Bursa laptop efek,Laptop,Acer,Bekas,Terjual 0,0
1774658996-27,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/avemedia/acer-aspire-e5-471-core-i3-16gb-ssd-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER ASPIRE E5 471 CORE i3 16GB SSD 256GB,18500000.0,20.0,1 rating â¢ 1 ulasan,Terjual 1,AVEMEDIA,Laptop,Acer,Bekas,Terjual 1,1
1774659002-28,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/avemedia/acer-aspire-e14-e5-473?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER ASPIRE E14 E5-473,18000000.0,50.0,1 rating â¢ 0 ulasan,Terjual 1,AVEMEDIA,Laptop,Acer,Bekas,Terjual 1,1
1774659007-29,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/srs-shop/laptop-acer-aspire-lite-al14-31p-c3mh-n100-8-256-ssd-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Laptop ACER Aspire Lite AL14-31P-C3MH N100 8/256 SSD Garansi Resmi,49200000.0,0.0,0 rating • 0 ulasan,Terjual 0,SRS Shop,Laptop,Acer,Bekas,Terjual 0,0
1774659014-30,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/avemedia/acer-aspire-e15-e5-575-32nd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER ASPIRE E15 E5 575-32ND,20000000.0,50.0,1 rating â¢ 1 ulasan,Terjual 1,AVEMEDIA,Laptop,Acer,Bekas,Terjual 1,1
1774659020-31,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/laptopokeku/laptop-acer-aspire-4741z-ram-4-gb-14-in-murah-1732780616182695226?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,LaptopÂ  Acer Aspire 4741Z  ram 4 gb 14 in murah,7250000.0,0.0,0 rating • 0 ulasan,Terjual 0,Daily Netizen Calm,Laptop,Acer,Bekas,Terjual 0,0
1774659026-32,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/kampungcamera/acer-aspire-a314-41-amd-a9-9420e-8gb-ram-512gb-ssd-14-inch-windows-10-office-bonus-tas-laptop-mouse-mousepad-1731057900140267177?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"ACER ASPIRE A314-41 AMD A9-9420E | 8GB RAM 512GB SSD | 14 INCH WINDOWS 10 + OFFICE - BONUS TAS LAPTOP, MOUSE, MOUSEPAD - RAM 4GB, HDD 500GB",23740000.0,50.0,1 rating â¢ 1 ulasan,Terjual 1,Cosmo Electro,Laptop,Acer,Bekas,Terjual 1,1
1774659033-33,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/bcomputer-6/acer-aspire-es1-432-intel-celeron-ram-4gb-ssd-128gb-hdd-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"ACER ASPIRE ES1 432 INTEL CELERON, RAM 4GB, SSD 128gb HDD 500GB",28990000.0,0.0,0 rating • 0 ulasan,Terjual 0,Balian Computer,Laptop,Acer,Bekas,Terjual 0,0
1774659038-34,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/grahacomp/laptop-acer-aspire-one-532h-netbook-acer-murah?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,Laptop Acer Aspire One 532H netbook acer murah,14500000.0,0.0,0 rating • 0 ulasan,Terjual 0,Graha Computer Lampung,Laptop,Acer,Bekas,Terjual 0,0
1774659045-35,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/drcomkomputer/laptop-acer-aspire-5-a514-intel-core-i3-1005g1-ram-4-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,"Laptop Acer Aspire 5 A514, Intel Core i3-1005G1, Ram 4/256Gb",34000000.0,50.0,2 rating â¢ 2 ulasan,Terjual 2,DrCom_NEW,Laptop,Acer,Bekas,Terjual 2,2
1774659051-36,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/zonalaptopmalang/laptop-acer-aspire-lite-14-intel-celeron-n100-512gb-8gb-second-1731959036251243839?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,LAPTOP Acer Aspire Lite 14 Intel Celeron N100 512gb 8gb Second,42000000.0,0.0,0 rating • 0 ulasan,Terjual 0,Zlmstore.id,Laptop,Acer,Bekas,Terjual 0,0
1774659057-37,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/avemedia/acer-aspire-e1-470-core-i3?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER ASPIRE E1-470 Core I3,17000000.0,50.0,1 rating â¢ 0 ulasan,Terjual 1,AVEMEDIA,Laptop,Acer,Bekas,Terjual 1,1
1774659063-38,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/toserba91/laptop-acer-aspire-5-i5-1135g7-8gb-512gb-intel-r-lris-r-xe-graphics-100-gb-w10-ssd-512gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,LAPTOP ACER ASPIRE 5   i5-1135G7  8GB 512GB Intel(R)lris(R) Xe Graphics(100 GB) W10 - SSD 512GB,47000000.0,37.0,3 rating â¢ 3 ulasan,Terjual 4,EniraShop,Laptop,Acer,Bekas,Terjual 4,4
1774659071-39,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/rikomp23/acer-aspire-3-a314-35-c03y-intel-celeron-n5100-ram-4-gb-ssd-256-gb-seken-like-new-slim-tipis-1730872172461589628?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER ASPIRE 3 A314-35-C03Y INTEL CELERON N5100 RAM 4 GB SSD 256 GB SEKEN LIKE NEW SLIM TIPIS,32000000.0,0.0,0 rating • 0 ulasan,Terjual 0,Ri Komputer,Laptop,Acer,Bekas,Terjual 0,0
1774659077-40,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/gudanglaptopsemarang/acer-aspire-5-a514-53-3852-intel-core-i3-1005g1-4gb-intel-optane-512gb-nvme-14-inch-fhd-ips-gl11294?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,ACER Aspire 5 A514 - 53 - 3852 Intel Core i3-1005G1 4GB/Intel Optane+512GB NVMe 14 inch FHD IPS | GL11294,47025000.0,0.0,0 rating • 0 ulasan,Terjual 0,Gudang Laptop Semarang,Laptop,Acer,Bekas,Terjual 0,0
1774659086-41,https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer,https://www.tokopedia.com/bandar-electronics/sale-laptop-acer-aspire-3-ram-4gb-hdd-1tb-windows-10-freemouse-hdd-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch,[SALE] LAPTOP ACER ASPIRE 3 RAM 4GB HDD 1TB WINDOWS 10 /FREEMOUSE - HDD 500GB,19500000.0,50.0,2 rating â¢ 2 ulasan,Terjual 3,Gudang Laptops,Laptop,Acer,Bekas,Terjual 3,3
