nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
iBox Apple MacBook Pro M4 14inch (2024) RAM 24GB SSD 1TB - Garansi Resmi Indonesia,Rp40.391.000,5.0,2 Terjual,Jakarta Utara,Laptop,Apple,Baru,Shopee 
MacBook Pro 16 inch Touchbar 2019 A2141 CORE I9 2.3GHZ RAM 32 GB SSD 8 TB Second Original Mulus Bergaransi,Rp10.527.778,,1 Terjual,Jakarta Pusat,Laptop,Apple,Baru,Shopee 
Apple macbook AIR 13 MGN63 M1 8GB 256GB 13.3 RETINA,Rp9.099.000,,,Bogor,Laptop,Apple,Baru,Shopee 
MacBook Pro M3 Pro 2024 18GB 512GB SSD XDR Display,Rp32.779.000,,,Surabaya,Laptop,Apple,Baru,Shopee 
MacBook Pro M5 2025 14 Inch 10 GPU - Garansi resmi,Rp29.678.940,,,Surabaya,Laptop,Apple,Baru,Shopee 
MACBOOK AIR M2 2022 13'' RAM 8GB/16GB SSD 256GB 512GB,Rp10.400.000,,,Bandung,Laptop,Apple,Baru,Shopee 
"Macbook Air M3 15"" 16GB 256GB Starlight Ibox",Rp15.900.000,,,Tangerang Selatan,Laptop,Apple,Baru,Shopee 
Apple MacBook Air M4 2025 13-Inch 512GB RAM 16GB/24GB 256GB/512GB SSD GARANSI RESMI INTERNASIONAL,Rp16.080.000,,1 Terjual,Jakarta Utara,Laptop,Apple,Baru,Shopee 
"MacBook Air M2 16GB 256GB 13"" Garansi 1 Tahun",Rp10.550.000,,,,Laptop,Apple,Baru,Shopee 
APPLE MACBOOK AIR M4 2025 8C GPU 16GB/256GB MIDGNIGHT,Rp17.499.000,,,,Laptop,Apple,Baru,Shopee 
Macbook Pro M2 16-Inch Tahun 2023 Seri A2780 Storage 16 GB/ Ssd 1 TB,Rp19.835.000,,1 Terjual,Jakarta Pusat,Laptop,Apple,Baru,Shopee 
"Apple MacBook Neo A18 Pro 13"" 256GB/512GB Silver",Rp13.441.000,,1 Terjual,Jakarta Pusat,Laptop,Apple,Baru,Shopee 
Apple MacBook Pro 13 M1 16GB 512GB Retina SSD,Rp11.199.000,,,Bogor,Laptop,Apple,Baru,Shopee 
Apple Macbook Air 13 M2 RAM 16GB SSD 256GB Garansi Resmi Indonesia,Rp14.513.000,5.0,2 Terjual,Tangerang,Laptop,Apple,Baru,Shopee 
Macbook Pro M1 16 inch 2021 Grey Ram 16GB SSD 500GB,Rp14.900.000,,,Tangerang,Laptop,Apple,Baru,Shopee 
Macbook Pro 14 M5 Chip 16GB 512GB Garansi Resmi,Rp27.799.000,5.0,1 Terjual,Bandung,Laptop,Apple,Baru,Shopee 
MACBOOK M1 PRO 2021 16 INCH RAM 16/32 GB SSD 500/1TB,Rp17.000.000,5.0,13 Terjual,Bandung,Laptop,Apple,Baru,Shopee 
"Apple MacBook Pro (14 inci, M5, 2025) 10 CPU, 10C GPU [Garansi Resmi]",Rp29.499.000,5.0,2 Terjual,,Laptop,Apple,Baru,Shopee 
"Apple MacBook Air M3 Chip 2024 13"" Inch 1TB RAM 8GB - MRXT3ID - MRXQ3ID - MRXN3ID BERGARANSI",Rp16.697.000,,,Bekasi,Laptop,Apple,Baru,Shopee 
IBOX APPLE MACBOOK AIR 13 M4 8C GPU 16GB 256GB 10C CPU SKY BLUE -MC6T4ID,Rp16.721.000,,,Jakarta Utara,Laptop,Apple,Baru,Shopee 
Macbook Pro M1 2020 8/512gb Fullset,Rp13.250.000,,,Surabaya,Laptop,Apple,Baru,Shopee 
Apple MacBook Air (13 inci) Chip M4,Rp22.999.000,5.0,172 Terjual,Bekasi,Laptop,Apple,Baru,Shopee 
Laptop APPLE MACBOOK PRO 14 M5 10C GPU RAM 32GB 1TB 10C CPU 14.0 -IBOX,Rp30.443.500,,,Depok,Laptop,Apple,Baru,Shopee 
"Apple MacBook Pro (16 inci, M3 Pro) 18 GB/512 GB",Rp40.999.000,,,Bekasi,Laptop,Apple,Baru,Shopee 
"Apple Macbook Air (15 inci, M2, 2023) 256 GB",Rp18.999.000,5.0,3 Terjual,Bekasi,Laptop,Apple,Baru,Shopee 
"Apple MacBook Air M4 13"" 256GB 16GB RAM Sky Blue",Rp17.630.000,,,Malang,Laptop,Apple,Baru,Shopee 
Apple MacBook Pro 14 inch 2023 M3 8GB 512GB 1TB Space Gray Silver Garansi Resmi,Rp24.699.000,,,,Laptop,Apple,Baru,Shopee 
"Apple MacBook Pro (16 inci, M1 Pro) 512 GB",Rp32.999.000,,,Bekasi,Laptop,Apple,Baru,Shopee 
Apple MacBook Pro M5 Chip 2025 14-Inch 1TB 512GB SSD 24GB 16GB 10-Core GPU CPU Grey Silver,Rp28.331.000,5.0,11 Terjual,Jakarta Pusat,Laptop,Apple,Baru,Shopee 
Laptop Apple MACBOOK AIR M2 2024,Rp11.600.000,,,,Laptop,Apple,Baru,Shopee 
Laptop MACBOOK PRO 13 MYDA2 Apple M1 Ram 16GB 512GB SSD 13.3 RETINA Silver,Rp11.199.000,,,Bogor,Laptop,Apple,Baru,Shopee 
Apple Macbook Air Retina 2020 13 inch M1 Core i3 i5 i7 M1,Rp8.399.000,5.0,3 Terjual,,Laptop,Apple,Baru,Shopee
Macbook Pro Touch Bar 13 15 16 2016 2017 2018 2019 2020,Rp8.132.000,5.0,6 Terjual,,Laptop,Apple,Baru,Shopee
Macbook Air Retina 2018 2019 2020 M1,Rp3.745.000,5.0,12 Terjual,,Laptop,Apple,Baru,Shopee
"Macbook Air 2018 13"" Dual Core i5 16/512GB Retina",Rp4.979.000,5.0,63 Terjual,Jakarta Selatan,Laptop,Apple,Baru,Shopee
Macbook Air M2 M3 M4 Neo,Rp13.696.000,5.0,11 Terjual,,Laptop,Apple,Baru,Shopee
"MacBook Air 2020 13"" Intel Quad Core i7 16/512GB Retina",Rp5.679.000,5.0,60 Terjual,Tangerang,Laptop,Apple,Baru,Shopee
Macbook Pro M1 2020 Touchbar 13 Inch Ram 8/256GB Termurah Original TERLENGKAP,Rp10.879.000,5.0,21 Terjual,Malang,Laptop,Apple,Baru,Shopee
"Macbook Pro 2020 13"" Quad Core i7 32/1TB Touchbar",Rp7.379.000,4.9,222 Terjual,Jakarta Selatan,Laptop,Apple,Baru,Shopee
Macbook Air 13 M1 M2 2020 2022,Rp8.132.000,5.0,84 Terjual,Semarang,Laptop,Apple,Baru,Shopee
"MacBook Pro 2020 13"" Quad Core i7 32/512GB TouchBar",Rp7.379.000,4.9,67 Terjual,Tangerang,Laptop,Apple,Baru,Shopee
Macbook Pro 13 M1,Rp10.165.000,5.0,25 Terjual,Semarang,Laptop,Apple,Baru,Shopee
"MacBook Air 2020 13"" M1 16/512 - M1 8/256 SSD",Rp7.979.000,5.0,86 Terjual,Tangerang,Laptop,Apple,Baru,Shopee
Macbook Pro Retina 2019 13inch Core i5 8/256GB Touchbar Original Bergaransi,Rp6.879.000,5.0,9 Terjual,Surabaya,Laptop,Apple,Baru,Shopee
"APPLE MACBOOK AIR 13 M4 8C GPU 10C CPU 16GB 256GB 13.6"" LIQUID RETINA IPS HDR10+ DOLBY VISION",Rp16.746.000,5.0,11 Terjual,Bandung,Laptop,Apple,Baru,Shopee
"Macbook Air 2020 13"" Quad Core i7 16/512GB",Rp5.679.000,4.9,173 Terjual,Jakarta Selatan,Laptop,Apple,Baru,Shopee
"MacBook Pro 2019 13"" Intel Quad Core i7 16/1TB Touchbar",Rp6.179.000,4.7,69 Terjual,Tangerang,Laptop,Apple,Baru,Shopee
"[PROMO] Macbook Pro/Air 13"" Retina 8GB SSD",Rp2.295.000,5.0,24 Terjual,Jakarta Barat,Laptop,Apple,Baru,Shopee
"MacBook Air 2018 13"" Intel Dual Core i5 16/512GB Retina",Rp4.979.000,5.0,9 Terjual,Tangerang,Laptop,Apple,Baru,Shopee
"Macbook Air 2020 Retina 13"" Core i3-i7 8GB-16GB SSD 256GB-512GB",Rp6.579.000,5.0,18 Terjual,,Laptop,Apple,Baru,Shopee
"Macbook Pro 2020 13"" M1 16/512GB Touchbar",Rp9.979.000,4.9,140 Terjual,Jakarta Selatan,Laptop,Apple,Baru,Shopee
MacBook Pro / Air M3 13 14 15 16 Ram 8 16 24 SSD 256 512 1TB 2TB,Rp39.483.000,5.0,12 Terjual,Semarang,Laptop,Apple,Baru,Shopee
MacBook 14 16 Pro M1 PRO M1 MAX,Rp16.264.000,5.0,28 Terjual,Semarang,Laptop,Apple,Baru,Shopee
"MacBook Pro 2020 13"" M1 16/1TB Touchbar",Rp9.979.000,4.8,55 Terjual,Tangerang,Laptop,Apple,Baru,Shopee
"Macbook Air M3 13"" inch 2024 8/256 GB",Rp14.000.000,,,Jakarta Pusat,Laptop,Apple,Baru,Shopee
"MacBook Pro 2021 14"" M1 PRO 16/512 SSD",Rp16.750.000,,,Jakarta Pusat,Laptop,Apple,Baru,Shopee
"Macbook Air 13"" 2020 Retina i3/i5/i7 16GB/512GB SSD",Rp3.299.000,5.0,10 Terjual,Bandung,Laptop,Apple,Baru,Shopee
MacBook Pro 13 14 16 M2,Rp12.626.000,,2 Terjual,Semarang,Laptop,Apple,Baru,Shopee
"MacBook Pro 2021 14"" M1 MAX 32/1TB SSD",Rp16.379.000,4.7,46 Terjual,Tangerang,Laptop,Apple,Baru,Shopee
iBox Apple Macbook Air 13 M4 10C GPU (24GB 512GB) 10C CPU | Garansi Resmi Indonesia,Rp16.691.000,4.9,898 Terjual,Jakarta Utara,Laptop,Apple,Baru,Shopee
"Apple MacBook Pro M5 14 inci (2025), 10 CPU, 10C GPU, 16GB RAM",Rp27.099.000,4.9,147 Terjual,Jakarta Barat,Laptop,Apple,Baru,Shopee
"Macbook air 13.6inci M4 16GB, 256GB 512GB - MW0W3ID/A MW0Y3ID/A MW123ID/A 2025",Rp17.109.000,4.9,39 Terjual,Surabaya,Laptop,Apple,Baru,Shopee
MacBook Air M1 8/256gb Battery Health 87%,Rp8.450.000,,,,Laptop,Apple,Baru,Shopee
Macbook Air M4 13Inch 16/256GB 16/512GB [Garansi Resmi],Rp17.999.000,,,,Laptop,Apple,Baru,Shopee
iBox Apple Macbook Air M2 13 8C GPU (16GB/256GB) 8C CPU Chip M2 13.6 Garansi Resmi Indonesia,Rp14.508.000,4.9,465 Terjual,Jakarta Utara,Laptop,Apple,Baru,Shopee
MACBOOK AIR M5 2026 16GB 512GB SKY BLUE BNIB,Rp22.480.000,,,Jakarta Pusat,Laptop,Apple,Baru,Shopee
"Apple Macbook Air 13 (16GB/256GB-512GB) Chip M4 13.6"" Retina",Rp20.381.000,5.0,2 Terjual,,Laptop,Apple,Baru,Shopee
Apple MacBook Air M4 13.6 inci (2025) 512GB,Rp22.599.000,5.0,555 Terjual,Jakarta Barat,Laptop,Apple,Baru,Shopee
Apple MacBook Neo A18 Pro Chip 13-Inch 512GB | 256GB SSD RAM 8GB 6 Core CPU 5 Core GPU,Rp13.416.000,,2 Terjual,Jakarta Pusat,Laptop,Apple,Baru,Shopee
IBOX APPLE MACBOOK AIR 13 M4 8C / 10C GPU 16GB / 24GB 256GB / 512GB 10C CPU GARANSI RESMI,Rp16.691.000,4.9,243 Terjual,Jakarta Utara,Laptop,Apple,Baru,Shopee
"Macbook Air M1 13,3Inch 256GB",Rp13.999.000,5.0,42 Terjual,Bogor,Laptop,Apple,Baru,Shopee
Macbook Pro 2020 i7 16/512GB Touchbar Original,Rp8.079.900,4.8,22 Terjual,Surabaya,Laptop,Apple,Baru,Shopee
Macbook Pro 13 inch 2016 - Touch Bar,Rp3.600.000,,,Jakarta Barat,Laptop,Apple,Baru,Shopee
"Apple MacBook Pro (16 inci, M3 Max) 48 GB/1 TB",Rp66.499.000,5.0,2 Terjual,Bekasi,Laptop,Apple,Baru,Shopee
MACBOOK PRO 2020 13 INCH M1 RAM 16GB SSD 256 SILVER ORIGINAL PREMIUM,Rp10.626.000,4.8,6 Terjual,,Laptop,Apple,Baru,Shopee
Macbook Air 2019 13inch 256gb,Rp5.150.000,,,Kab. Tangerang,Laptop,Apple,Baru,Shopee
"Macbook Pro Retina 15 Inch 2014 BH 89% Core i7 Quad Core 2,2 GHz 16/256GB FCC 7579 CC 375 15"" Inc Mid 2,2GHz",Rp3.290.000,,,,Laptop,Apple,Baru,Shopee
Apple MacBook Neo A18 Pro 13-Inch 512GB SSD,Rp13.416.000,5.0,11 Terjual,Jakarta Pusat,Laptop,Apple,Baru,Shopee
"MACBOOK PRO RETINA 13"" 2020 M1 CHIP APPLE M1",Rp10.920.250,5.0,3 Terjual,,Laptop,Apple,Baru,Shopee
Apple MacBook Retina 12 Inch Ibox Gold SSD 512GB Super Tipis Ringan,Rp8.300.000,,,Surabaya,Laptop,Apple,Baru,Shopee
Macbook Air M2 2022 8GB/256,Rp11.000.000,,,,Laptop,Apple,Baru,Shopee
Macbook Air M4 New 2025 Ram 16GB SSD 256GB Garansi Resmi GDN Original Apple,Rp17.879.000,5.0,20 Terjual,Surabaya,Laptop,Apple,Baru,Shopee
iBox Apple Macbook Air 13 M2 8C CPU (16GB/256GB) 8C GPU MacOs X 13.6 inch Midnight/Starlight,Rp14.508.000,4.9,288 Terjual,Jakarta Utara,Laptop,Apple,Baru,Shopee
Ibox Apple Macbook Pro 14 M4 24GB 1TB XDR Display,Rp40.229.000,,,Jakarta Utara,Laptop,Apple,Baru,Shopee
MacBook Pro M5 2025 14 Inch 10 GPU - Garansi resmi,Rp29.678.940,,,Surabaya,Laptop,Apple,Baru,Shopee
"MacBook Air M2 2022 13,6 inch 16Gb 256Gb Garansi iBox Unit Baru Segel BNIB",Rp14.449.000,5.0,13 Terjual,Semarang,Laptop,Apple,Baru,Shopee
"Macbook air 13.6inci M4 16GB, 256GB 512GB - MW0W3ID/A MW0Y3ID/A MW123ID/A - 256GB",Rp20.089.000,4.9,32 Terjual,Malang,Laptop,Apple,Baru,Shopee
Macbook Air 2015 Core i5 8GB 128GB 256GB 11Inch & 13Inch Original,Rp2.195.000,5.0,9 Terjual,Jakarta Barat,Laptop,Apple,Baru,Shopee
"Apple MacBook Air (13 inci, M3, 16GB/512GB)",Rp20.499.000,5.0,15 Terjual,Bekasi,Laptop,Apple,Baru,Shopee
"Macbook Air Retina 2020 13"" i3/i5 8GB 256GB Original",Rp6.649.000,4.9,18 Terjual,Malang,Laptop,Apple,Baru,Shopee
MacBook Air M4 13 inc chip with 10-core CPU and 8-core GPU / 16GB / 256GB SSD,Rp16.499.000,5.0,17 Terjual,Medan,Laptop,Apple,Baru,Shopee
Second MacBook Air M1 2020 13 inch 8/256GB Gray,Rp8.500.000,,,,Laptop,Apple,Bekas,Shopee 
"Macbook Pro Retina 13"" 2015 8GB Second Original",Rp6.497.999,5.0,59 Terjual,Jakarta Barat,Laptop,Apple,Bekas,Shopee 
MacBook Pro 2017 15 inch | i7/i9 | RAM 16 | SSD 256/512/1TB/2TB | Second Like New | Original | Fullset / Unit + Charger | Murah dan Bergaransi | Ex iBox dan Ex inter,Rp5.700.000,,,Kab. Tangerang,Laptop,Apple,Bekas,Shopee 
Macbook Air 11 inch 2015 second preloved bekas,Rp3.500.000,,,,Laptop,Apple,Bekas,Shopee 
"Macbook Air 2018 13"" Core i5 8GB 256GB SSD",Rp4.780.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
"Macbook Pro Retina 15"" 2013 Core i7 8GB SSD 128GB",Rp3.195.000,,1 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MacBook Air M1 Chip 256gb 512gb Second Original Bergaransi,Rp8.880.000,5.0,54 Terjual,Depok,Laptop,Apple,Bekas,Shopee 
"Macbook Retina 2017 12"" Core M5 8GB 512GB Original",Rp4.450.000,4.0,4 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MacBook Pro Retina 13inch 2015 Core i7 Second Like New Grade A+,Rp8.495.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
Macbook Air 13 Inch 2015 Ram 8GB SSD 128GB Core i5 Second Mulus Ori,Rp2.775.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
Macbook Air Retina Gold 2020 i3 8/256 Second,Rp7.499.000,,,Bekasi,Laptop,Apple,Bekas,Shopee 
"PROMO Macbook Retina 12"" 2015 8GB SSD Core M",Rp5.695.000,4.6,22 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MACBOOK AIR RETINA 2019 13 INCH SECOND LIKE NEW ORIGINAL,Rp6.656.000,5.0,3 Terjual,,Laptop,Apple,Bekas,Shopee 
Laptop Apple MacBook Pro A1286 Intel Core I7 [ 8GB - 256GB ] 15.4 Inch Ori bekas,Rp2.699.000,,,Tangerang,Laptop,Apple,Bekas,Shopee 
MacBook Pro M1 Pro | 14inch | Ram 32GB | SSD 512GB | Second original like new,Rp11.350.000,,,,Laptop,Apple,Bekas,Shopee 
"MacBook Air 2015 11"" 4GB SSD Like New",Rp2.049.000,3.0,7 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
Macbook pro retina 12inch 2017 Rose gold Ram 8 GB SSD 256 GB Intel core m3 original mulus second,Rp5.100.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
"PROMO Macbook Pro 13"" 2012 Core i5 4GB 500GB",Rp2.350.000,4.8,119 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
"MacBook Pro Retina 13"" 2017 Touchbar 8GB SSD",Rp6.100.000,4.8,75 Terjual,Bandung,Laptop,Apple,Bekas,Shopee 
Macbook Air M1 8/256gb Second Like New / Mulus,Rp9.700.000,,,,Laptop,Apple,Bekas,Shopee 
"Macbook Pro 2012 13"" i5 4/8GB 128GB/500GB SSD/HDD",Rp2.995.000,5.0,80 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
"MacBook Pro Retina 2015 13"" Core i5 8GB SSD",Rp3.995.000,5.0,3 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
Jual Murah Macbook Pro 2017 2019 Retina i5 i7 RAM 8GB 16GB - 13 Inch Second Berkualitas,Rp7.000.000,5.0,5 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
"MacbookPro 13"" 2020 i5 16GB 512GB Retina Promo",Rp6.950.000,5.0,1 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MacBook Pro M1 | 13inch | Ram 16GB | 8GB | Ssd 256GB | 512GB | Second Original,Rp7.799.000,,,,Laptop,Apple,Bekas,Shopee 
"MacBook Pro 2014 13"" Retina 8GB SSD Original",Rp4.000.000,5.0,3 Terjual,Kab. Tangerang,Laptop,Apple,Bekas,Shopee 
"MacBook Pro 2015 13"" 8/16GB RAM 128/256/512GB",Rp3.700.000,5.0,8 Terjual,,Laptop,Apple,Bekas,Shopee 
MacBook Air 13 inch M1 2020 Ram 8GB 16GB SSD 128GB 256GB 512GB Second Original,Rp7.500.000,4.8,40 Terjual,Bandung,Laptop,Apple,Bekas,Shopee 
MACBOOK PRO RETINA 2019 16 INCH SECOND LIKE NEW ORIGINAL,Rp10.296.000,,,,Laptop,Apple,Bekas,Shopee 
MacBook Pro M1 Pro | Ram 8GB | Ssd 512GB | Retina 14Inch | Second Original,Rp10.199.000,,,,Laptop,Apple,Bekas,Shopee 
"Macbook Air 2015 13.3"" i5 i7 4/8GB 128/256GB SSD",Rp3.700.000,5.0,15 Terjual,,Laptop,Apple,Bekas,Shopee 
"[Laptop second] Macbook pro 13inc 2011 ram 4gb, hdd 320 Gb",Rp2.295.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MACBOOK PRO M2 APPLE M2 RAM 8GB SSD 256GB SECOND/BEKAS,Rp18.500.000,,,Bekasi,Laptop,Apple,Bekas,Shopee 
Macbook Retina 12 Inch 2017 Intel Core M3 Ram 8gb SSD 256gb Grey Mulus Second,Rp6.975.000,5.0,12 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
Macbook Pro M1 8/256 mulus,Rp8.500.000,,,Jakarta Timur,Laptop,Apple,Bekas,Shopee 
Apple MacBook Air M2 13 inch 8GB 256GB Second iBox Mulus Fullset Original,Rp11.950.000,,,Jakarta Selatan,Laptop,Apple,Bekas,Shopee 
"MACBOOK AIR 2019 13"" RAM 8GB SSD 128/256/512 GB SECOND ORIGINAL",Rp6.300.000,,,Tangerang Selatan,Laptop,Apple,Bekas,Shopee 
macbook air 2015 11 inch Ram 4 SSD 128/256 GB intel core i5 second ori,Rp3.500.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MACBOOK PRO 2017 SECOND 13” RAM 8/16 INTERNAL 128/256 GB,Rp4.900.000,5.0,14 Terjual,,Laptop,Apple,Bekas,Shopee 
MACBOOK AIR M1 2020 13 INCH - SECOND ORIGINAL,Rp8.699.000,4.9,111 Terjual,Semarang,Laptop,Apple,Bekas,Shopee 
Macbook Air 2017 (13 Inch) Intel Core i5 || Ssd 128gb / 256gb / 512gb Second Original,Rp750.000,,,Bogor,Laptop,Apple,Bekas,Shopee 
"MACBOOK AIR 2017 13"" RAM 8GB SSD 128GB/256GB SECOND ORIGINAL",Rp2.400.000,,,Tangerang Selatan,Laptop,Apple,Bekas,Shopee 
"MACBOOK PRO RETINA 13"" 2015 RAM 8//16 GB SSD 128//256//512 GB SECOND ORIGINAL BERKUALITAS HARGA EKONOMIS",Rp3.497.999,,,Jakarta Barat,Laptop,Apple,Bekas,Shopee 
"Macbook Air 13"" 2019 8GB SSD 128/256/512 Original",Rp5.670.000,5.0,6 Terjual,Kab. Tangerang,Laptop,Apple,Bekas,Shopee 
Macbook Air M1 2020 Retina 8/16GB 256GB Original,Rp7.000.000,5.0,6 Terjual,,Laptop,Apple,Bekas,Shopee 
MACBOOK AIR RETINA 2022 13 INCH SECOND LIKE NEW ORIGINAL,Rp13.585.000,,,,Laptop,Apple,Bekas,Shopee 
"Laptop Second Macbook pro retina 15inc 2012 core i7 ram 16gb, ssd 512gb doubelvga",Rp5.495.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
SECOND BERKUALITAS LAPTOP MACBOOK AIR A1466 2015 RAM 8GB SSD 256GB,Rp5.685.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
"MacBook Unibody 13"" RAM 4GB SSD 128GB {TERMURAH LAPTOP SECOND}",Rp2.889.000,5.0,15 Terjual,Jakarta Selatan,Laptop,Apple,Bekas,Shopee 
"Macbook Pro 2012 i5 16GB 512GB 13"" 90% Mulus",Rp4.500.000,,,,Laptop,Apple,Bekas,Shopee 
"[Laptop second] Macbook pro 13inc 2011 core i5 RAM 4GB, SSD 128GB",Rp2.695.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MACBOOK AIR 2017 SECOND 13” RAM 8 INTERNAL 128/256/512 GB,Rp3.100.000,5.0,8 Terjual,,Laptop,Apple,Bekas,Shopee 
MACBOOK IBOX TERMURAH RETINA 13 INCH 2017 RAM 8 SSD 8/128GB//256GB SECOND ORIGINAL 100% Mulus Normal,Rp4.500.000,,,Jakarta Barat,Laptop,Apple,Bekas,Shopee 
Macbook Air 2020 13 Inch Chip Apple M1 Second Original,Rp7.700.000,,5 Terjual,Jakarta Barat,Laptop,Apple,Bekas,Shopee 
Macbook Air 13-inch i5 2018 Second Original,Rp5.250.000,4.8,4 Terjual,Kab. Tangerang,Laptop,Apple,Bekas,Shopee 
MacBook Air i3 2020 13 inch | RAM 8 GB | SSD 256 GB | second,Rp6.500.000,5.0,2 Terjual,Kab. Tangerang,Laptop,Apple,Bekas,Shopee 
Macbook Air Ram 4GB SSD 512 GB intel core i5 Normal siap pake,Rp2.499.000,,,,Laptop,Apple,Bekas,Shopee 
MACBOOK PRO RETINA 2019 15 INCH SECOND LIKE NEW ORIGINAL,Rp10.868.000,,,,Laptop,Apple,Bekas,Shopee 
Macbook Air 13-inch 2020 intel Second Like New Bergaransi,Rp6.150.000,5.0,4 Terjual,Kab. Tangerang,Laptop,Apple,Bekas,Shopee 
"MacBook Pro 13"" Touchbar 2017 i5 8GB 256GB SSD",Rp5.799.900,4.7,5 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
Macbook Pro Retina 13 inch 2013 Ram 4 SSD 128GB Second Ori Mulus,Rp2.775.000,,,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
MacBook Pro Late 2012 Preloved & Fullset,Rp2.500.000,,,Jakarta Utara,Laptop,Apple,Bekas,Shopee 
MACBOOK PRO RETINA 2013 15 INCH SECOND LIKE NEW ORIGINAL,Rp5.643.000,,,,Laptop,Apple,Bekas,Shopee 
SECOND MACBOOK PRO TOUCHBAR 13 INCH 2016 CI5 2.9GHz RAM 8GB SSD 256/512GB,Rp4.850.000,5.0,2 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
new macbook neo 512Gb,Rp13.100.000,,,Jakarta Timur,Laptop,Apple,Bekas,Shopee 
iBox Apple Macbook Air 13 M4 10C GPU (24GB 512GB) 10C CPU | Garansi Resmi Indonesia,Rp16.691.000,4.9,898 Terjual,Jakarta Utara,Laptop,Apple,Bekas,Shopee 
MacBook Air 13 Inch 2013 Core i5 4GB SSD Laptop Apple Original | Bonus Charger Free Ongkir Nego,Rp3.299.999,,,Kab. Bandung Barat,Laptop,Apple,Bekas,Shopee 
Flash Sale MacBook Pro Retina 13in 2020 M1 8GB SSD 256GB,Rp7.150.000,,,Bekasi,Laptop,Apple,Bekas,Shopee 
Macbook Air 2019 13inch 256gb,Rp5.150.000,,,Kab. Tangerang,Laptop,Apple,Bekas,Shopee 
Macbook Pro 2020 i7 16/512GB Touchbar Original,Rp8.079.900,4.8,22 Terjual,Surabaya,Laptop,Apple,Bekas,Shopee 
Macbook Air M2 2022 8GB/256,Rp11.000.000,,,,Laptop,Apple,Bekas,Shopee 
Macbook Air M4 13Inch 16/256GB 16/512GB [Garansi Resmi],Rp17.999.000,,,,Laptop,Apple,Bekas,Shopee 
"Promo 2017 Macbook Pro A1708 ,i5 ,13"" Screen,256Gb SSD,8Gb,Good Condition, AC Charger, Grade A Condition, Mulus,Webcam for Excellent Promo Today",Rp4.200.000,,,Jakarta Barat,Laptop,Apple,Bekas,Shopee 
"Macbook air 13.6inci M4 16GB, 256GB 512GB - MW0W3ID/A MW0Y3ID/A MW123ID/A 2025",Rp17.109.000,4.9,39 Terjual,Surabaya,Laptop,Apple,Bekas,Shopee 
BNIB GARANSI IDN MACBOOK AIR M4 2025 16/256GB - SKY BLUE,Rp15.750.000,,,Surabaya,Laptop,Apple,Bekas,Shopee 
"Apple MacBook Pro M5 14 inci (2025), 10 CPU, 10C GPU, 16GB RAM",Rp27.099.000,4.9,147 Terjual,Jakarta Barat,Laptop,Apple,Bekas,Shopee 
MacBook Air M1 2020 13 Inch Ram 16GB SSD 256GB Normal,Rp8.690.000,,,,Laptop,Apple,Bekas,Shopee 
MACBOOK PRO 2017 13” 8/256GB GRAY EX IBOX MULUS ORIGINAL GARANSI,Rp4.900.000,,,Jakarta Selatan,Laptop,Apple,Bekas,Shopee 
Macbook Pro 2015 13inch 15Inch Core i5 i7 Ram 8/256GB Termurah Original,Rp1.490.000,5.0,17 Terjual,Malang,Laptop,Apple,Bekas,Shopee 
"Macbook Air Retina 2020 13"" i3/i5 8GB 256GB Original",Rp6.649.000,4.9,18 Terjual,Malang,Laptop,Apple,Bekas,Shopee 
MacBook Pro 15 2017 Touchbar i7 RAM 16GB SSD 256GB,Rp7.000.000,,,,Laptop,Apple,Bekas,Shopee 
Apple MacBook Neo A18 Pro Chip 13-Inch 512GB | 256GB SSD RAM 8GB 6 Core CPU 5 Core GPU,Rp13.416.000,,2 Terjual,Jakarta Pusat,Laptop,Apple,Bekas,Shopee 
