detail produk-href,nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,brand,kategori,kondisi,platform
https://www.tokopedia.com/pitungewupitu/axioo-hype-5-ryzen-5-ram-16gb-ssd-256gb-nvme-bekas-normal-bonus-lengkap-garansi-1-bulan-1731630442864346702?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,Axioo Hype 5 Ryzen 5 | RAM 16GB | SSD 256GB NVMe | Bekas Normal | Bonus Lengkap | Garansi 1 Bulan,Rp4.200.000,,,Kab. Sleman,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptopmurahid/axioo-hype-5-ryzen-5-7430u-16gb-1tb-ssd-14-fhd-ips-w11pro-office-1731132495851455766?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Axioo Hype 5 Ryzen 5 7430U 16GB 1TB SSD 14""FHD IPS W11PRO + OFFICE - NON PAKET, 8GB 256SSD",Rp6.999.000,5.0,Terjual 750+,Kota Administrasi Jakarta Selatan,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/teknotrend/laptop-axioo-mybook-hype-1-celeron-n4020-4gb-8gb-ram-128gb-384gb-14-hd-w11-1730969088744916930-1735320907263477698?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Laptop AXIOO MYBOOK HYPE 1 Celeron N4020 4GB 8GB RAM 128GB 384GB 14"" HD W11 - DOS Grey 8GB/128GB, No Bundle",Rp4.435.000,4.9,Terjual 250+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-7-amd-x8-1-ryzen-7-6800h-16gb-512gb-14-fhd-w11-1734318474061645167?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"LAPTOP AXIOO HYPE 7 AMD X8-1 | Ryzen 7 6800H 16GB 512GB 14""FHD W11 - NON BUNDLING",Rp9.549.000,4.9,Terjual 250+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/laptop-axioo-hype-7-amd-x7-ryzen-7-5825-8gb-512gb-14-0-fhd-ips-dos-w11-ram-8gb-dos-017ec?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch%26whid%3D6541860,"LAPTOP AXIOO HYPE 7 AMD X7 RYZEN 7 5825 8GB 512GB 14.0 FHD IPS DOS/W11 - RAM 8GB, DOS",Rp7.699.000,5.0,Terjual 500+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/distri-laptop/axioo-hype-3-g11-intel-core-i3-1125g4-ram-8gb-256gb-ssd-14-full-hd-ips-1731414926525761037?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Axioo Hype 3 G11 Intel  Core i3-1125G4 RAM 8GB 256GB SSD 14"" Full HD IPS - Grey DOS, 8GB / 256GB",Rp5.985.000,4.9,Terjual 2 rb+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-5-amd-x5-2-ryzen-5-7430u-8gb-256gb-fhd-ips-windows-11-1730192495684256853?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Axioo Laptop Hype 5 AMD X5-2 Ryzen 5-7430U/8GB/256GB/FHD IPS - Windows 11 - Grey, Include",Rp7.349.000,4.9,Terjual 100+,Kota Administrasi Jakarta Timur,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-x5-amd-ryzen-5-7430u-8gb-16gb-256gb-14-fhd-w11-1733992417362150767?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"LAPTOP AXIOO HYPE X5 AMD - Ryzen 5 7430U 8GB / 16GB 256GB 14"" FHD W11 - 8GB, NON BUNDLING",Rp7.249.000,4.9,Terjual 250+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/onestopgaming/laptop-axioo-hype-5-ryzen-5-7430u-ram-8gb-ssd-256gb-14-fhd-ips-windows-11-pro-resmi-axioo-adp-1731422005666350338?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Laptop Axioo Hype 5 Ryzen 5 7430U | RAM 8GB | SSD 256GB | 14"" FHD IPS | Windows 11 Pro | Resmi Axioo + ADP - R5 3500U DOS - GREY",Rp6.275.000,4.9,Terjual 2 rb+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/gigacom-/axioo-mybook-hype-10-n4020-8gb-256gb-dos-14hd-1y-black-1731308379702461520?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"AXIOO MYBOOK HYPE 10 - N4020 8GB 256GB DOS 14HD 1Y BLACK - DOS, BLACK",Rp2.789.000,,2 barang berhasil terjual,Kota Tangerang,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/laptop-axioo-hype-3-g11-i3-1125g4-8gb-256gb-14-0-fhd-ips-dos-w11-1730860574630840128?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch%26whid%3D6541860,"LAPTOP AXIOO HYPE 3 G11 I3 1125G4 8GB 256GB 14.0 FHD IPS DOS/W11 - BLUE, 8GB DOS",Rp5.999.000,5.0,Terjual 100+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-5-amd-x3-lollipop-edition-ryzen-5-3500u-8gb-256gb-fhd-ips-windows-11-1733365743592965205?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Axioo Laptop Hype 5 AMD X3 Lollipop Edition Ryzen 5-3500U/8GB/256GB/FHD IPS - Windows 11 - Include, Royal Purple",Rp6.549.000,4.9,Terjual 30+,Kota Administrasi Jakarta Timur,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Laptop AXIOO HYPE 1 Celeron 4GB 8GB / 128GB 14"" HD W11 - Grey 4/128GB",Rp3.835.000,4.9,Terjual 5 rb+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/planetcomputer/laptop-axioo-hype-10-n4020-8gb-256gb-windows-10-1731029502926291981-1734858968666375342?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch%26whid%3D18628502,"LAPTOP AXIOO HYPE 10 | N4020 8GB 256GB Windows 10 - HYPE 1 4GB/128GB DOS, TANPA ANTIGORES",Rp3.899.000,5.0,Terjual 100+,Kota Administrasi Jakarta Selatan,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-7-amd-x7-2-ryzenn-7-5825u-16gb-512gb-14-fhd-w11-1734395962079151471?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"LAPTOP AXIOO HYPE 7 AMD X7-2 - RYZENN 7 5825U 16GB 512GB 14"" FHD +W11 - DOS/KOSONGAN, NON BUNDLING",Rp8.799.000,4.9,Terjual 500+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptopgrosirid/axioo-hype-10-n4020-intel-uhd-8gb-512gb-windows-11pro-14-0inch-unit-only-8gb-256ssd-f46ae?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"[PROMO] Axioo hype 10 N4020 intel uhd 8gb 512gb windows 11pro 14.0Inch - UNIT ONLY, 8GB/256SSD",Rp4.799.000,5.0,Terjual 500+,Kota Administrasi Jakarta Selatan,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-1-intel-celeron-n4020-4gb-128gb-hd-windows-11-1730815058184930389?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Axioo Laptop Hype 1 Intel Celeron N4020/4GB/128GB/HD - Windows 11 - Blue, Include",Rp4.149.000,4.9,Terjual 100+,Kota Administrasi Jakarta Timur,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/ten-com/laptop-axioo-hype-10-n4020-8gb-512gb-windows-10-pro-14-inch-1729848657390306567-1734720235283973383?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Laptop Axioo Hype 10 N4020 8gb 512gb Windows 11 14 Inch - 4GB | 128GB ( HYPE 1 ), Standard Pack",Rp3.749.000,5.0,Terjual 2 rb+,Kota Administrasi Jakarta Selatan,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/agresid/axioo-hype-5-amd-x6-ryzen-5-6600h-16gb-512gb-w11-office-permanen-14-0fhd-ips-blit-hdmi-1732211977840395331?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch%26whid%3D1635963,"AXIOO HYPE 5 AMD X6 RYZEN 5 6600H 16GB 512GB W11+OFFICE PERMANEN 14.0FHD IPS BLIT HDMI - NORMAL, X5-2 RYZEN 5 7430 8GB 256GB DOS",Rp6.999.000,4.9,Terjual 1 rb+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-1-n4020-4gb-128gb-windows-11-14-hd-1734318894890059119?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"LAPTOP AXIOO HYPE 1  | N4020 4GB 128GB Windows 11 14 HD - 4GB / 128GB, NON BUNDLING",Rp3.749.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-1-n4020-4gb-8gb-128gb-14-hd-windows-11-1734319035774829935?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"LAPTOP AXIOO HYPE 1  | N4020 4GB / 8GB 128GB 14"" HD Windows 11 - 4GB / 128GB, NON BUNDLING",Rp3.749.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-10-intel-celeron-n4020-8gb-256gb-hd-1732129492343161941?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Axioo Laptop Hype 10 Intel Celeron N4020/8GB/256GB/HD - - Brown, Non-Include",Rp4.709.000,4.8,Terjual 100+,Kota Administrasi Jakarta Timur,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/laptop-axioo-hype-1-n4020-4gb-128ssd-w11-hd-14-ram-4gb-65d21?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Laptop Axioo Hype 1 N4020 4GB 128SSD W11 HD 14"" - RAM 4GB",Rp3.749.000,4.9,Terjual 100+,Kota Administrasi Jakarta Pusat,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-5-amd-x3-ryzen-5-3500u-8gb-256gb-fhd-ips-1730192461198951509?extParam=ivf%3Dtrue%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"Axioo Laptop Hype 5 AMD X3 Ryzen 5-3500U/8GB/256GB/FHD IPS - Blue, Include",Rp6.549.000,4.9,Terjual 250+,Kota Administrasi Jakarta Timur,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-10-n4020-8gb-256gb-windows-14-10-pro-1734335816325301615?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D20260505121142EDDEA82AD2755B0F0PZF%26src%3Dsearch,"LAPTOP AXIOO HYPE 10 | N4020 8GB 256GB Windows 14"" 10 Pro - DOS / KOSONGAN, NON BUNDLING",Rp4.549.000,4.9,Terjual 1 rb+,Kota Administrasi Jakarta Utara,Axioo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/kliknklikamb5/laptop-2-in-1-dell-latitude-14-7420-intel-evo-i5-1145g7-ram-16gb-1tb-ssd-13-3-inch-touchscreen-win11-1731770771895190842?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Laptop 2 in 1 Dell Latitude 14 7420 Intel Evo i5 1145G7 RAM 16GB 1TB SSD 13.3 Inch Touchscreen Win11 - BLACK, 16GB | 512GB",Rp7.899.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Selatan,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/alstoretop30/dell-laptop-latitude-5420-core-i7-gen-11-ram-32gb-d-512gb-14-inch-1734333845472904258?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,DELL LAPTOP LATITUDE 5420 CORE I7 GEN 11 RAM 32GB D 512GB 14 INCH - 16/256 I7,Rp6.000.000,5.0,Terjual 3,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/vinjaya-1/laptop-2-in-1-touchscreen-dell-latitude-5300-core-i7-gen-8th-16-512gb-16gb-256gb-free-tas-5300-i7-8th-16-256gb-903c9?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Laptop 2 in 1 Touchscreen Dell Latitude 5300 Core i7 Gen 8th/16/512GB - 16GB/256GB free tas - 5300 i7 8TH, 16/256GB",Rp4.465.000,5.0,Terjual 3,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/intechnusasolusi/dell-vostro-3430-intel-core-i5-1335u-16gb-1tb-ssd-win11hsl-ohs-21-2yr?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,Dell Vostro 3430 Intel Core I5-1335U 16GB 1TB SSD WIN11HSL OHS 21 2YR,Rp11.750.000,,4 barang berhasil terjual,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/us-electronic/spek-tinggg-laptop-dell-7280-i7-7th-no-touchscreen-ram-16gb-256-ssd-8gb-256-ssd-7280-i5-6th?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"SPEK TINGGG- LAPTOP DELL 7280 I7 7TH NO TOUCHSCREEN RAM 16GB/256 SSD - 8GB/256 SSD, 7280 I5 6TH",Rp2.200.000,4.8,Terjual 29,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/start-comp/dell-latitude-5401-core-i5-gen-9-ram-16gb-ssd-256gb-14-fhd-mulus-siap-pakai-1732139919564375058?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Dell Latitude 5401 | Core i5 Gen 9 | RAM 16GB | SSD 256GB | 14"" FHD | Mulus & Siap Pakai - 5401 Ci5 Gen 9th , 8GB/128GB",Rp3.400.000,5.0,Terjual 2,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/starjayaelectronic/laptop-dell-7490-core-i7-gen8-16gb-512gb-ssd-free-tas-mouse-16gb-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,LAPTOP Dell 7490 Core i7 Gen8 16GB/512GB SSD FREE TAS/MOUSE - 16GB/256GB,Rp5.000.000,5.0,Terjual 8,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/marvinelectronic/laptop-dell-latitude-7280-i5-gen-7-16gb-512ssd-free-mouse-tas-1729958001757226720?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Laptop dell Latitude 7280 i5 GEN 7 16GB/512SSD Free Mouse + Tas - 7270 i5 GEN 6, 8GB/256SSD",Rp2.600.000,4.4,Terjual 12,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/alphadatanetworkindo/dell-latitude-5420-intel-i5-1135g7-16gb-512gb-ssd-14-full-hd-1730765050962871420?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"DELL LATITUDE 5420 Intel i5-1135G7 [16gb/512GB SSD] 14"" FULL HD - 8GB/256GB SSD",Rp10.000.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/antutechnologyid/dell-vostro-3430-14-i3-1305u-8gb-512gb-ssd-w11hsl-ohs21-2year?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Dell Vostro 3430 14"" i3-1305U 8GB 512GB SSD W11HSL OHS21 2YEAR",Rp7.375.000,,,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/zxcomputer/dell-inspiron-5440-intel-core-i5-1334u-8gb-512gb-ssd-14-0-full-hd-windows-11-ohs-2021-2y-windows-11-home-8gb-512gb-ssd-34dfa?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Dell 14 (DC14250) Intel Core 5 120U 8GB RAM/512GB SSD 14.0"" Full HD IPS Windows 11+OH 2024 - Windows 11 Home, 8GB/512GB SSD",Rp13.999.000,5.0,Terjual 13,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/spartaelectronic/dell-latitude-5280-intel-core-i5-gen-7th-ram-16gb-ssd-1-tb-mulus-5280-i5-7th-8gb-256gb-ssd-2f74d?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"DELL LATITUDE 5280 INTEL CORE I5 GEN 7TH RAM 16GB SSD 1 TB - MULUS - 5280 I5 7TH, 8GB/256GB SSD",Rp2.540.000,4.6,Terjual 8,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/spartaelectronic/laptop-dell-latitude-5290-2in-1-core-i5-gen-8-touchscreen-ram-8gb-256ssd-free-tas-1730850204079195471?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,Laptop Dell Latitude 5290 2in 1 Core i5 GEN 8 TOUCHSCREEN RAM 8GB/256SSD / FREE TAS,Rp3.740.000,5.0,Terjual 15,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/butterflylaptop/laptop-dell-latitude-5420-touchscreen-corei7-1185g7-gen-11-up-to-4-8ghz-vga-intel-irish-xe-graphic-ram-16gb-ssd-framelles-normal-no-minus-1732455886949353471?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Laptop Dell Latitude 5420 Touchscreen Corei7-1185G7 Gen 11 Up to 4.8Ghz Vga Intel Irish Xe Graphic Ram 16GB SSD Framelles Normal No Minus - 8GB, 256GB",Rp5.299.000,5.0,Terjual 2,Kab. Sleman,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/optioncomonline/dell-notebook-vostro-3405-r7-3700u?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,DELL Notebook Vostro 3405 R7-3700U,Rp10.650.000,5.0,Terjual 8,Kota Surabaya,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/intechnusasolusi/dell-latitude-5440-i5-1345u-16gb-512gb-ssd-win11pro-3yr?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,Dell Latitude 5440 I5-1345U 16GB 512GB SSD WIN11PRO 3YR,Rp19.500.000,5.0,Terjual 1,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/belanjakomputer/dell-vostro-5310-i7-11390h-16gb-512gb-13-3-fhd-ohs-w11h-1yr?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Dell Vostro 5310 i7-11390H 16GB 512GB 13.3"" FHD OHS W11H 1YR",Rp15.925.000,5.0,Terjual 10,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/redstarelectronic/spesifikasi-tinggi-dell-latitude-7480-core-i7-gen-7-ram-16gb-256gb-8gb-256ssd-332f1?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,SPESIFIKASI TINGGI ! DELL LATITUDE 7480 CORE i7 GEN 7 RAM 16GB/256GB - 8gb/256ssd,Rp3.600.000,5.0,Terjual 7,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/marvinelectronic/laptop-dell-latitude-7280-core-i7-gen-6-touchscreen-16gb-512ssd-fullset-1729873670548129504?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Laptop Dell Latitude 7280 Core i7 Gen 6 TOUCHSCREEN 16GB/512SSD FULLSET - 7280 i5 GEN 7, 8GB/256SSD",Rp2.650.000,4.4,Terjual 22,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/spacecompid/dell-latitude-3410-intel-core-i3-10110u-8gb-ram-512gb-ssd-14-inch-1731499549509059781?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"DELL LATITUDE 3410 [INTEL CORE i3-10110U] 8GB RAM | 512GB SSD | 14 INCH - 4 gb, 256GB SSD",Rp3.999.000,5.0,Terjual 9,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/marvinelectronic/laptop-dell-latitude-7389-2in1-core-i5-gen-7th-gb-13-inch-full-hd-touch-tablet-yoga-7389-i5-7-8gb-256ssd-a013a?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Laptop Dell Latitude 7389 2in1 Core i5 Gen 7th GB 13""Inch Full HD Touch Tablet - YOGA 7389 I5 7, 8GB-256SSD",Rp3.500.000,5.0,Terjual 5,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/vinjaya-1/laptop-dell-7490-core-i7-gen8-16gb-512gb-ssd-free-ztas-8gb-256-ssd-5490-i5-8th-7490-i5-8th-8-256g-ssd-bc794?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"LAPTOP Dell 7490 Core i7 Gen8 16GB/512GB SSD FREE zTAS - 8gb/256 ssd, 5490 i5 8th - 7490 i5 8TH, 8/256G SSD",Rp3.165.000,4.9,Terjual 21,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/vinjaya-1/dell-latitude-7410-intel-core-i7-10th-gen-ram-16gb-ssd-1-tb-laptop-super-slim-14-inch-1731021306813449612?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"Dell Latitude 7410 Intel Core i7 10th Gen Ram 16gb Ssd 1 TB Laptop Super Slim 14' INCH - 7410 i5 10TH TS, 16/256GB",Rp3.915.000,,3 barang berhasil terjual,Kota Administrasi Jakarta Barat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/orka/dell-xps-13-9305-i5-1135g7-8gb-512gb-ssd-13-3-fhd-w10-ssd-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,Dell XPS 13 9305 i5 1135G7 8GB 512GB SSD 13.3 FHD W10 - SSD 256GB,Rp11.997.000,5.0,Terjual 1,Kota Administrasi Jakarta Utara,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/intechnusasolusi/dell-latitude-7410-i5-10310u-16gb-512gb-ssd-win10pro-3yr?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,DELL Latitude 7410 i5-10310U 16GB 512GB SSD WIN10PRO 3YR,Rp18.549.000,5.0,Terjual 1,Kota Administrasi Jakarta Pusat,Dell,Laptop,Baru,Tokopedia
https://www.tokopedia.com/tekno-digital-indonesia/dell-latitude-14-3440-intel-core-i5-1345u-16gb-1tb-ssd-iris-xe-14-1733172597777860064?extParam=ivf%3Dfalse%26keyword%3Dlaptop+dell%26search_id%3D2026050512274334ED066DF378EF3D54OE%26src%3Dsearch,"DELL LATITUDE 14 - 3440 intel core i5-1345U (16GB/1TB SSD) IRIS XE 14"" - DARK GREY, (DISKON) 8GB/512GB SSD",Rp10.600.000,5.0,Terjual 60+,Kota Administrasi Jakarta Utara,Dell,Laptop,Baru,Tokopedia
