web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1778263920-845","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Gaming MSI GE62 2QE Core i7 5700HQ 3K Ram 16 NVIDIA GTX 965M Backlight Mulus","Rp4.200.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/thinkpadpd/laptop-gaming-msi-ge62-2qe-core-i7-5700hq-3k-ram-16-nvidia-gtx-965m-backlight-mulus-1731484813016074232?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","thinkpadpd"
"1778263925-846","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI Bravo 15 B7ED AMD RYZEN 5-7535HS RAM 16GB SSD 512GB RX 6550M IPS","Rp8.100.000","","1 barang berhasil terjual","Kota Bandung","https://www.tokopedia.com/devankacomp/laptop-msi-bravo-15-b7ed-amd-ryzen-5-7535hs-ram-16gb-ssd-512gb-rx-6550m-ips-1730869293186844129?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Devanka Comp Bandung Store"
"1778263930-847","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Modern 14H D13MG i7-13620H Laptop dengan Prosesor Intel Core i7-13620H dan Desain Modern untuk Performa Optimal","Rp9.150.000","","","Kota Surabaya","https://www.tokopedia.com/toped-hwstore/msi-modern-14h-d13mg-i7-13620h-laptop-dengan-prosesor-intel-core-i7-13620h-dan-desain-modern-untuk-performa-optimal-1734147727046838105?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Toped-HWStore"
"1778263935-848","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Cyborg 15 A12VF i7-12650H 16/512GB RTX 4050 8GB Garansi Juli 2025","Rp11.500.000","","","Kab. Sleman","https://www.tokopedia.com/archive-sgcom-1697243964/msi-cyborg-15-a12vf-i7-12650h-16-512gb-rtx-4050-8gb-garansi-juli-2025?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","SG Com"
"1778263940-849","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI GF75 Thin 9SC Intel Core i7-9750H NVIDIA GeForce GTX 1650 Ram 8Gb Ssd 512Gb - RAM 8GB SSD 256GB","Rp7.735.000","","","Kota Malang","https://www.tokopedia.com/javasolution/msi-gf75-thin-9sc-intel-core-i7-9750h-nvidia-geforce-gtx-1650-ram-8gb-ssd-512gb-1732665416554677383?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Java solution laptop"
"1778263945-850","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Modern 14 B11MOU i3 256","Rp3.100.000","","1 barang berhasil terjual","Kota Madiun","https://www.tokopedia.com/rebelgoods/msi-modern-14-b11mou-i3-256-1734415763829785900?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","RebelGoods"
"1778263950-851","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Gaming GF63 Thin 10SC i5 10500H RAM 16GB/SSD 512GB Layar 15.6""FHD GTX 1650 Max Q 4GB GDDR6","Rp7.900.000","","","Kota Surakarta","https://www.tokopedia.com/megalaptopstore/msi-gaming-gf63-thin-10sc-i5-10500h-ram-16gb-ssd-512gb-layar-15-6-fhd-gtx-1650-max-q-4gb-gddr6-1730854332691351060?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","MegaLaptopStore"
"1778263955-852","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Laptop Gaming GL62 Series dengan Keyboard Merah dan Logo Dragon Merah untuk Performa Optimal","Rp3.850.000","","","Kab. Wonogiri","https://www.tokopedia.com/brstore88-237/msi-laptop-gaming-gl62-series-dengan-keyboard-merah-dan-logo-dragon-merah-untuk-performa-optimal-1734518705307616938?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","brstore88_NEW"
"1778263960-853","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI E14D3IMS - Core i3 - Gen 11 th - Ram 8 GB - SSD 256 GB","Rp4.000.000","","","Kota Malang","https://www.tokopedia.com/artaking/msi-e14d3ims-core-i3-gen-11-th-ram-8-gb-ssd-256-gb-1731480436183565820?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","ARTAKING LAPTOP"
"1778263965-854","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Msi Gf63 Intel Core i7-10750H Nvidia GeForce GTX 1650Ti Ram 16gb Ssd 512Gb laptop gaming murah","Rp8.250.000","","","Kota Malang","https://www.tokopedia.com/javasolution/laptop-msi-gf63-intel-core-i7-10750h-nvidia-geforce-gtx-1650ti-ram-16gb-ssd-512gb-laptop-gaming-murah-1731528642774140039?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Java solution laptop"
"1778263970-855","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI GF63 I7-11800H/16GB/512GB/RTX3050 4GB/15,6INC/WIN1","Rp9.830.000","","","Kota Semarang","https://www.tokopedia.com/ybcomputer/msi-gf63-i7-11800h-16gb-512gb-rtx3050-4gb-15-6inc-win1?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","YB computer"
"1778263975-856","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI GF63 Thin 11UCX Intel Core i5-11400H 32/512Gb RTX 2050","Rp8.400.000","","","Kota Bandung","https://www.tokopedia.com/muhamadyusupabdulatip/laptop-msi-gf63-thin-11ucx-intel-core-i5-11400h-32-512gb-rtx-2050-1731331182574995226?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Hexa Store laptop"
"1778263980-857","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Modern 14 C12M Core i3-1215U 8/256GB FHD IPS FULLSET GARANSI ON","Rp5.200.000","","","Kab. Sukoharjo","https://www.tokopedia.com/sologadgetstore/msi-modern-14-c12m-core-i3-1215u-8-256gb-fhd-ips-fullset-garansi-on-1731425322618750676?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Solo 2nd Laptop Gadget Store"
"1778263985-858","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Gaming MSI GL62 Core i7 7700HQ Nvidia GTX 1060 Vram 6GB Ram 16 SSD 256GB Laptop Render Design Editing - SSD 256","Rp6.700.000","5","Terjual 3","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/yogscomp/laptop-gaming-msi-gf62-core-i5-8300h-nvidia-gtx-1050-ram-16-ssd-256gb-hdd-1tb-bonus-keyboard-mechanical-1731590416750314875-1735438532091020667?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","YOGS COMP"
"1778263991-859","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI THIN 15 - B12UCX Intel Core i7-12650H 8/512 Nvidia Geforce RTX 2050 15,6 inch FHD IPS 144Hz, Backlight Keyboard | GL12471","Rp10.293.250","","","Kota Semarang","https://www.tokopedia.com/gudanglaptopsemarang/msi-thin-15-b12ucx-intel-core-i7-12650h-8-512-nvidia-geforce-rtx-2050-15-6-inch-fhd-ips-144hz-backlight-keyboard-gl12471-1730878065534928475?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Gudang Laptop Semarang"
"1778263996-860","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI Thin 15 Gaming, Intel Core i7 13620H, Nvidia RTX2050 (8/1000)","Rp11.200.000","","","Kab. Sleman","https://www.tokopedia.com/jogjalaptopgamingm/laptop-msi-thin-15-gaming-intel-core-i7-13620h-nvidia-rtx2050-8-1000-1733907465508390742?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","HERO COMPUTER"
"1778264001-861","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI MODERN 14 B5M - AMD Ryzen 5-5500U RAM 16GB SSD 1TB NVME Normal Siap Pakai Kerja Kuliah Sekolah Dll","Rp5.550.000","","","Kota Bandung","https://www.tokopedia.com/laptoptechnostore/laptop-msi-modern-14-b5m-amd-ryzen-5-5500u-ram-16gb-ssd-1tb-nvme-normal-siap-pakai-kerja-kuliah-sekolah-dll-1730091187671565929?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","LAPTOP TECHNO STORE"
"1778264006-862","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Gaming MSi GF 63 i7 10750H RTX 3050 16GB/512GB","Rp7.650.000","","","Kota Semarang","https://www.tokopedia.com/kelanamamba/laptop-gaming-msi-gf-63-i7-10750h-rtx-3050-16gb-512gb-1733752163025323770?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","senangkelana"
"1778264011-863","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Msi GF63 intel core i5-12450h ram 8 gb ssd 1 tb rtx 2050 4 gb 144hz mulus","Rp7.800.000","","","Kota Bekasi","https://www.tokopedia.com/digitalit22/msi-gf63-intel-core-i5-12450h-ram-8-gb-ssd-1-tb-rtx-2050-4-gb-144hz-mulus-1732925154922628164?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","ALLSeriesTechnology"
"1778264016-864","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Gaming MSI GP62 6QF | Intel Core i7 Gen 6 | GTX 960M 4GB | RAM 8GB | HDD 1TB | 15 Inch | Murah","Rp3.400.000","","","Kota Depok","https://www.tokopedia.com/lextronid/laptop-gaming-msi-gp62-6qf-intel-core-i7-gen-6-gtx-960m-4gb-ram-8gb-hdd-1tb-15-inch-murah-1732563999272634209?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Lextron.Id"
"1778264021-865","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI modern 14 c11m Core i3 gen 11 Intel uhd Ram 8gb Ssd 256gb 14 inci","Rp4.570.000","","","Kota Palembang","https://www.tokopedia.com/archive-jmyartwear/msi-modern-14-c11m-core-i3-gen-11-intel-uhd-ram-8gb-ssd-256gb-14-inci-1731466959277163889?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","JMY Artwear"
"1778264026-866","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","GAMING MSI gf63 thin 11sc i5 gen 11 8/512 gtx1650 15 inci","Rp7.900.000","5","Terjual 1","Kota Tangerang","https://www.tokopedia.com/adrianlaptop-318/gaming-msi-gf63-thin-11sc-i5-gen-11-8-512-gtx1650-15-inci?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Adrianlaptop"
"1778264031-867","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI GP62MVR 7RFX Intel Core i7-7700HQ Ram 16/128 GB (EMSI)","Rp2.600.000","","","Kota Tangerang","https://www.tokopedia.com/edelweissstore16/msi-gp62mvr-7rfx-intel-core-i7-7700hq-ram-16-128-gb-emsi-1734088816060761269?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Edelweiss Store16"
"1778264036-868","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Cyborg 15 A13VFK i7 13620H RTX 4060 8 GB FHD IPS 144 Hz LIKE NEW RESMI Garansi Panjang || vector thin katana sword gf63 pulse titan","Rp13.999.000","5","Terjual 9","Kota Bandung","https://www.tokopedia.com/gandante/msi-cyborg-15-a13vfk-i7-13620h-rtx-4060-8-gb-fhd-ips-144-hz-like-new-resmi-garansi-panjang-vector-thin-katana-sword-gf63-pulse-titan-1731579257155912721?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","GanDanteStore_NEW"
"1778264041-869","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Seri Langka MSI PS42-8RA Core i5-8265U 8/512Gb #DualVga Silver","Rp4.500.000","","3 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bursalaptopefek/laptop-seri-langka-msi-ps42-8ra-core-i5-8265u-8-512gb-dualvga-silver?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Bursa laptop efek"
"1778264046-870","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI GF 63 Thin Gen10 Second","Rp4.500.000","","","Kab. Bekasi","https://www.tokopedia.com/areuhigh/laptop-msi-gf-63-thin-gen10-second-1733801719977706566?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","AreUHigh"
"1778264051-871","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI THIN GF63 INTEL CORE I5-9300H RAM 16GB SSD 512GB NVIDA GEFORCE GTX1650TI MAX-Q","Rp7.400.000","","","Kota Medan","https://www.tokopedia.com/markasnya-laptop-official/msi-thin-gf63-intel-core-i5-9300h-ram-16gb-ssd-512gb-nvida-geforce-gtx1650ti-max-q-1733781960089175199?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Markasnya Laptop Official"
"1778264056-872","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI Modern 14, Core i3 1215U (8/256)","Rp5.500.000","","","Kab. Sleman","https://www.tokopedia.com/jogjalaptopgamingm/laptop-msi-modern-14-core-i3-1215u-8-256-1731667491874768726?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","HERO COMPUTER"
"1778264061-873","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI GF63 Thin 11UCX Core i5-11 RAM 16 GB SSD 512 GB RTX 2050 (4GB)","Rp9.000.000","","","Kota Semarang","https://www.tokopedia.com/stasiuncomputer/msi-gf63-thin-11ucx-core-i5-11-ram-16-gb-ssd-512-gb-rtx-2050-4gb-1731463033753667102?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","stasiuncomputertembalang"
"1778264066-874","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","READY STOCK Laptop MSI Modern 14 C5M, Amd Ryzen 5-5625U, Ram 8/512Gb, Black","Rp6.200.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bursalaptopefek/ready-stock-laptop-msi-modern-14-c5m-amd-ryzen-5-5625u-ram-8-512gb-black-1731978298237814249?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Bursa laptop efek"
"1778264071-875","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","msi thin 15 intel i5-12450h ram 16 gb ssd 512 gb rtx 3050 4 gb 144hz resmi","Rp8.650.000","","","Kota Bekasi","https://www.tokopedia.com/digitalit22/msi-thin-15-intel-i5-12450h-ram-16-gb-ssd-512-gb-rtx-3050-4-gb-144hz-resmi-1732145918002562116?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","ALLSeriesTechnology"
"1778264076-876","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Gaming MSI GF75 Thin Core i7 Gen9 8/256 GTX 1650 4GB","Rp5.750.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/thinkpadpd/laptop-gaming-msi-gf75-thin-core-i7-gen9-8-256-gtx-1650-4gb-1732869911300834733?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","thinkpadpd"
"1778264081-877","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI Gaming Core i7 7700HQ Nvidia GTX 1060 Vram 6GB Ram 16 GB SSD 256GB Laptop Render Desain Bergaransi - Ram 8 GB","Rp6.300.000","5","Terjual 7","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/yogscomp/laptop-gaming-msi-gf63-core-i5-gen-9-nvidia-gtx-1650-ram-16-gb-ssd-512gb-laptop-gaming-murah-bergaransi-1734455250904253819?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","YOGS COMP"
"1778264087-878","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI Cyborg 15 Gen 12 RTX 4050 6 GB 512 GB SSD NVMe Fullset Like New RESMI Garansi Panjang","Rp11.999.000","5","Terjual 6","Kota Bandung","https://www.tokopedia.com/gandante/msi-cyborg-15-gen-12-rtx-4050-6-gb-512-gb-ssd-nvme-fullset-like-new-resmi-garansi-panjang?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","GanDanteStore_NEW"
"1778264092-879","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI THIN 15 B12UCX INTEL CORE i7-12650H NVIDIA RTX 2050 Vram 4 GB RAM 8GB SSD 512GB GARANSI RESMI 2027 APRIL 22","Rp10.450.000","","","Kota Medan","https://www.tokopedia.com/markasnya-laptop-official/msi-thin-15-b12ucx-intel-core-i7-12650h-nvidia-rtx-2050-vram-4-gb-ram-8gb-ssd-512gb-garansi-resmi-2027-april-22-1734395030909584543?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Markasnya Laptop Official"
"1778264097-880","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop Gaming MSI Core i5 Gen 8 Nvidia GTX 1050 Ram 16 GB SSD 256GB Bonus Keyboard Gaming - Ram 8 SSD 128","Rp5.200.000","5","Terjual 16","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/yogscomp/laptop-msi-gaming-core-i5-gen-8th-nvidia-gtx-1050-ram-16-gb-ssd-256-laptop-gaming-murah-bergaransi-1734429714208294267?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","YOGS COMP"
"1778264102-881","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI GF63 Thin RTX 3050 Layar 144 Hz FHD IPS Laptop Gaming Desain Ringan Tipis Mulus Fullset Original | Not Katana Cyborg Vector GL63","Rp8.999.000","5","Terjual 9","Kota Bandung","https://www.tokopedia.com/gandante/msi-gf63-thin-rtx-3050-layar-144-hz-fhd-ips-laptop-gaming-desain-ringan-tipis-mulus-fullset-original-not-katana-cyborg-vector-gl63-1731579285029356561?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","GanDanteStore_NEW"
"1778264107-882","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","MSI GF63 Thin 11UC Core i7 11800H RAM 16GB/SSD 512GB + SSD 512GB Layar 15.6"" FHD 144Hz RTX 3050 4GB","Rp8.875.000","","","Kota Surakarta","https://www.tokopedia.com/megalaptopstore/msi-gf63-thin-11uc-core-i7-11800h-ram-16gb-ssd-512gb-ssd-512gb-layar-15-6-fhd-144hz-rtx-3050-4gb-1731389202004346388?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","MegaLaptopStore"
"1778264112-883","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20msi","Laptop MSI Core i7 GEN 8 RAM 32GB SSD 512GB NVIDIA GTX 1070 - Siap pakai","Rp7.250.000","3.5","Terjual 24","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/zigzag88/laptop-msi-core-i7-gen-8-ram-32gb-ssd-512gb-nvidia-gtx-1070-siap-pakai-1730842659700442376?extParam=ivf%3Dfalse%26keyword%3Dlaptop+msi%26search_id%3D202605081759344734BA6F3DE83D333AB4%26src%3Dsearch","Zigzag PC"
"1778264155-884","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20apple","Macbook Air M2 2022 Ram 8I16 Storage 256 I 512 I 1 TB - Ram 8/512","Rp11.800.000","","2 barang berhasil terjual","Kab. Tangerang","https://www.tokopedia.com/seribumac/macbook-air-m2-2022-ram-8i16-storage-256-i-512-i-1-tb-1729993655971710461?extParam=ivf%3Dfalse%26keyword%3Dlaptop+apple%26search_id%3D202605081815146FAA8040DA20EF079KV7%26src%3Dsearch","Seribu mac"
"1778264160-885","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20apple","Macbook pro retina 15inch 2017 i7 Dual vga Ram 16gb ssd 512gb Touchbar - 1tb","Rp7.000.000","5","Terjual 10","Kota Batam","https://www.tokopedia.com/storemacbook/macbook-pro-retina-15inch-2017-i7-dual-vga-ram-16gb-ssd-512gb-touchbar-1tb-0d885?extParam=ivf%3Dfalse%26keyword%3Dlaptop+apple%26search_id%3D202605081815146FAA8040DA20EF079KV7%26src%3Dsearch","Storemacbook"
"1778264165-886","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20apple","Apple MacBook Air Retina 13inch 2019 i5 16GB RAM SSD 256GB/512GB  Warna Space Grey Garansi 1 Bulan - i5 8/256GB","Rp5.450.000","5","Terjual 24","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/tstore88-2/promo-macbook-air-2019-retina-13-inch-i5-16gb-ram-ssd-256gb-512gb-original-berkualitas-garansi-1-bulan-1731470936621352861?extParam=ivf%3Dfalse%26keyword%3Dlaptop+apple%26search_id%3D202605081815146FAA8040DA20EF079KV7%26src%3Dsearch","Tstore888"
"1778264170-887","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20apple","Macbook Pro 2018 15 Inch 16/512 GB","Rp8.528.000","5","Terjual 1","Kota Surakarta","https://www.tokopedia.com/fanboy-apple/macbook-pro-2018-15inch-16-512gb-1733424969643623910?extParam=ivf%3Dfalse%26keyword%3Dlaptop+apple%26search_id%3D202605081815146FAA8040DA20EF079KV7%26src%3Dsearch","FanboyApple"
