web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777257406-1092","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP ProBook 440 G6 i5 Gen 8 RAM 16GB/SSD 1TB Win 10PRO - 430 G5 i5 GEN 7, 8GB/256SSD","Rp2.450.000","4.8","Terjual 9","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/marvinelectronic/laptop-hp-probook-440-g6-i5-gen-8-ram-16gb-ssd-1tb-win-10pro-1731414368121882336?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Marvin electronic"
"1777257410-1093","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop hp elitebook 840 G3 core I7 Gen 6TH RAM 16GB/256 SSD - 8GB/256SSD, 840 G3  i5 6th","Rp2.600.000","4.9","Terjual 15","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/marvinelectronic/laptop-hp-elitebook-840-g3-core-i7-gen-6th-ram-16gb-256-ssd-8gb-256ssd-840-g3-i5-6th-5507a?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Marvin electronic"
"1777257414-1094","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","PROMO LAPTOP HP 14s-cr0xxx Intel N5030 RAM 8GB SSD 256GB Windows 11 ORIGINAL FREE TAS","Rp4.381.250","5","Terjual 4","Kota Surabaya","https://www.tokopedia.com/milanbarok39/promo-laptop-hp-14s-cr0xxx-intel-n5030-ram-8gb-ssd-256gb-windows-11-original-free-tas-1730981294578435531?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Cahaya Negeri Official"
"1777257418-1095","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP Elitebook 8440p Core i5 / RAM 8GB / 512GB SSD [Gratis Tas] - 4GB / 128GB SSD","Rp2.500.000","4","Terjual 70+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/alvinluo-shop/laptop-hp-elitebook-8440p-core-i5-ram-8gb-512gb-ssd-gratis-tas-4gb-128gb-ssd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","MR elektronik"
"1777257422-1096","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP 14 AMD Ryzen 5 7530 8GB 512GB W11+OHS+M365B 14.0FHD IPS Backlit -EM0531AU EM0530AU - LAPTOP, RAM 8GB/512GB","Rp9.474.000","4.9","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/royalltech/laptop-hp-14-amd-ryzen-5-7530-8gb-512gb-w11-ohs-m365b-14-0fhd-ips-backlit-em0531au-em0530au-1734305736961328631?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","royalltech"
"1777257425-1097","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP ELITEBOOK 745 G6 - AMD RYZEN 7 3700U - RAM 32 GB - SSD 256 GB - 8GB / 256GB","Rp3.450.000","4.8","Terjual 40+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/alvinluo-shop/laptop-hp-elitebook-745-g6-amd-ryzen-7-3700u-ram-32-gb-ssd-256-gb-8gb-256gb-1b7a4?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","MR elektronik"
"1777257429-1098","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP VICTUS 15 FB3777AX RYZEN 9 8945HS RTX4060 8GB/ 16GB 1TB W11+OHS+O365 15.6FHD 144HZ 2Y+ADP - FB3778AX - HARGA TERBAIK, 16GB/1TB SSD","Rp19.999.000","5","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/agreshpauthorized/laptop-hp-victus-15-fb3777ax-ryzen-9-8945hs-rtx4060-8gb-16gb-1tb-w11-ohs-o365-15-6fhd-144hz-2y-adp-fb3778ax-1730869927495435426?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","AGRES - HP Authorized"
"1777257434-1099","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP 14s Dq3110Tu 2023 N4500 4gb 256ssd w11+ohs 14.0 Blit 2yr Slv - UNIT ONLY, 8GB/512GB SILVER, WIN 11 PRO","Rp6.873.000","5","Terjual 18","Kota Depok","https://www.tokopedia.com/eternal-komputerid/hp-14s-dq3110tu-2023-n4500-4gb-256ssd-w11-ohs-14-0-blit-2yr-slv-1732302986478454502?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","ETERNAL KOMPUTER.ID"
"1777257438-1100","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP 14 EP0321TU i3 1315U 4GB/8GB/16GB SSD 512GB 14"" FHD WINDOWS 11 HOME + OHS 2024 Original RESMI - 4GB/SSD 512GB","Rp7.199.000","5","Terjual 250+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/auratechnology/hp-14-ep0321tu-i3-1315u-4gb-8gb-16gb-ssd-512gb-14-fhd-windows-11-home-ohs-2024-original-resmi-1729823962698777868?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","aura technology"
"1777257442-1101","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP ELITEBOOK 840 G8 Ram 8GB  core i5 gen11 ssd 256Gb mulus murah obral  RAMADAN SALE","Rp4.850.000","5","Terjual 1","Kota Surabaya","https://www.tokopedia.com/andromeda-laptop-surabaya/hp-elitebook-840-g8-ram-8gb-core-i5-gen11-ssd-256gb-mulus-murah-obral-ramadan-sale-1731313097900984080?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Andromeda Laptop Surabaya"
"1777257446-1102","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","SPESIAL PROMO !! Laptop HP EliteBook 840 G6 i5 8TH 8GB/512GB Ssd - 8GB/256 SSD, 840 G5 I5 8TH","Rp3.350.000","4.4","Terjual 24","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/us-electronic/spesial-promo-laptop-hp-elitebook-840-g6-i5-8th-8gb-512gb-ssd-8gb-256-ssd-840-g5-i5-8th-de205?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","US ELECTRONIC"
"1777257450-1103","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","SUPER NGEBUT- LAPTOP HP EliteBook 830 G5 Core i7 Gen8 RAM 16GB SSD 512 - 840 g3 i5 6th, 8GB/180GB","Rp2.500.000","4.8","Terjual 250+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/redstarelectronic/super-ngebut-laptop-hp-elitebook-830-g5-core-i7-gen8-ram-16gb-ssd-512-840-g3-i5-6th-8gb-180gb-75f7d?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","RedStar Electronic"
"1777257454-1104","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP 14s dq5115TU i3-1215U UHD 512GB 14"" FHD OHS W11 - 4GB","Rp6.999.000","5","Terjual 100+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/distributorlaptop/laptop-hp-14s-dq5115tu-i3-1215u-uhd-512gb-14-fhd-ohs-w11-4gb-52c4f?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Distributor Laptop - HP Authorized"
"1777257459-1105","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP Elitebook 745 G4 AMD Pro A10 RAM 32GB/1TB SSD - 8GB/256 SSD free tas - 745 G4 A10, 8/256GB","Rp2.025.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/vinjaya-1/laptop-hp-elitebook-745-g4-amd-pro-a10-ram-32gb-1tb-ssd-8gb-256-ssd-free-tas-1730853549036111244?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","VIN JAYA ELECTRONIC"
"1777257462-1106","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP Elitebook 840 G5 i5 GEN 7TH RAM 16GB/1TB WIN 10 PRO - 840 G5 i5 GEN 7, 8GB/256SSD","Rp3.300.000","5","Terjual 16","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/marvinelectronic/laptop-hp-elitebook-840-g5-i5-gen-7th-ram-16gb-1tb-win-10-pro-840-g5-i5-gen-7-8gb-256ssd-40ed4?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Marvin electronic"
"1777257466-1107","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP Laptop 14-EP0261TU Intel Core i3-1315U 512GB SSD 8GB FHD Win11 & Office 2024 Silver BD0Y5PAAR6","Rp8.740.000","","1 barang berhasil terjual","Kota Surabaya","https://www.tokopedia.com/myhartono/hp-laptop-14-ep0261tu-intel-core-i3-1315u-512gb-ssd-8gb-fhd-win11-office-2024-silver-bd0y5paar6-1734179524901504365?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch%26whid%3D18738168","MyHartono"
"1777257470-1108","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP ELITEBOOK 830 G5 i7 GEN 8 RAM 16GB/512 SSD - 840 G3 i5 GEN 6, 8GB/512SSD","Rp3.250.000","4.8","Terjual 29","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/marvinelectronic/laptop-hp-elitebook-830-g5-i7-gen-8-ram-16gb-512-ssd-840-g3-i5-gen-6-8gb-512ssd-a6a7b?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Marvin electronic"
"1777257474-1109","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP GAMING HP ELITEBOOK 630 G9 CORE I3 GEN 12 16GB RAM 1TB SSD - 8GB RAM / 128GB SSD","Rp3.840.000","4.7","Terjual 20","Kota Bandung","https://www.tokopedia.com/kyo-laptop/laptop-gaming-hp-elitebook-630-g9-core-i3-gen-12-16gb-ram-1tb-ssd-1734554692816373463?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","KYO LAPTOP"
"1777257478-1110","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP 14 Ryzen 5 7530U RAM 8GB 512GB SSD 14"" FHD IPS Windows 11 + OHS 2024 Silver Gold - Gold, 8GB, Standard Pack","Rp9.969.000","5","Terjual 100+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/onestopgaming/laptop-hp-14-ryzen-5-7530u-ram-8gb-512gb-ssd-14-fhd-ips-windows-11-ohs-2024-silver-gold-1734000638689248514?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Onestop Gaming"
"1777257482-1111","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP 240 G9 CORE I3 1315 16GB 512GB W11 14""FHD - STANDARD, 8GB 256GB","Rp7.999.000","5","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/rogsstoreid/laptop-hp-240-g9-core-i3-1315-16gb-512gb-w11-14-fhd-1732332232724284748?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","ROGS STORE"
"1777257486-1112","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP Elitebook 845 G7 AMD Ryzen 5 PRO RAM 16GB SSD 512GB Free Tas/Mouse - 745 G5 RYZEN 5, 8GB/256GB","Rp3.350.000","5","Terjual 7","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/starjayaelectronic/laptop-hp-elitebook-845-g7-amd-ryzen-5-pro-ram-16gb-ssd-512gb-free-tas-mouse-1732236578624473003?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","STAR JAYA ELECTRONIC"
"1777257490-1113","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP 14-EP1733TU EP1177TU INTEL CORE 5 120U 8GB SSD 512GB 14 W11+OH2024+M365 - RAM 8GB","Rp9.899.000","5","Terjual 250+","Kab. Kediri","https://www.tokopedia.com/hexxacom/hp-14-ep1733tu-ep1177tu-intel-core-5-120u-8gb-ssd-512gb-14-w11-oh2024-m365-1733361358125893201?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","hexxacom"
"1777257494-1114","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP elitebook 820 g3 Core i7 Gen 6th 16GB/512 ssd - 8GB/256SSD, HP 820 I7 GEN 6","Rp2.900.000","4.9","Terjual 11","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/marvinelectronic/laptop-hp-elitebook-820-g3-core-i7-gen-6th-16gb-512-ssd-8gb-256ssd-hp-820-i7-gen-6-b78b7?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Marvin electronic"
"1777257499-1115","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop Hp 14 Ryzen 3 7320U 8GB 512GB Win 11 +Office 14.0FHD IPS - NON BUNDLE, GOLD","Rp8.299.000","5","Terjual 6","Kota Depok","https://www.tokopedia.com/agresiddepok/laptop-hp-14-ryzen-3-7320u-8gb-512gb-win-11-office-14-0fhd-ips-1730778334303716501?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Agres ID Depok"
"1777257503-1116","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP 240 G8 i5 1135G7 16GB 1TBSSD Windows 11 14.0"" FHD IPS - 16GB/512SSD, NON PROTEKSI","Rp6.949.000","5","Terjual 4","Kab. Tangerang","https://www.tokopedia.com/jagonotebook/laptop-hp-240-g8-i5-1135g7-16gb-1tbssd-windows-11-14-0-fhd-ips-1731011050853271272?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","JAGO Notebook"
"1777257506-1117","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP Elitebook 840 G6 i5-8365U vPro RAM 32GB SSD 1TB 14"" Full HD - 840 G3 i5 GEN 6, 8GB/256SSD","Rp2.700.000","5","Terjual 16","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/marvinelectronic/laptop-hp-elitebook-840-g6-i5-8365u-vpro-ram-32gb-ssd-1tb-14-full-hd-1729992618679371488?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Marvin electronic"
"1777257510-1118","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop Hp Elitebook 745 G6 AMD Ryzen 5 Pro 3500U Ram 8Gb Ssd 256Gb SCU21284 Siap Pakai","Rp3.937.500","5","Terjual 1","Kota Malang","https://www.tokopedia.com/javasolution/laptop-hp-elitebook-745-g6-amd-ryzen-5-pro-3500u-ram-8gb-ssd-256gb-scu21284-siap-pakai-1732194377313125511?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Java solution laptop"
"1777257514-1119","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","hp 14s cf2019tu intel n4020 (RAM 4GB/512GB SSD) OHS 14"" W11 - SILVER, 4GB / HDD 1TB","Rp4.001.400","5","Terjual 12","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/juragan-digital/hp-14s-cf2019tu-intel-n4020-ram-4gb-512gb-ssd-ohs-14-w11-1729875232032851053?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Juragan Digital Internasional"
"1777257518-1120","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP VICTUS 15 FA2785TX - RTX5050 I7 13620H 24GB 512GB SSD 15.6"" FHD 144Hz W11 - NON BUNDLING","Rp23.199.000","","100+ barang berhasil terjual","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/intelstore-id/hp-victus-15-fa2785tx-rtx5050-i7-13620h-24gb-512gb-ssd-15-6-fhd-144hz-w11-1733230008848778666?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","INTEL STORE ID"
"1777257522-1121","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP 430 G3 intel core i7 Gen 6th RAM 8GB/256 GB SSD WIN 10 - 8GB/500GB, 430 G3 i7 6th","Rp2.950.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/marvinelectronic/laptop-hp-430-g3-intel-core-i7-gen-6th-ram-8gb-256-gb-ssd-win-10-8gb-500gb-430-g3-i7-6th-832fb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","Marvin electronic"
"1777257526-1122","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP 245 G10 AMD RYZEN 3 7320 8GB 512GB 256GB SSD WINDOWS 11 14 INCH - LAPTOP, RAM 8GB/256GB","Rp6.974.000","5","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/royalltech/laptop-hp-245-g10-amd-ryzen-3-7320-8gb-512gb-256gb-ssd-windows-11-14-inch-1734310629512938999?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","royalltech"
"1777257530-1123","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP Elitebook 845 G8 AMD Ryzen 5 5650U RAM 32GB - SSD 1 TB FREE Windows 11 Pro - 745 G6 R5 PRO , 8GB/256SSD","Rp3.450.000","5","Terjual 15","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/redstarelectronic/laptop-hp-elitebook-845-g8-amd-ryzen-5-5650u-ram-32gb-ssd-1-tb-free-windows-11-pro-1734434740404716595?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","RedStar Electronic"
"1777257534-1124","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP 245 G10 Ryzen 3 7320 8GB 512GB W11 14 inch Include Office Siap Pakai Garansi 3 Tahun - LAPTOP, 8GB 256GB","Rp6.974.000","5","Terjual 250+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/prostorecomputer/laptop-hp-245-g10-ryzen-3-7320-8gb-512gb-w11-14-inch-include-office-siap-pakai-garansi-3-tahun-1733560995208791963?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch%26whid%3D1366602","ProStoreComputer"
"1777257537-1125","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP ELITEBOOK 840 G8 INTEL CORE i5 GEN 11 32GB/1TB // BEST SELLER // FREE MOUSE DAN TAS//INCLUDE APLIKASI UMUM - 16GB/256SSD, 840 G7 10TH","Rp4.200.000","5","Terjual 10","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/redstarelectronic/laptop-hp-elitebook-840-g8-intel-core-i5-gen-11-32gb-1tb-best-seller-free-mouse-dan-tas-include-aplikasi-umum-1733561024928515123?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","RedStar Electronic"
"1777257541-1126","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP 14s-fq0562AU Athlon Silver 3050U 256GB SSD 8GB (LAPTOP SECOND)","Rp3.800.000","","","Kota Samarinda","https://www.tokopedia.com/xfungaming/hp-14s-fq0562au-athlon-silver-3050u-256gb-ssd-8gb-laptop-second?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","XFun Gaming"
"1777257545-1127","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP Elitebook 840 G5 i5 8th 16GB 512GB IPS FHD 1920X1080 / HP 840 G5 G6 - HP 840 G5, 8GB/256GB","Rp3.500.000","5","Terjual 23","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/alvinluo-shop/hp-elitebook-840-g5-i5-8th-16gb-512gb-ips-fhd-1920x1080-hp-840-g5-g6-hp-840-g5-8gb-256gb-bd4fb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","MR elektronik"
"1777257549-1128","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","Laptop HP Pavilion Aero - OmniBook 7 Aero [NEW] AMD Ryzen AI 7 Radeon 860M 16GB RAM 512GB SSD Silver / White Free Windows 11 Home 13.3 Inch Garansi 2 Tahun Official - White","Rp16.299.000","4.9","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/hp/laptop-hp-pavilion-aero-omnibook-7-aero-new-amd-ryzen-ai-7-radeon-860m-16gb-ram-512gb-ssd-silver-white-free-windows-11-home-13-3-inch-garansi-2-tahun-official-1732856716071765891?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","HP Indonesia"
"1777257553-1129","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","HP VICTUS 15-FA2716TX Intel Core i5-13420H 16GB RAM/512GB SSD 15.6"" Full HD IPS RTX3050 6GB Windows 11 - 16GB RAM/512GB SSD, Windows Home","Rp13.999.000","5","Terjual 1","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/zxcomputer/hp-victus-15-fa2716tx-intel-core-i5-13420h-16gb-ram-512gb-ssd-15-6-full-hd-ips-rtx3050-6gb-windows-11-1731419621798544828?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","ZX COMPUTER"
"1777257557-1130","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP Elitebook 8440p Core i5 / RAM 8GB / 14 inch / Gratis Mouse - silver, 4gb/320gb","Rp2.200.000","4.3","Terjual 100+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/alvinluo-shop/laptop-hp-elitebook-8440p-core-i5-ram-8gb-14-inch-gratis-mouse-silver-4gb-320gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","MR elektronik"
"1777257561-1131","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20HP","LAPTOP HP 14 RYZEN 3 7320 8GB 512GB W11+OHS+M365B 14.0FHD IPS BLIT COPILOT - HARGA TERBAIK, 8GB 512GB","Rp8.349.000","5","Terjual 250+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/agreshpauthorized/laptop-hp-14-ryzen-3-7320-8gb-512gb-w11-ohs-m365b-14-0fhd-ips-blit-copilot-1732589774182974626?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202604270235096DA37DD3139AA412DUS7%26src%3Dsearch","AGRES - HP Authorized"
