web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777226711-45","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","Laptop ASUS V16 V3607VU I545B7T HM Core 5 210H/16GB/512GB SSD/RTX4050/16"" WUXGA/W11","13.690.000","","","","Kota Madiun"
"1777226711-46","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS TUF Gaming F16 FX608JHR I7N55J6G HM i7 14650HX/16GB/512GB SSD/GeForce RTX 5050 8GB/16"" WUXGA 165Hz/W11","27.549.000","","Terjual 1","Kota Medan","SOFTCOM Flagship Store"
"1777226711-47","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG ZEPHYRUS G14 GA403WM-R9N56OL6G-HM GRAY AMD AI 9-HX370 32GB 1TB RTX 5060 8GB GDDR7 WIN 11 HOME + OFFICE HOME 2024","37.897.000","","Terjual 1","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-48","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE NON BUNDLE, RAM TETAP 32GB","46.084.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-49","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE BUNDLE DELUXE, RAM TETAP 32GB","46.284.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-50","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE BUNDLE AMAN, RAM TETAP 32GB","46.649.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-51","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE BUNDLE DELUXE, RAM JADI 64GB","55.634.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-52","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE BUNDLE PREMIUM, RAM JADI 64GB","55.734.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-53","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE BUNDLE PREMIUM, RAM TETAP 32GB","46.384.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777226711-54","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=9&start=320","ASUS GAMING ROG STRIX G16 G615LR-I9NT7C6G-HM GREY INTEL ULTRA 9-275HX 32GB 2TB RTX 5070Ti 12GB WIN 11 + OH 2024, TIPE NON BUNDLE, RAM JADI 64GB","55.434.000","","","Kota Surabaya","ExpoComp Flagship Store"
